step,train_loss,epoch,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
1109,0.20147639513015747,3,,,,,,
1119,0.059190139174461365,3,,,,,,
1129,0.011790141463279724,3,,,,,,
1139,0.08238652348518372,3,,,,,,
1149,0.0632079541683197,3,,,,,,
1159,0.10559317469596863,3,,,,,,
1169,0.059740591794252396,3,,,,,,
1179,0.11550796031951904,3,,,,,,
1189,0.0049007912166416645,3,,,,,,
1199,0.017640450969338417,3,,,,,,
1209,0.017447423189878464,3,,,,,,
1219,0.014710711315274239,3,,,,,,
1229,0.05965037643909454,3,,,,,,
1239,0.04452957957983017,3,,,,,,
1249,0.015628529712557793,3,,,,,,
1259,0.08495046198368073,3,,,,,,
1269,0.050108183175325394,3,,,,,,
1279,0.027502313256263733,3,,,,,,
1289,0.010161197744309902,3,,,,,,
1299,0.003328188555315137,3,,,,,,
1309,0.0032726391218602657,3,,,,,,
1319,0.016811955720186234,3,,,,,,
1329,0.005406518466770649,3,,,,,,
1339,0.07702747732400894,3,,,,,,
1349,0.31039556860923767,3,,,,,,
1359,0.005139401648193598,3,,,,,,
1369,0.008296368643641472,3,,,,,,
1379,0.014295203611254692,3,,,,,,
1389,0.08763193339109421,3,,,,,,
1399,0.0038633407093584538,3,,,,,,
1409,0.01441122218966484,3,,,,,,
1419,0.008255228400230408,3,,,,,,
1427,,3,0.5243902206420898,0.2492360919713974,0.6429053544998169,0.8886526226997375,0.6372054815292358,
1429,0.006760839838534594,4,,,,,,
1439,0.016442902386188507,4,,,,,,
1449,0.006939211394637823,4,,,,,,
1459,0.08220936357975006,4,,,,,,
1469,0.05282992869615555,4,,,,,,
1479,0.0072691733948886395,4,,,,,,
1489,0.017536789178848267,4,,,,,,
1499,0.0037611243315041065,4,,,,,,
1509,0.011191661469638348,4,,,,,,
1519,0.005214000586420298,4,,,,,,
1529,0.004862884525209665,4,,,,,,
1539,0.002799246460199356,4,,,,,,
1549,0.003091455902904272,4,,,,,,
1559,0.007596611976623535,4,,,,,,
1569,0.00385486101731658,4,,,,,,
1579,0.007492729928344488,4,,,,,,
1589,0.011375529691576958,4,,,,,,
1599,0.0021519192960113287,4,,,,,,
1609,0.02476971410214901,4,,,,,,
1619,0.0016200002282857895,4,,,,,,
1629,0.013773704878985882,4,,,,,,
1639,0.005249099340289831,4,,,,,,
1649,0.15926222503185272,4,,,,,,
1659,0.01641084812581539,4,,,,,,
1669,0.0011805983958765864,4,,,,,,
1679,0.007092325948178768,4,,,,,,
1689,0.0029685127083212137,4,,,,,,
1699,0.0006521364557556808,4,,,,,,
1709,0.004436766728758812,4,,,,,,
1719,0.00483292480930686,4,,,,,,
1729,0.0233406201004982,4,,,,,,
1739,0.0013667501043528318,4,,,,,,
1749,0.0017584849847480655,4,,,,,,
1759,0.008154242299497128,4,,,,,,
1769,0.023200292140245438,4,,,,,,
1779,0.007866550236940384,4,,,,,,
1784,,4,0.5203251838684082,0.28278616070747375,0.6313261985778809,0.884239137172699,0.6262999176979065,
1785,,5,,,,,,0.28278616070747375
