step,epoch,train_loss,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
1569,3,0.015990881249308586,,,,,,
1579,3,0.021816620603203773,,,,,,
1589,3,0.029185207560658455,,,,,,
1599,3,0.05223393440246582,,,,,,
1609,3,0.02032761462032795,,,,,,
1619,3,0.024742813780903816,,,,,,
1629,3,0.021318169310688972,,,,,,
1639,3,0.03857631981372833,,,,,,
1649,3,0.045616164803504944,,,,,,
1659,3,0.03205690160393715,,,,,,
1669,3,0.011078340001404285,,,,,,
1679,3,0.0325159877538681,,,,,,
1689,3,0.01635207235813141,,,,,,
1699,3,0.01840806007385254,,,,,,
1709,3,0.010682517662644386,,,,,,
1719,3,0.025992320850491524,,,,,,
1729,3,0.026694318279623985,,,,,,
1739,3,0.023023216053843498,,,,,,
1749,3,0.013112630695104599,,,,,,
1759,3,0.011654460802674294,,,,,,
1769,3,0.017895279452204704,,,,,,
1779,3,0.019266977906227112,,,,,,
1789,3,0.013987473212182522,,,,,,
1799,3,0.02404818870127201,,,,,,
1809,3,0.02342533878982067,,,,,,
1819,3,0.014898588880896568,,,,,,
1829,3,0.027684636414051056,,,,,,
1839,3,0.023469777777791023,,,,,,
1847,3,,0.13938036561012268,0.41483980417251587,0.2825484871864319,0.8489107489585876,0.3568257987499237,
1849,4,0.0073383464477956295,,,,,,
1859,4,0.019192950800061226,,,,,,
1869,4,0.017564736306667328,,,,,,
1879,4,0.017349325120449066,,,,,,
1889,4,0.005078779999166727,,,,,,
1899,4,0.010425389744341373,,,,,,
1909,4,0.013554337434470654,,,,,,
1919,4,0.009835734963417053,,,,,,
1929,4,0.012284236028790474,,,,,,
1939,4,0.012786710634827614,,,,,,
1949,4,0.021474458277225494,,,,,,
1959,4,0.01580456644296646,,,,,,
1969,4,0.00773469265550375,,,,,,
1979,4,0.00882699340581894,,,,,,
1989,4,0.015334010124206543,,,,,,
1999,4,0.006740655284374952,,,,,,
2009,4,0.011184725910425186,,,,,,
2019,4,0.025840124115347862,,,,,,
2029,4,0.0114667396992445,,,,,,
2039,4,0.02084631472826004,,,,,,
2049,4,0.028440997004508972,,,,,,
2059,4,0.02015073038637638,,,,,,
2069,4,0.01728769950568676,,,,,,
2079,4,0.014619332738220692,,,,,,
2089,4,0.025118568912148476,,,,,,
2099,4,0.012574639171361923,,,,,,
2109,4,0.005670866463333368,,,,,,
2119,4,0.0012357381638139486,,,,,,
2129,4,0.011226211674511433,,,,,,
2139,4,0.006279082968831062,,,,,,
2149,4,0.016966739669442177,,,,,,
2159,4,0.020255088806152344,,,,,,
2169,4,0.01206610444933176,,,,,,
2179,4,0.007538517005741596,,,,,,
2189,4,0.01138952374458313,,,,,,
2199,4,0.01000971719622612,,,,,,
2209,4,0.016027089208364487,,,,,,
2219,4,0.012727418914437294,,,,,,
2229,4,0.00557525223121047,,,,,,
2239,4,0.010631329379975796,,,,,,
2249,4,0.0031810812652111053,,,,,,
2259,4,0.007567727472633123,,,,,,
2269,4,0.006002199836075306,,,,,,
2279,4,0.007059948053210974,,,,,,
2289,4,0.0065073068253695965,,,,,,
2299,4,0.002989145927131176,,,,,,
2309,4,0.0012696310877799988,,,,,,
2309,4,,0.22908557951450348,0.39244210720062256,0.2686980664730072,0.8439642190933228,0.33891063928604126,
2310,5,,,,,,,0.22908557951450348
