step,epoch,train_loss,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
1229,3,0.07530341297388077,,,,,,
1239,3,0.0394173189997673,,,,,,
1249,3,0.056539613753557205,,,,,,
1259,3,0.21821455657482147,,,,,,
1269,3,0.08838197588920593,,,,,,
1279,3,0.12497578561306,,,,,,
1289,3,0.05095740407705307,,,,,,
1299,3,0.19772914052009583,,,,,,
1309,3,0.22814731299877167,,,,,,
1319,3,0.12076189368963242,,,,,,
1329,3,0.31425270438194275,,,,,,
1339,3,0.018724633380770683,,,,,,
1349,3,0.17987869679927826,,,,,,
1359,3,0.04157353192567825,,,,,,
1369,3,0.06116023659706116,,,,,,
1379,3,0.047502778470516205,,,,,,
1389,3,0.14469626545906067,,,,,,
1399,3,0.05750555917620659,,,,,,
1409,3,0.02221168763935566,,,,,,
1419,3,0.053374189883470535,,,,,,
1427,3,,0.850574791431427,0.5047391653060913,0.106198750436306,0.5150551795959473,0.4560260474681854,
1429,4,0.03569812700152397,,,,,,
1439,4,0.07734499126672745,,,,,,
1449,4,0.05246671661734581,,,,,,
1459,4,0.029868725687265396,,,,,,
1469,4,0.11418169736862183,,,,,,
1479,4,0.0801483765244484,,,,,,
1489,4,0.04429776966571808,,,,,,
1499,4,0.08645953238010406,,,,,,
1509,4,0.11709221452474594,,,,,,
1519,4,0.23566250503063202,,,,,,
1529,4,0.11680901050567627,,,,,,
1539,4,0.0561496876180172,,,,,,
1549,4,0.11788105964660645,,,,,,
1559,4,0.03850029408931732,,,,,,
1569,4,0.19048576056957245,,,,,,
1579,4,0.052866727113723755,,,,,,
1589,4,0.04476875439286232,,,,,,
1599,4,0.02172151207923889,,,,,,
1609,4,0.03380836918950081,,,,,,
1619,4,0.02237134613096714,,,,,,
1629,4,0.03665487468242645,,,,,,
1639,4,0.018527235835790634,,,,,,
1649,4,0.03199001029133797,,,,,,
1659,4,0.030540501698851585,,,,,,
1669,4,0.019441623240709305,,,,,,
1679,4,0.011754419654607773,,,,,,
1689,4,0.029107684269547462,,,,,,
1699,4,0.02152852900326252,,,,,,
1709,4,0.03202641382813454,,,,,,
1719,4,0.15685169398784637,,,,,,
1729,4,0.02826101891696453,,,,,,
1739,4,0.13307619094848633,,,,,,
1749,4,0.0739114060997963,,,,,,
1759,4,0.15860934555530548,,,,,,
1769,4,0.028951339423656464,,,,,,
1779,4,0.02096034772694111,,,,,,
1784,4,,0.8544633388519287,0.5207614302635193,0.113266721367836,0.5267122983932495,0.47557002305984497,
1785,5,,,,,,,0.113266721367836
