train_loss,epoch,step,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_em,val_qa_bert_score,test_loss
0.07898015528917313,2,969,,,,,,
0.05440571904182434,2,979,,,,,,
0.09916360676288605,2,989,,,,,,
0.10763376951217651,2,999,,,,,,
0.06074468418955803,2,1009,,,,,,
0.053477030247449875,2,1019,,,,,,
0.10504702478647232,2,1029,,,,,,
,2,1037,0.35653072595596313,0.3168340027332306,0.102589912712574,0.2571428716182709,0.8066080808639526,
0.05145534500479698,3,1039,,,,,,
0.05021118372678757,3,1049,,,,,,
0.10004295408725739,3,1059,,,,,,
0.07564353197813034,3,1069,,,,,,
0.10267822444438934,3,1079,,,,,,
0.06768237799406052,3,1089,,,,,,
0.08040578663349152,3,1099,,,,,,
0.05473021790385246,3,1109,,,,,,
0.06080413609743118,3,1119,,,,,,
0.04615708813071251,3,1129,,,,,,
0.07160142809152603,3,1139,,,,,,
0.09870847314596176,3,1149,,,,,,
0.05843982473015785,3,1159,,,,,,
0.06411055475473404,3,1169,,,,,,
0.07210000604391098,3,1179,,,,,,
0.0767841711640358,3,1189,,,,,,
0.08231499046087265,3,1199,,,,,,
0.05308600142598152,3,1209,,,,,,
0.05776044353842735,3,1219,,,,,,
0.06757606565952301,3,1229,,,,,,
0.11890263110399246,3,1239,,,,,,
0.08489630371332169,3,1249,,,,,,
0.05681910738348961,3,1259,,,,,,
0.07113974541425705,3,1269,,,,,,
0.09141319245100021,3,1279,,,,,,
0.08534227311611176,3,1289,,,,,,
0.05227811634540558,3,1299,,,,,,
0.05849362164735794,3,1309,,,,,,
0.06551464647054672,3,1319,,,,,,
0.1085076630115509,3,1329,,,,,,
0.04133254662156105,3,1339,,,,,,
0.05982371047139168,3,1349,,,,,,
0.05202660337090492,3,1359,,,,,,
0.03937660902738571,3,1369,,,,,,
0.0574718676507473,3,1379,,,,,,
,3,1383,0.3597383201122284,0.3206416666507721,0.1081620380282402,0.261428564786911,0.8087335824966431,
0.05437736585736275,4,1389,,,,,,
0.0541427843272686,4,1399,,,,,,
0.05211992189288139,4,1409,,,,,,
0.04828919097781181,4,1419,,,,,,
0.05156078189611435,4,1429,,,,,,
0.04893917217850685,4,1439,,,,,,
0.03895500302314758,4,1449,,,,,,
0.06249918043613434,4,1459,,,,,,
0.059223681688308716,4,1469,,,,,,
0.05571872368454933,4,1479,,,,,,
0.05819109454751015,4,1489,,,,,,
0.06287460029125214,4,1499,,,,,,
0.05673708766698837,4,1509,,,,,,
0.034107696264982224,4,1519,,,,,,
0.02934621088206768,4,1529,,,,,,
0.05736320838332176,4,1539,,,,,,
0.037740688771009445,4,1549,,,,,,
0.04863864928483963,4,1559,,,,,,
0.04224658012390137,4,1569,,,,,,
0.06752582639455795,4,1579,,,,,,
0.07283511757850647,4,1589,,,,,,
0.06679307669401169,4,1599,,,,,,
0.06294438242912292,4,1609,,,,,,
0.044123534113168716,4,1619,,,,,,
0.051394108682870865,4,1629,,,,,,
0.045749012380838394,4,1639,,,,,,
nan,4,1649,,,,,,
0.06976810097694397,4,1659,,,,,,
0.041774194687604904,4,1669,,,,,,
0.05230308324098587,4,1679,,,,,,
0.04626171290874481,4,1689,,,,,,
0.036593981087207794,4,1699,,,,,,
0.04643367975950241,4,1709,,,,,,
0.046180080622434616,4,1719,,,,,,
0.025759359821677208,4,1729,,,,,,
,4,1729,0.3741012215614319,0.3379291296005249,0.11618170887231827,0.27714285254478455,0.8151910901069641,
,5,1730,,,,,,0.11618170887231827
