train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
0.08178355544805527,3,1069,,,,,,
0.07025756686925888,3,1079,,,,,,
0.03843230381608009,3,1089,,,,,,
0.11109179258346558,3,1099,,,,,,
0.06483326852321625,3,1109,,,,,,
0.0571003183722496,3,1119,,,,,,
0.05250956490635872,3,1129,,,,,,
0.07073041051626205,3,1139,,,,,,
0.05804228410124779,3,1149,,,,,,
0.03558497503399849,3,1159,,,,,,
0.06195200979709625,3,1169,,,,,,
0.05276232957839966,3,1179,,,,,,
0.057144079357385635,3,1189,,,,,,
0.05113781616091728,3,1199,,,,,,
0.045370157808065414,3,1209,,,,,,
0.09325285255908966,3,1219,,,,,,
0.051760170608758926,3,1229,,,,,,
0.06791261583566666,3,1239,,,,,,
0.0582486167550087,3,1249,,,,,,
0.026446152478456497,3,1259,,,,,,
0.06135174632072449,3,1269,,,,,,
0.03231288865208626,3,1279,,,,,,
0.025922557339072227,3,1289,,,,,,
0.028883196413517,3,1299,,,,,,
0.04690144211053848,3,1309,,,,,,
0.06696471571922302,3,1319,,,,,,
0.10047437250614166,3,1329,,,,,,
0.032424237579107285,3,1339,,,,,,
0.04397330805659294,3,1349,,,,,,
0.07675302028656006,3,1359,,,,,,
0.06334436684846878,3,1369,,,,,,
0.0844242125749588,3,1379,,,,,,
,3,1383,0.44999998807907104,0.8502574563026428,0.510725736618042,0.5012113451957703,0.10362429916858673,
0.07323458045721054,4,1389,,,,,,
0.08074568212032318,4,1399,,,,,,
0.18294823169708252,4,1409,,,,,,
0.11983972042798996,4,1419,,,,,,
0.13778507709503174,4,1429,,,,,,
0.06658674776554108,4,1439,,,,,,
0.10997532308101654,4,1449,,,,,,
0.11104299128055573,4,1459,,,,,,
0.06424936652183533,4,1469,,,,,,
0.0484822578728199,4,1479,,,,,,
0.08794683963060379,4,1489,,,,,,
0.05452542379498482,4,1499,,,,,,
0.13729169964790344,4,1509,,,,,,
0.04769502952694893,4,1519,,,,,,
0.030988572165369987,4,1529,,,,,,
0.06575338542461395,4,1539,,,,,,
0.07528726011514664,4,1549,,,,,,
0.16037282347679138,4,1559,,,,,,
0.09260734170675278,4,1569,,,,,,
0.09075511991977692,4,1579,,,,,,
0.10053911060094833,4,1589,,,,,,
0.0877319797873497,4,1599,,,,,,
0.08141941577196121,4,1609,,,,,,
0.03384436294436455,4,1619,,,,,,
0.0817607119679451,4,1629,,,,,,
0.0777406245470047,4,1639,,,,,,
0.09124816954135895,4,1649,,,,,,
0.18797428905963898,4,1659,,,,,,
0.0841059684753418,4,1669,,,,,,
0.08227451145648956,4,1679,,,,,,
0.09338755160570145,4,1689,,,,,,
0.06935614347457886,4,1699,,,,,,
0.0990636870265007,4,1709,,,,,,
0.062068961560726166,4,1719,,,,,,
0.0774465799331665,4,1729,,,,,,
,4,1729,0.46857142448425293,0.8579437136650085,0.5259117484092712,0.5208789110183716,0.09339061379432678,
,5,1730,,,,,,0.09339061379432678
