train_loss,epoch,step,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score
0.1446891576051712,1,3189,,,,,
0.05855469033122063,1,3199,,,,,
0.07529423385858536,1,3209,,,,,
0.05240236595273018,1,3219,,,,,
0.09911476820707321,1,3229,,,,,
0.0551026277244091,1,3239,,,,,
0.0281287282705307,1,3249,,,,,
0.06957490742206573,1,3259,,,,,
0.09472355991601944,1,3269,,,,,
0.044888097792863846,1,3279,,,,,
0.062380436807870865,1,3289,,,,,
0.11979884654283524,1,3299,,,,,
0.047079406678676605,1,3309,,,,,
0.06644103676080704,1,3319,,,,,
0.09353511035442352,1,3329,,,,,
0.05015873536467552,1,3339,,,,,
0.10241289436817169,1,3349,,,,,
0.07761909067630768,1,3359,,,,,
0.05991417169570923,1,3369,,,,,
0.058325473219156265,1,3379,,,,,
0.0647168755531311,1,3389,,,,,
0.05362087860703468,1,3399,,,,,
0.05042661726474762,1,3409,,,,,
0.07250473648309708,1,3419,,,,,
0.03756769746541977,1,3429,,,,,
0.03824666514992714,1,3439,,,,,
0.067764513194561,1,3449,,,,,
0.053925544023513794,1,3459,,,,,
0.05020347237586975,1,3469,,,,,
0.06086514890193939,1,3479,,,,,
0.09609029442071915,1,3489,,,,,
0.08152510225772858,1,3499,,,,,
0.04707365110516548,1,3509,,,,,
0.042127128690481186,1,3519,,,,,
0.05260246992111206,1,3529,,,,,
0.06234737113118172,1,3539,,,,,
0.0649169534444809,1,3549,,,,,
0.06997063010931015,1,3559,,,,,
0.06577424705028534,1,3569,,,,,
0.045759376138448715,1,3579,,,,,
0.06560862809419632,1,3589,,,,,
nan,1,3599,,,,,
0.06320849061012268,1,3609,,,,,
0.05938919633626938,1,3619,,,,,
0.09637828916311264,1,3629,,,,,
0.06817621737718582,1,3639,,,,,
0.05878334864974022,1,3649,,,,,
0.04020943120121956,1,3659,,,,,
0.09087438136339188,1,3669,,,,,
0.14085814356803894,1,3679,,,,,
0.11611146479845047,1,3689,,,,,
0.08170875906944275,1,3699,,,,,
0.053677815943956375,1,3709,,,,,
0.07180019468069077,1,3719,,,,,
0.06301816552877426,1,3729,,,,,
0.09796417504549026,1,3739,,,,,
0.0640483945608139,1,3749,,,,,
0.0663180947303772,1,3759,,,,,
0.03805658593773842,1,3769,,,,,
0.06984999030828476,1,3779,,,,,
0.0625537782907486,1,3789,,,,,
0.08626125752925873,1,3799,,,,,
0.06270010769367218,1,3809,,,,,
0.040893230587244034,1,3819,,,,,
0.06252292543649673,1,3829,,,,,
0.06173907592892647,1,3839,,,,,
0.1138635128736496,1,3849,,,,,
0.05800706893205643,1,3859,,,,,
0.046127792447805405,1,3869,,,,,
0.15649065375328064,1,3879,,,,,
0.05973021686077118,1,3889,,,,,
0.09945447742938995,1,3899,,,,,
0.11389240622520447,1,3909,,,,,
0.04694674536585808,1,3919,,,,,
0.06340619176626205,1,3929,,,,,
0.10335385054349899,1,3939,,,,,
0.07308579981327057,1,3949,,,,,
0.06795872002840042,1,3959,,,,,
0.08397544920444489,1,3969,,,,,
0.06389915943145752,1,3979,,,,,
0.05844375491142273,1,3989,,,,,
0.10849658399820328,1,3999,,,,,
0.10340678691864014,1,4009,,,,,
0.10686244815587997,1,4019,,,,,
0.13178357481956482,1,4029,,,,,
0.07362363487482071,1,4039,,,,,
0.03794454038143158,1,4049,,,,,
0.05868331342935562,1,4059,,,,,
0.04418700188398361,1,4069,,,,,
0.07621952146291733,1,4079,,,,,
0.03627577796578407,1,4089,,,,,
0.07914210110902786,1,4099,,,,,
0.07260683923959732,1,4109,,,,,
0.05302261561155319,1,4119,,,,,
0.0583953820168972,1,4129,,,,,
0.08262275159358978,1,4139,,,,,
0.07382320612668991,1,4149,,,,,
0.09183407574892044,1,4159,,,,,
0.08072572201490402,1,4169,,,,,
0.07058139145374298,1,4179,,,,,
0.06147053465247154,1,4189,,,,,
0.050092294812202454,1,4199,,,,,
0.08298692107200623,1,4209,,,,,
0.07092367112636566,1,4219,,,,,
0.07732203602790833,1,4229,,,,,
0.0988108217716217,1,4239,,,,,
0.0680595114827156,1,4249,,,,,
0.05631294101476669,1,4259,,,,,
0.08211512118577957,1,4269,,,,,
0.05256987735629082,1,4279,,,,,
0.05945436283946037,1,4289,,,,,
nan,1,4299,,,,,
0.05339253693819046,1,4309,,,,,
0.14463414251804352,1,4319,,,,,
0.0634770393371582,1,4329,,,,,
0.05659637227654457,1,4339,,,,,
0.07854114472866058,1,4349,,,,,
0.06277387589216232,1,4359,,,,,
0.08240185678005219,1,4369,,,,,
0.0868363156914711,1,4379,,,,,
0.03843711316585541,1,4389,,,,,
0.09851346909999847,1,4399,,,,,
0.17594309151172638,1,4409,,,,,
0.058519747108221054,1,4419,,,,,
0.07482500374317169,1,4429,,,,,
0.10054397583007812,1,4439,,,,,
0.05393601581454277,1,4449,,,,,
0.07054055482149124,1,4459,,,,,
nan,1,4469,,,,,
0.09150057286024094,1,4479,,,,,
0.11264319717884064,1,4489,,,,,
0.08714351058006287,1,4499,,,,,
0.07793346792459488,1,4509,,,,,
0.0605134516954422,1,4519,,,,,
0.04233486205339432,1,4529,,,,,
0.062253545969724655,1,4539,,,,,
0.08922535181045532,1,4549,,,,,
0.12971797585487366,1,4559,,,,,
0.06349547207355499,1,4569,,,,,
0.06311065703630447,1,4579,,,,,
0.03741922974586487,1,4589,,,,,
0.06617974489927292,1,4599,,,,,
0.15704795718193054,1,4609,,,,,
0.03646693378686905,1,4619,,,,,
0.061433468014001846,1,4629,,,,,
0.0907532125711441,1,4639,,,,,
0.04864809662103653,1,4649,,,,,
0.08630014955997467,1,4659,,,,,
0.08615565299987793,1,4669,,,,,
0.05012928694486618,1,4679,,,,,
0.057159069925546646,1,4689,,,,,
,1,4695,0.4406067430973053,0.1166151762008667,0.4635947644710541,0.38599348068237305,0.8404390811920166
0.07113827019929886,2,4699,,,,,
0.031849440187215805,2,4709,,,,,
0.026425478979945183,2,4719,,,,,
0.056146178394556046,2,4729,,,,,
0.09106315672397614,2,4739,,,,,
0.04955610632896423,2,4749,,,,,
0.08092913776636124,2,4759,,,,,
0.04965738207101822,2,4769,,,,,
0.02622823789715767,2,4779,,,,,
0.05578188970685005,2,4789,,,,,
nan,2,4799,,,,,
0.0776163637638092,2,4809,,,,,
0.0676165297627449,2,4819,,,,,
0.025151846930384636,2,4829,,,,,
0.05344761162996292,2,4839,,,,,
0.04878326877951622,2,4849,,,,,
0.08640725910663605,2,4859,,,,,
0.03853348270058632,2,4869,,,,,
0.0604272186756134,2,4879,,,,,
0.05573206767439842,2,4889,,,,,
0.06505446881055832,2,4899,,,,,
0.034633196890354156,2,4909,,,,,
0.061600007116794586,2,4919,,,,,
nan,2,4929,,,,,
0.05443185940384865,2,4939,,,,,
0.07886215299367905,2,4949,,,,,
0.05164987966418266,2,4959,,,,,
0.04463234543800354,2,4969,,,,,
0.07519306242465973,2,4979,,,,,
0.0880877897143364,2,4989,,,,,
0.04240875318646431,2,4999,,,,,
0.08616995066404343,2,5009,,,,,
0.05933200940489769,2,5019,,,,,
0.06087356060743332,2,5029,,,,,
0.04202771559357643,2,5039,,,,,
0.04271554574370384,2,5049,,,,,
0.10565569251775742,2,5059,,,,,
0.036250174045562744,2,5069,,,,,
0.07684558629989624,2,5079,,,,,
0.07781461626291275,2,5089,,,,,
0.06687749177217484,2,5099,,,,,
0.05953459441661835,2,5109,,,,,
0.03723815083503723,2,5119,,,,,
0.09887781739234924,2,5129,,,,,
nan,2,5139,,,,,
0.04366830363869667,2,5149,,,,,
0.07220431417226791,2,5159,,,,,
0.06400172412395477,2,5169,,,,,
0.04362139850854874,2,5179,,,,,
0.05137519910931587,2,5189,,,,,
nan,2,5199,,,,,
0.09420876204967499,2,5209,,,,,
0.06597231328487396,2,5219,,,,,
0.03425230458378792,2,5229,,,,,
0.08496499806642532,2,5239,,,,,
0.048476189374923706,2,5249,,,,,
0.05326468124985695,2,5259,,,,,
0.04958928003907204,2,5269,,,,,
0.05164481699466705,2,5279,,,,,
0.048183638602495193,2,5289,,,,,
0.05658620968461037,2,5299,,,,,
0.036700520664453506,2,5309,,,,,
0.051991384476423264,2,5319,,,,,
0.05410860478878021,2,5329,,,,,
nan,2,5339,,,,,
0.06626606732606888,2,5349,,,,,
0.04703967273235321,2,5359,,,,,
0.0467711016535759,2,5369,,,,,
0.052722979336977005,2,5379,,,,,
0.04457758367061615,2,5389,,,,,
0.04689241945743561,2,5399,,,,,
0.03581888601183891,2,5409,,,,,
0.04757022112607956,2,5419,,,,,
0.0727677121758461,2,5429,,,,,
nan,2,5439,,,,,
0.04815077409148216,2,5449,,,,,
0.05360233038663864,2,5459,,,,,
0.045857105404138565,2,5469,,,,,
0.04667838662862778,2,5479,,,,,
0.06671468913555145,2,5489,,,,,
0.05510784313082695,2,5499,,,,,
0.046772412955760956,2,5509,,,,,
0.059863682836294174,2,5519,,,,,
0.049034781754016876,2,5529,,,,,
0.0522371307015419,2,5539,,,,,
0.043687980622053146,2,5549,,,,,
0.04384872317314148,2,5559,,,,,
0.051714006811380386,2,5569,,,,,
nan,2,5579,,,,,
nan,2,5589,,,,,
0.06723974645137787,2,5599,,,,,
0.04161819443106651,2,5609,,,,,
0.0698728859424591,2,5619,,,,,
0.06024425849318504,2,5629,,,,,
0.07002227753400803,2,5639,,,,,
0.05345946177840233,2,5649,,,,,
0.06309060007333755,2,5659,,,,,
0.04686865955591202,2,5669,,,,,
0.058513395488262177,2,5679,,,,,
0.04619550704956055,2,5689,,,,,
0.037622347474098206,2,5699,,,,,
0.058757416903972626,2,5709,,,,,
0.08828512579202652,2,5719,,,,,
0.06334488093852997,2,5729,,,,,
0.07000163197517395,2,5739,,,,,
0.034801580011844635,2,5749,,,,,
0.060359302908182144,2,5759,,,,,
0.033681049942970276,2,5769,,,,,
0.0536368228495121,2,5779,,,,,
0.13729704916477203,2,5789,,,,,
0.06689456105232239,2,5799,,,,,
0.04957445338368416,2,5809,,,,,
0.06827913969755173,2,5819,,,,,
0.042002443224191666,2,5829,,,,,
0.07272849231958389,2,5839,,,,,
nan,2,5849,,,,,
0.07762403786182404,2,5859,,,,,
0.1339113563299179,2,5869,,,,,
0.04801866039633751,2,5879,,,,,
0.07608378678560257,2,5889,,,,,
0.04517042636871338,2,5899,,,,,
0.07005240023136139,2,5909,,,,,
0.05584496259689331,2,5919,,,,,
0.048306118696928024,2,5929,,,,,
0.04116752743721008,2,5939,,,,,
0.05286717414855957,2,5949,,,,,
0.04969683662056923,2,5959,,,,,
0.04143599420785904,2,5969,,,,,
0.09282892942428589,2,5979,,,,,
0.06350162625312805,2,5989,,,,,
0.08488445729017258,2,5999,,,,,
0.09466806054115295,2,6009,,,,,
0.0504322424530983,2,6019,,,,,
0.0627441555261612,2,6029,,,,,
0.0452103465795517,2,6039,,,,,
0.08604735136032104,2,6049,,,,,
0.10221153497695923,2,6059,,,,,
0.10484034568071365,2,6069,,,,,
0.06357760727405548,2,6079,,,,,
0.0312043484300375,2,6089,,,,,
0.06034985929727554,2,6099,,,,,
0.06237844377756119,2,6109,,,,,
0.08984143286943436,2,6119,,,,,
0.08600989729166031,2,6129,,,,,
0.0749010518193245,2,6139,,,,,
0.07374701648950577,2,6149,,,,,
0.07065838575363159,2,6159,,,,,
0.07417599856853485,2,6169,,,,,
0.11073902994394302,2,6179,,,,,
0.07298437505960464,2,6189,,,,,
0.08341008424758911,2,6199,,,,,
0.09575974196195602,2,6209,,,,,
0.054450083523988724,2,6219,,,,,
0.06479980796575546,2,6229,,,,,
0.06070244312286377,2,6239,,,,,
0.12884187698364258,2,6249,,,,,
0.056507088243961334,2,6259,,,,,
0.0890284925699234,2,6269,,,,,
0.0859929695725441,2,6279,,,,,
0.05370524525642395,2,6289,,,,,
0.13797301054000854,2,6299,,,,,
0.07573042809963226,2,6309,,,,,
0.08990016579627991,2,6319,,,,,
0.08976193517446518,2,6329,,,,,
0.03837870433926582,2,6339,,,,,
0.042691487818956375,2,6349,,,,,
0.07870648056268692,2,6359,,,,,
0.057005323469638824,2,6369,,,,,
0.08059105277061462,2,6379,,,,,
nan,2,6389,,,,,
0.11198475956916809,2,6399,,,,,
0.09928282350301743,2,6409,,,,,
0.05069475993514061,2,6419,,,,,
0.08618693053722382,2,6429,,,,,
0.061738595366477966,2,6439,,,,,
0.0967661663889885,2,6449,,,,,
0.06479892879724503,2,6459,,,,,
0.07298868149518967,2,6469,,,,,
0.071835957467556,2,6479,,,,,
nan,2,6489,,,,,
0.05396522209048271,2,6499,,,,,
0.06420334428548813,2,6509,,,,,
0.07386060059070587,2,6519,,,,,
0.056676216423511505,2,6529,,,,,
0.05851380154490471,2,6539,,,,,
nan,2,6549,,,,,
0.1011628806591034,2,6559,,,,,
0.07830001413822174,2,6569,,,,,
0.12013769894838333,2,6579,,,,,
0.06385311484336853,2,6589,,,,,
0.05389510467648506,2,6599,,,,,
0.0437886081635952,2,6609,,,,,
0.047265078872442245,2,6619,,,,,
0.07231637090444565,2,6629,,,,,
0.06775885820388794,2,6639,,,,,
0.08911620080471039,2,6649,,,,,
0.08256387710571289,2,6659,,,,,
0.07134860008955002,2,6669,,,,,
0.05380982160568237,2,6679,,,,,
0.08552883565425873,2,6689,,,,,
0.06806450337171555,2,6699,,,,,
0.04106791689991951,2,6709,,,,,
0.08910870552062988,2,6719,,,,,
0.03971479460597038,2,6729,,,,,
0.07296139746904373,2,6739,,,,,
0.09302622079849243,2,6749,,,,,
0.14214324951171875,2,6759,,,,,
0.06929416209459305,2,6769,,,,,
0.09929320216178894,2,6779,,,,,
0.08262638002634048,2,6789,,,,,
0.04571148008108139,2,6799,,,,,
0.08245507627725601,2,6809,,,,,
0.10599546134471893,2,6819,,,,,
0.13293921947479248,2,6829,,,,,
0.08788745105266571,2,6839,,,,,
0.0557255856692791,2,6849,,,,,
0.153456449508667,2,6859,,,,,
0.05658683553338051,2,6869,,,,,
0.0948229730129242,2,6879,,,,,
0.10079322755336761,2,6889,,,,,
0.07500199973583221,2,6899,,,,,
0.05356757342815399,2,6909,,,,,
0.0818224549293518,2,6919,,,,,
0.05895356833934784,2,6929,,,,,
0.11635544151067734,2,6939,,,,,
0.0956488773226738,2,6949,,,,,
0.03710866719484329,2,6959,,,,,
0.09140084683895111,2,6969,,,,,
0.07791879773139954,2,6979,,,,,
0.09637030214071274,2,6989,,,,,
0.04134874790906906,2,6999,,,,,
0.053514715284109116,2,7009,,,,,
0.05730993673205376,2,7019,,,,,
0.08956621587276459,2,7029,,,,,
0.06452041864395142,2,7039,,,,,
,2,7043,0.4406067430973053,0.116627037525177,0.4635927379131317,0.38599348068237305,0.8404697775840759
0.05119992420077324,3,7049,,,,,
0.053150374442338943,3,7059,,,,,
0.07700622081756592,3,7069,,,,,
0.08485990017652512,3,7079,,,,,
0.034716781228780746,3,7089,,,,,
0.07017941027879715,3,7099,,,,,
0.05949610844254494,3,7109,,,,,
0.048907745629549026,3,7119,,,,,
0.04396725073456764,3,7129,,,,,
0.0495375394821167,3,7139,,,,,
0.04893537238240242,3,7149,,,,,
0.06430952996015549,3,7159,,,,,
0.039798103272914886,3,7169,,,,,
0.08318474888801575,3,7179,,,,,
0.04588180035352707,3,7189,,,,,
0.05010088160634041,3,7199,,,,,
0.09101840108633041,3,7209,,,,,
0.059949230402708054,3,7219,,,,,
0.05640634894371033,3,7229,,,,,
0.04196421056985855,3,7239,,,,,
0.06395047158002853,3,7249,,,,,
0.039697591215372086,3,7259,,,,,
0.029466036707162857,3,7269,,,,,
0.028593305498361588,3,7279,,,,,
0.06601682305335999,3,7289,,,,,
0.04217488691210747,3,7299,,,,,
0.04649995639920235,3,7309,,,,,
0.0488511398434639,3,7319,,,,,
0.0735885500907898,3,7329,,,,,
0.04023689776659012,3,7339,,,,,
