epoch,step,train_loss,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
2,729,0.05021914839744568,,,,,,
2,739,0.06697124242782593,,,,,,
2,749,0.058797985315322876,,,,,,
2,759,0.04718293622136116,,,,,,
2,769,0.03191271424293518,,,,,,
2,779,0.08654533326625824,,,,,,
2,789,0.0772809237241745,,,,,,
2,799,0.05109567940235138,,,,,,
2,809,0.04996863007545471,,,,,,
2,819,0.05811363086104393,,,,,,
2,829,0.06375624984502792,,,,,,
2,839,0.056763507425785065,,,,,,
2,849,0.05994332954287529,,,,,,
2,859,0.06538483500480652,,,,,,
2,869,0.06860171258449554,,,,,,
2,879,0.04589128866791725,,,,,,
2,889,0.09546718001365662,,,,,,
2,899,0.106716088950634,,,,,,
2,909,0.05040804296731949,,,,,,
2,919,0.03506416454911232,,,,,,
2,929,0.07250967621803284,,,,,,
2,939,0.046064697206020355,,,,,,
2,949,0.0380183681845665,,,,,,
2,959,0.05429035797715187,,,,,,
2,969,0.08440636098384857,,,,,,
2,979,0.07434266805648804,,,,,,
2,989,0.04869891703128815,,,,,,
2,999,0.0865844190120697,,,,,,
2,1009,0.04969145730137825,,,,,,
2,1016,,0.06494428962469101,0.5077056884765625,0.5241332650184631,0.8579314351081848,0.4599211513996124,
3,1019,0.03280036896467209,,,,,,
3,1029,0.017862387001514435,,,,,,
3,1039,0.03186919912695885,,,,,,
3,1049,0.04581388831138611,,,,,,
3,1059,0.03823147341609001,,,,,,
3,1069,0.022227458655834198,,,,,,
3,1079,0.012892508879303932,,,,,,
3,1089,0.03620447963476181,,,,,,
3,1099,0.03727386146783829,,,,,,
3,1109,0.026245610788464546,,,,,,
3,1119,0.058559611439704895,,,,,,
3,1129,0.027027031406760216,,,,,,
3,1139,0.028310321271419525,,,,,,
3,1149,0.02056800201535225,,,,,,
3,1159,0.06668742746114731,,,,,,
3,1169,0.0326903834939003,,,,,,
3,1179,0.025233661755919456,,,,,,
3,1189,0.049309056252241135,,,,,,
3,1199,0.0381159707903862,,,,,,
3,1209,0.030256599187850952,,,,,,
3,1219,0.027823053300380707,,,,,,
3,1229,0.022615568712353706,,,,,,
3,1239,0.03959411010146141,,,,,,
3,1249,0.0312800258398056,,,,,,
3,1259,0.05483275279402733,,,,,,
3,1269,0.02676416002213955,,,,,,
3,1279,0.037732984870672226,,,,,,
3,1289,0.025264184921979904,,,,,,
3,1299,0.0787292942404747,,,,,,
3,1309,0.02481488324701786,,,,,,
3,1319,0.0517161600291729,,,,,,
3,1329,0.04250706732273102,,,,,,
3,1339,0.023378506302833557,,,,,,
3,1349,0.0408596508204937,,,,,,
3,1355,,0.07164302468299866,0.5339221358299255,0.5459487438201904,0.8639398813247681,0.48883047699928284,
4,1359,0.023610804229974747,,,,,,
4,1369,0.05177823454141617,,,,,,
4,1379,0.006429641041904688,,,,,,
4,1389,0.022723935544490814,,,,,,
4,1399,0.043833378702402115,,,,,,
4,1409,0.04106992483139038,,,,,,
4,1419,0.010863731615245342,,,,,,
4,1429,0.03469129651784897,,,,,,
4,1439,0.015315588563680649,,,,,,
4,1449,0.010497717186808586,,,,,,
4,1459,0.029779182747006416,,,,,,
4,1469,0.016670068725943565,,,,,,
4,1479,0.017837313935160637,,,,,,
4,1489,0.009514272212982178,,,,,,
4,1499,0.008981538936495781,,,,,,
4,1509,0.05319376289844513,,,,,,
4,1519,0.07904592156410217,,,,,,
4,1529,0.021974287927150726,,,,,,
4,1539,0.00898317713290453,,,,,,
4,1549,0.011889741756021976,,,,,,
4,1559,0.018829138949513435,,,,,,
4,1569,0.03347074240446091,,,,,,
4,1579,0.01571550965309143,,,,,,
4,1589,0.015361525118350983,,,,,,
4,1599,0.05697692558169365,,,,,,
4,1609,0.010457174852490425,,,,,,
4,1619,0.005007532425224781,,,,,,
4,1629,0.009097675792872906,,,,,,
4,1639,0.013974745757877827,,,,,,
4,1649,0.0189239289611578,,,,,,
4,1659,0.00820003729313612,,,,,,
4,1669,0.024339865893125534,,,,,,
4,1679,0.006726204417645931,,,,,,
4,1689,0.014392475597560406,,,,,,
4,1694,,0.08387856930494308,0.5490286350250244,0.5588691830635071,0.8671736121177673,0.505913257598877,
5,1695,,,,,,,0.08387856930494308
