step,epoch,train_loss,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
1519,4,0.09318205714225769,,,,,,
1529,4,0.04134141653776169,,,,,,
1539,4,0.059122148901224136,,,,,,
1549,4,0.06495250761508942,,,,,,
1559,4,0.0493793822824955,,,,,,
1569,4,0.05699292570352554,,,,,,
1579,4,0.39257726073265076,,,,,,
1589,4,0.13268893957138062,,,,,,
1599,4,0.11541617661714554,,,,,,
1609,4,0.06974714249372482,,,,,,
1619,4,0.4693499207496643,,,,,,
1629,4,0.24040518701076508,,,,,,
1639,4,0.14824913442134857,,,,,,
1649,4,0.06666675955057144,,,,,,
1659,4,0.2012387365102768,,,,,,
1669,4,0.04767041653394699,,,,,,
1679,4,0.04721177741885185,,,,,,
1689,4,0.03569420799612999,,,,,,
1699,4,0.28849881887435913,,,,,,
1709,4,0.02916766330599785,,,,,,
1719,4,0.40769484639167786,,,,,,
1729,4,0.04433154687285423,,,,,,
1739,4,0.15108580887317657,,,,,,
1749,4,0.026556257158517838,,,,,,
1759,4,0.09845416247844696,,,,,,
1759,4,,0.8627567887306213,0.5477228164672852,0.1168925017118454,0.567304253578186,0.5015337467193604,
1760,5,,,,,,,0.1168925017118454
