step,epoch,train_loss,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,test_loss
709,2,0.24482440948486328,,,,,,
719,2,0.07092013955116272,,,,,,
729,2,0.23493584990501404,,,,,,
739,2,0.08208868652582169,,,,,,
749,2,0.1471475064754486,,,,,,
759,2,0.6382836103439331,,,,,,
769,2,0.08673384040594101,,,,,,
779,2,0.10705889016389847,,,,,,
789,2,0.20517988502979279,,,,,,
799,2,0.24126498401165009,,,,,,
809,2,0.10861589759588242,,,,,,
819,2,0.07759107649326324,,,,,,
829,2,0.055722884833812714,,,,,,
839,2,0.21840114891529083,,,,,,
849,2,0.06684717535972595,,,,,,
859,2,0.3839164674282074,,,,,,
869,2,0.11498606204986572,,,,,,
879,2,0.07302357256412506,,,,,,
889,2,0.05717131495475769,,,,,,
899,2,0.2714197039604187,,,,,,
909,2,0.1378655582666397,,,,,,
919,2,0.06254354119300842,,,,,,
929,2,0.1961633563041687,,,,,,
939,2,0.04638703539967537,,,,,,
949,2,0.06962652504444122,,,,,,
959,2,0.18603835999965668,,,,,,
969,2,0.08800963312387466,,,,,,
979,2,0.06863485276699066,,,,,,
989,2,0.07761981338262558,,,,,,
999,2,0.05672744661569595,,,,,,
1009,2,0.0639587938785553,,,,,,
1019,2,0.2362108677625656,,,,,,
1029,2,0.08722101151943207,,,,,,
1034,2,,0.8421341180801392,0.46082502603530884,0.14409151673316956,0.4781097173690796,0.40056416392326355,
1039,3,0.1251278966665268,,,,,,
1049,3,0.28177914023399353,,,,,,
1059,3,0.05094464123249054,,,,,,
1069,3,0.07114783674478531,,,,,,
1079,3,0.06102560833096504,,,,,,
1089,3,0.07878074795007706,,,,,,
1099,3,0.06203093007206917,,,,,,
1109,3,0.032776832580566406,,,,,,
1119,3,0.1281779408454895,,,,,,
1129,3,0.06490091979503632,,,,,,
1139,3,0.04235244169831276,,,,,,
1149,3,0.12509004771709442,,,,,,
1159,3,0.12996305525302887,,,,,,
1169,3,0.0544513538479805,,,,,,
1179,3,0.0533200204372406,,,,,,
1189,3,0.06763677299022675,,,,,,
1199,3,0.08074864000082016,,,,,,
1209,3,0.07078054547309875,,,,,,
1219,3,0.035811252892017365,,,,,,
1229,3,0.2861248254776001,,,,,,
1239,3,0.20046056807041168,,,,,,
1249,3,0.2117161750793457,,,,,,
1259,3,0.03558071330189705,,,,,,
1269,3,0.043707508593797684,,,,,,
1279,3,0.05946948379278183,,,,,,
1289,3,0.049011245369911194,,,,,,
1299,3,0.15376581251621246,,,,,,
1309,3,0.17815612256526947,,,,,,
1319,3,0.07279721647500992,,,,,,
1329,3,0.053684089332818985,,,,,,
1339,3,0.04663368687033653,,,,,,
1349,3,0.1696547269821167,,,,,,
1359,3,0.06862013787031174,,,,,,
1369,3,0.045021332800388336,,,,,,
1379,3,0.12760187685489655,,,,,,
1379,3,,0.8514165282249451,0.48252585530281067,0.1564243733882904,0.4994014501571655,0.42313116788864136,
1389,4,0.042089592665433884,,,,,,
1399,4,0.13235034048557281,,,,,,
1409,4,0.04624198377132416,,,,,,
1419,4,0.11636797338724136,,,,,,
1429,4,0.021793805062770844,,,,,,
1439,4,0.04491107910871506,,,,,,
1449,4,0.24133075773715973,,,,,,
1459,4,0.03936019167304039,,,,,,
1469,4,0.05698293447494507,,,,,,
1479,4,0.10162589699029922,,,,,,
1489,4,0.11939209699630737,,,,,,
1499,4,0.03680165112018585,,,,,,
1509,4,0.025951003655791283,,,,,,
1519,4,0.0181121863424778,,,,,,
1529,4,0.08903872221708298,,,,,,
1539,4,0.021832866594195366,,,,,,
1549,4,0.1926608830690384,,,,,,
1559,4,0.051878347992897034,,,,,,
1569,4,0.03772718459367752,,,,,,
1579,4,0.02199045568704605,,,,,,
1589,4,0.08137544244527817,,,,,,
1599,4,0.0699969008564949,,,,,,
1609,4,0.03743292763829231,,,,,,
1619,4,0.1252598762512207,,,,,,
1629,4,0.023890051990747452,,,,,,
1639,4,0.025305932387709618,,,,,,
1649,4,0.0478355698287487,,,,,,
1659,4,0.030057867988944054,,,,,,
1669,4,0.0350535586476326,,,,,,
1679,4,0.03289004787802696,,,,,,
1689,4,0.0259745791554451,,,,,,
1699,4,0.03068956360220909,,,,,,
1709,4,0.1422111541032791,,,,,,
1719,4,0.03563087061047554,,,,,,
1724,4,,0.8562125563621521,0.4998472034931183,0.17948833107948303,0.5151307582855225,0.4400564134120941,
1725,5,,,,,,,0.17948833107948303
