train_loss,step,epoch,val_qa_sas,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,test_loss
0.01584821753203869,1679,2,,,,,,
0.02482638880610466,1689,2,,,,,,
0.008763370104134083,1699,2,,,,,,
0.01681920699775219,1709,2,,,,,,
0.021520430222153664,1719,2,,,,,,
,1721,2,0.7252976298332214,0.14769165217876434,0.4444444477558136,0.6607350707054138,0.9092286825180054,
0.01639474742114544,1729,3,,,,,,
0.0023110746406018734,1739,3,,,,,,
0.030648326501250267,1749,3,,,,,,
0.014502198435366154,1759,3,,,,,,
0.009071659296751022,1769,3,,,,,,
0.019623279571533203,1779,3,,,,,,
0.003708094824105501,1789,3,,,,,,
0.004319662693887949,1799,3,,,,,,
0.006265845149755478,1809,3,,,,,,
0.0028719764668494463,1819,3,,,,,,
0.012291816994547844,1829,3,,,,,,
0.009055649861693382,1839,3,,,,,,
0.0033486997708678246,1849,3,,,,,,
0.008214927278459072,1859,3,,,,,,
0.004236279521137476,1869,3,,,,,,
0.006005334667861462,1879,3,,,,,,
0.00204269727692008,1889,3,,,,,,
0.002919362625107169,1899,3,,,,,,
0.013483432121574879,1909,3,,,,,,
0.0034127577673643827,1919,3,,,,,,
0.010798202827572823,1929,3,,,,,,
0.0020825157407671213,1939,3,,,,,,
0.004108882043510675,1949,3,,,,,,
0.0016502205980941653,1959,3,,,,,,
0.0012399033876135945,1969,3,,,,,,
0.003026354592293501,1979,3,,,,,,
0.09308572113513947,1989,3,,,,,,
0.007678472902625799,1999,3,,,,,,
0.010051600635051727,2009,3,,,,,,
0.013054462149739265,2019,3,,,,,,
0.0020839425269514322,2029,3,,,,,,
0.0012897487031295896,2039,3,,,,,,
0.004759130533784628,2049,3,,,,,,
0.0021921899169683456,2059,3,,,,,,
0.0014470431488007307,2069,3,,,,,,
0.0019312867661938071,2079,3,,,,,,
0.00520906550809741,2089,3,,,,,,
0.02588006481528282,2099,3,,,,,,
0.0019971616566181183,2109,3,,,,,,
0.0016004926292225718,2119,3,,,,,,
0.0016998084029182792,2129,3,,,,,,
0.0012056254781782627,2139,3,,,,,,
0.0005708873504772782,2149,3,,,,,,
0.01744714193046093,2159,3,,,,,,
0.0018019210547208786,2169,3,,,,,,
0.0015128414379432797,2179,3,,,,,,
0.001495262375101447,2189,3,,,,,,
0.0009952529799193144,2199,3,,,,,,
0.009732834994792938,2209,3,,,,,,
0.02342071570456028,2219,3,,,,,,
0.0068662893027067184,2229,3,,,,,,
0.0016623646952211857,2239,3,,,,,,
0.005932407919317484,2249,3,,,,,,
0.0015673075104132295,2259,3,,,,,,
0.0021725110709667206,2269,3,,,,,,
0.002340608509257436,2279,3,,,,,,
0.0032216468825936317,2289,3,,,,,,
,2295,3,0.7385364174842834,0.18783852458000183,0.43518519401550293,0.6781700849533081,0.9149438142776489,
0.0023705214262008667,2299,4,,,,,,
0.0015192576684057713,2309,4,,,,,,
0.0022833803668618202,2319,4,,,,,,
0.0034596193581819534,2329,4,,,,,,
0.0009154363651759923,2339,4,,,,,,
0.006221461109817028,2349,4,,,,,,
0.0005449618911370635,2359,4,,,,,,
0.0009372460190206766,2369,4,,,,,,
0.003181704320013523,2379,4,,,,,,
0.001051144558005035,2389,4,,,,,,
0.004923016764223576,2399,4,,,,,,
0.0015774865169078112,2409,4,,,,,,
0.00126222416292876,2419,4,,,,,,
0.000873959215823561,2429,4,,,,,,
0.005193489603698254,2439,4,,,,,,
0.0018544509075582027,2449,4,,,,,,
0.0007157598156481981,2459,4,,,,,,
0.0009960468159988523,2469,4,,,,,,
0.0032400707714259624,2479,4,,,,,,
0.002900840947404504,2489,4,,,,,,
0.0007596496143378317,2499,4,,,,,,
0.000990857370197773,2509,4,,,,,,
0.0010060027707368135,2519,4,,,,,,
0.0007822149782441556,2529,4,,,,,,
0.004840882960706949,2539,4,,,,,,
0.000658011413179338,2549,4,,,,,,
0.000738978385925293,2559,4,,,,,,
0.0018680155044421554,2569,4,,,,,,
0.0010050059063360095,2579,4,,,,,,
0.0008606305345892906,2589,4,,,,,,
0.003972984850406647,2599,4,,,,,,
0.0009364651632495224,2609,4,,,,,,
0.00978168286383152,2619,4,,,,,,
0.0005961280548945069,2629,4,,,,,,
0.0013585328124463558,2639,4,,,,,,
0.0005506923771463335,2649,4,,,,,,
0.001949482480995357,2659,4,,,,,,
0.004653381183743477,2669,4,,,,,,
0.0013113721506670117,2679,4,,,,,,
0.00041323620826005936,2689,4,,,,,,
0.001724377740174532,2699,4,,,,,,
0.008812143467366695,2709,4,,,,,,
0.0010353538673371077,2719,4,,,,,,
0.0012512620305642486,2729,4,,,,,,
0.0014777096221223474,2739,4,,,,,,
0.0001950045843841508,2749,4,,,,,,
0.0025027678348124027,2759,4,,,,,,
0.001020093448460102,2769,4,,,,,,
0.000695679453201592,2779,4,,,,,,
0.001288608182221651,2789,4,,,,,,
0.0005676868022419512,2799,4,,,,,,
0.0005390342557802796,2809,4,,,,,,
0.000911052746232599,2819,4,,,,,,
0.0033340167719870806,2829,4,,,,,,
0.0020333724096417427,2839,4,,,,,,
0.0008529674960300326,2849,4,,,,,,
0.0004128700529690832,2859,4,,,,,,
4.520019047049573e-06,2869,4,,,,,,
,2869,4,0.712777316570282,0.18887144327163696,0.3888888955116272,0.6567717790603638,0.9085862636566162,
,2870,5,,,,,,0.18887144327163696
