epoch,train_loss,step,val_qa_sas,val_qa_em,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
2,0.06166219711303711,989,,,,,,
2,0.08815357089042664,999,,,,,,
2,0.06527181714773178,1009,,,,,,
2,0.043368663638830185,1019,,,,,,
2,0.07568830251693726,1029,,,,,,
2,,1037,0.5331808924674988,0.47857141494750977,0.8660733103752136,0.06885983794927597,0.5271683931350708,
3,0.044212255626916885,1039,,,,,,
3,0.04875374957919121,1049,,,,,,
3,0.06004195660352707,1059,,,,,,
3,0.07918532192707062,1069,,,,,,
3,0.07440298795700073,1079,,,,,,
3,0.038372233510017395,1089,,,,,,
3,0.1078030914068222,1099,,,,,,
3,0.028058171272277832,1109,,,,,,
3,0.05439755320549011,1119,,,,,,
3,0.026257207617163658,1129,,,,,,
3,0.07148440182209015,1139,,,,,,
3,0.06088950112462044,1149,,,,,,
3,0.02580399438738823,1159,,,,,,
3,0.04065634682774544,1169,,,,,,
3,0.018823860213160515,1179,,,,,,
3,0.037604544311761856,1189,,,,,,
3,0.03836379200220108,1199,,,,,,
3,0.018490701913833618,1209,,,,,,
3,0.06165504455566406,1219,,,,,,
3,0.04610111191868782,1229,,,,,,
3,0.07944585382938385,1239,,,,,,
3,0.04245305433869362,1249,,,,,,
3,0.026838012039661407,1259,,,,,,
3,0.06955636292695999,1269,,,,,,
3,0.03175607696175575,1279,,,,,,
3,0.04550602659583092,1289,,,,,,
3,0.07333433628082275,1299,,,,,,
3,0.054156508296728134,1309,,,,,,
3,0.06472424417734146,1319,,,,,,
3,0.06343252211809158,1329,,,,,,
3,0.019588233903050423,1339,,,,,,
3,0.03939131274819374,1349,,,,,,
3,0.06736210733652115,1359,,,,,,
3,0.03356045112013817,1369,,,,,,
3,0.02090233936905861,1379,,,,,,
3,,1383,0.5736710429191589,0.5285714268684387,0.8773868083953857,0.06790563464164734,0.5720369815826416,
4,0.011603442020714283,1389,,,,,,
4,0.029051966965198517,1399,,,,,,
4,0.03241882473230362,1409,,,,,,
4,0.017155470326542854,1419,,,,,,
4,0.006001039408147335,1429,,,,,,
4,0.018758326768875122,1439,,,,,,
4,0.02667243592441082,1449,,,,,,
4,0.03213293105363846,1459,,,,,,
4,0.01905355602502823,1469,,,,,,
4,0.01976863667368889,1479,,,,,,
4,0.01281095203012228,1489,,,,,,
4,0.05536004528403282,1499,,,,,,
4,0.05739979445934296,1509,,,,,,
4,0.0061347088776528835,1519,,,,,,
4,0.02680175192654133,1529,,,,,,
4,0.04499490186572075,1539,,,,,,
4,0.024771932512521744,1549,,,,,,
4,0.09594016522169113,1559,,,,,,
4,0.017288291826844215,1569,,,,,,
4,0.01799956150352955,1579,,,,,,
4,0.019961748272180557,1589,,,,,,
4,0.04321666434407234,1599,,,,,,
4,0.016160909086465836,1609,,,,,,
4,0.015554981306195259,1619,,,,,,
4,0.0418769046664238,1629,,,,,,
4,0.026614006608724594,1639,,,,,,
4,0.033352483063936234,1649,,,,,,
4,0.022382723167538643,1659,,,,,,
4,0.013900279067456722,1669,,,,,,
4,0.027301885187625885,1679,,,,,,
4,0.025567155331373215,1689,,,,,,
4,0.024211160838603973,1699,,,,,,
4,0.02017340064048767,1709,,,,,,
4,0.015645762905478477,1719,,,,,,
4,0.004837010987102985,1729,,,,,,
4,,1729,0.5846957564353943,0.5400000214576721,0.8804885745048523,0.08065836131572723,0.5827731490135193,
5,,1730,,,,,,0.08065836131572723
