step,train_loss,epoch,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,test_loss
1579,0.10952582210302353,4,,,,,,
1589,0.09612490236759186,4,,,,,,
1599,0.13076333701610565,4,,,,,,
1609,0.13250349462032318,4,,,,,,
1619,0.09675480425357819,4,,,,,,
1629,0.11484888195991516,4,,,,,,
1639,0.04404053837060928,4,,,,,,
1649,0.10987067222595215,4,,,,,,
1659,0.05457291752099991,4,,,,,,
1669,0.11985649913549423,4,,,,,,
1679,0.08733633905649185,4,,,,,,
1689,0.08354503661394119,4,,,,,,
1694,,4,0.33484724164009094,0.3859039843082428,0.8090624213218689,0.11742815375328064,0.2706964612007141,
1695,,5,,,,,,0.11742815375328064
