step,train_loss,epoch,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,test_loss
1089,0.10318616777658463,3,,,,,,
1099,0.05361577123403549,3,,,,,,
1109,0.08734142035245895,3,,,,,,
1119,0.09752117097377777,3,,,,,,
1129,0.12462855875492096,3,,,,,,
1139,0.10688117146492004,3,,,,,,
1149,0.16199539601802826,3,,,,,,
1159,0.0991487056016922,3,,,,,,
1169,0.06776533275842667,3,,,,,,
1179,0.12019602209329605,3,,,,,,
1189,0.09147992730140686,3,,,,,,
1199,0.11238551884889603,3,,,,,,
1209,0.13859927654266357,3,,,,,,
1219,0.08343110233545303,3,,,,,,
1229,0.09706148505210876,3,,,,,,
1239,0.05606963112950325,3,,,,,,
1249,0.12753380835056305,3,,,,,,
1259,0.09268276393413544,3,,,,,,
1269,0.09293209761381149,3,,,,,,
1279,0.09598444402217865,3,,,,,,
1289,0.1806977391242981,3,,,,,,
1299,0.09586849808692932,3,,,,,,
1309,0.07820329070091248,3,,,,,,
1319,0.11658888310194016,3,,,,,,
1329,0.08681254088878632,3,,,,,,
1339,0.08000685274600983,3,,,,,,
1349,0.10361642390489578,3,,,,,,
1359,0.15148141980171204,3,,,,,,
1369,0.08504854142665863,3,,,,,,
1379,0.08123236149549484,3,,,,,,
1379,,3,0.31758150458335876,0.36339041590690613,0.8038074374198914,0.12035457789897919,0.26234132051467896,
1389,0.0871349647641182,4,,,,,,
1399,0.07021523267030716,4,,,,,,
1409,0.05848130211234093,4,,,,,,
1419,0.060089111328125,4,,,,,,
1429,0.08544702082872391,4,,,,,,
1439,0.05366304889321327,4,,,,,,
1449,0.06282754242420197,4,,,,,,
1459,0.0796891376376152,4,,,,,,
1469,0.07863590866327286,4,,,,,,
1479,0.08361141383647919,4,,,,,,
1489,0.07250472158193588,4,,,,,,
1499,0.055778585374355316,4,,,,,,
1509,0.0951872393488884,4,,,,,,
1519,0.06563863903284073,4,,,,,,
1529,0.04446324706077576,4,,,,,,
1539,0.07833327353000641,4,,,,,,
1549,0.10299857705831528,4,,,,,,
1559,0.14302006363868713,4,,,,,,
1569,0.06342587620019913,4,,,,,,
1579,0.039010949432849884,4,,,,,,
1589,0.07168187946081161,4,,,,,,
1599,0.05438891798257828,4,,,,,,
1609,0.08723866939544678,4,,,,,,
1619,0.08785616606473923,4,,,,,,
1629,0.05728825554251671,4,,,,,,
1639,0.058419883251190186,4,,,,,,
1649,0.10105754435062408,4,,,,,,
1659,0.06954535096883774,4,,,,,,
1669,0.05527449771761894,4,,,,,,
1679,0.05482017621397972,4,,,,,,
1689,0.043537333607673645,4,,,,,,
1699,0.04074034094810486,4,,,,,,
1709,0.07606401294469833,4,,,,,,
1719,0.05371585488319397,4,,,,,,
1724,,4,0.3318461775779724,0.37682390213012695,0.8083070516586304,0.1312059611082077,0.2750352621078491,
1725,,5,,,,,,0.1312059611082077
