train_loss,epoch,step,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,test_loss
0.11220717430114746,0,1309,,,,,,
0.08056902140378952,0,1319,,,,,,
0.11955887824296951,0,1329,,,,,,
0.10364346206188202,0,1339,,,,,,
0.0605064332485199,0,1349,,,,,,
0.08572807908058167,0,1359,,,,,,
0.10023058950901031,0,1369,,,,,,
0.16678988933563232,0,1379,,,,,,
0.08553580194711685,0,1389,,,,,,
0.11229372024536133,0,1399,,,,,,
0.1523188054561615,0,1409,,,,,,
0.11130300909280777,0,1419,,,,,,
0.11539503186941147,0,1429,,,,,,
0.0896107479929924,0,1439,,,,,,
0.09868407994508743,0,1449,,,,,,
0.049131616950035095,0,1459,,,,,,
0.1066044270992279,0,1469,,,,,,
0.11752024292945862,0,1479,,,,,,
0.1332765370607376,0,1489,,,,,,
0.08262298256158829,0,1499,,,,,,
0.20019355416297913,0,1509,,,,,,
0.13338524103164673,0,1519,,,,,,
0.06376147270202637,0,1529,,,,,,
0.17594005167484283,0,1539,,,,,,
0.19368968904018402,0,1549,,,,,,
0.10087394714355469,0,1559,,,,,,
0.07082587480545044,0,1569,,,,,,
0.09900535643100739,0,1579,,,,,,
0.11757102608680725,0,1589,,,,,,
0.08783193677663803,0,1599,,,,,,
0.09465499222278595,0,1609,,,,,,
0.11546006053686142,0,1619,,,,,,
0.10676772147417068,0,1629,,,,,,
0.08665996044874191,0,1639,,,,,,
0.07349423319101334,0,1649,,,,,,
0.0529952347278595,0,1659,,,,,,
0.16614645719528198,0,1669,,,,,,
0.109107106924057,0,1679,,,,,,
0.0980014055967331,0,1689,,,,,,
0.18767136335372925,0,1699,,,,,,
0.05786409229040146,0,1709,,,,,,
0.09414687007665634,0,1719,,,,,,
0.12348246574401855,0,1729,,,,,,
0.09841465204954147,0,1739,,,,,,
0.0718436911702156,0,1749,,,,,,
0.11065354943275452,0,1759,,,,,,
0.08343283832073212,0,1769,,,,,,
0.05284949019551277,0,1779,,,,,,
0.06506413221359253,0,1789,,,,,,
0.059344854205846786,0,1799,,,,,,
0.10407623648643494,0,1809,,,,,,
0.05418706685304642,0,1819,,,,,,
0.10911840945482254,0,1829,,,,,,
0.16725756227970123,0,1839,,,,,,
0.18977521359920502,0,1849,,,,,,
0.08923989534378052,0,1859,,,,,,
0.17799073457717896,0,1869,,,,,,
0.0913286805152893,0,1879,,,,,,
0.09814027696847916,0,1889,,,,,,
0.09866390377283096,0,1899,,,,,,
0.09798316657543182,0,1909,,,,,,
0.10923781991004944,0,1919,,,,,,
0.08457042276859283,0,1929,,,,,,
0.08063232898712158,0,1939,,,,,,
0.0941394567489624,0,1949,,,,,,
0.05777136608958244,0,1959,,,,,,
0.10184779018163681,0,1969,,,,,,
0.14149346947669983,0,1979,,,,,,
0.09366079419851303,0,1989,,,,,,
0.13265061378479004,0,1999,,,,,,
0.07589805126190186,0,2009,,,,,,
0.12055057287216187,0,2019,,,,,,
0.09217201173305511,0,2029,,,,,,
0.053181860595941544,0,2039,,,,,,
0.08148971945047379,0,2049,,,,,,
0.08983797580003738,0,2059,,,,,,
0.05433020368218422,0,2069,,,,,,
0.04574909433722496,0,2079,,,,,,
0.1114388182759285,0,2089,,,,,,
0.11777958273887634,0,2099,,,,,,
0.1231616884469986,0,2109,,,,,,
0.05526478961110115,0,2119,,,,,,
0.08070901781320572,0,2129,,,,,,
0.09326276928186417,0,2139,,,,,,
,0,2147,0.3962680995464325,0.12121649086475372,0.4335840940475464,0.3416557013988495,0.823399007320404,
0.14102090895175934,1,2149,,,,,,
0.12190455198287964,1,2159,,,,,,
0.07587753236293793,1,2169,,,,,,
0.15918263792991638,1,2179,,,,,,
0.07650144398212433,1,2189,,,,,,
0.09608079493045807,1,2199,,,,,,
0.07263617217540741,1,2209,,,,,,
0.06850141286849976,1,2219,,,,,,
0.1205146312713623,1,2229,,,,,,
0.16471832990646362,1,2239,,,,,,
0.13887432217597961,1,2249,,,,,,
0.18163582682609558,1,2259,,,,,,
0.0582326203584671,1,2269,,,,,,
0.07566110044717789,1,2279,,,,,,
0.09112008661031723,1,2289,,,,,,
0.06864514201879501,1,2299,,,,,,
0.07908527553081512,1,2309,,,,,,
0.10292377322912216,1,2319,,,,,,
0.21832989156246185,1,2329,,,,,,
0.08068852126598358,1,2339,,,,,,
0.10281059890985489,1,2349,,,,,,
0.09104620665311813,1,2359,,,,,,
0.10302362591028214,1,2369,,,,,,
0.09866508096456528,1,2379,,,,,,
0.12153901159763336,1,2389,,,,,,
0.07166246324777603,1,2399,,,,,,
0.05978516489267349,1,2409,,,,,,
0.05054561421275139,1,2419,,,,,,
0.08080422878265381,1,2429,,,,,,
0.073788121342659,1,2439,,,,,,
0.1220472976565361,1,2449,,,,,,
0.1027102842926979,1,2459,,,,,,
0.06885024160146713,1,2469,,,,,,
0.0880444198846817,1,2479,,,,,,
0.052645862102508545,1,2489,,,,,,
0.05953626707196236,1,2499,,,,,,
0.0482092946767807,1,2509,,,,,,
0.08089688420295715,1,2519,,,,,,
0.1073680892586708,1,2529,,,,,,
0.0525854267179966,1,2539,,,,,,
0.048567283898591995,1,2549,,,,,,
0.07751882821321487,1,2559,,,,,,
0.04068571701645851,1,2569,,,,,,
0.12818877398967743,1,2579,,,,,,
0.06455958634614944,1,2589,,,,,,
0.10491793602705002,1,2599,,,,,,
0.12825164198875427,1,2609,,,,,,
0.0546170212328434,1,2619,,,,,,
0.15414130687713623,1,2629,,,,,,
0.08095631748437881,1,2639,,,,,,
0.06910927593708038,1,2649,,,,,,
0.0877532809972763,1,2659,,,,,,
0.07376469671726227,1,2669,,,,,,
0.07837766408920288,1,2679,,,,,,
0.13289505243301392,1,2689,,,,,,
0.0796336680650711,1,2699,,,,,,
0.04378191754221916,1,2709,,,,,,
0.03791624680161476,1,2719,,,,,,
0.06123558059334755,1,2729,,,,,,
0.06990496814250946,1,2739,,,,,,
0.06975707411766052,1,2749,,,,,,
0.04917043820023537,1,2759,,,,,,
0.07028370350599289,1,2769,,,,,,
0.09993630647659302,1,2779,,,,,,
0.11228671669960022,1,2789,,,,,,
0.07622432708740234,1,2799,,,,,,
0.03606515750288963,1,2809,,,,,,
0.07847902923822403,1,2819,,,,,,
0.11021342128515244,1,2829,,,,,,
0.05967769771814346,1,2839,,,,,,
0.056309618055820465,1,2849,,,,,,
0.12719202041625977,1,2859,,,,,,
0.06375910341739655,1,2869,,,,,,
0.05016573145985603,1,2879,,,,,,
0.07028837502002716,1,2889,,,,,,
0.08155892044305801,1,2899,,,,,,
0.14940620958805084,1,2909,,,,,,
0.062120772898197174,1,2919,,,,,,
0.13672973215579987,1,2929,,,,,,
0.09991391748189926,1,2939,,,,,,
0.04551224783062935,1,2949,,,,,,
0.048786893486976624,1,2959,,,,,,
0.08962580561637878,1,2969,,,,,,
0.08411514014005661,1,2979,,,,,,
0.10912380367517471,1,2989,,,,,,
0.10337582230567932,1,2999,,,,,,
0.08462604880332947,1,3009,,,,,,
0.05011117085814476,1,3019,,,,,,
0.08042978495359421,1,3029,,,,,,
0.052676182240247726,1,3039,,,,,,
0.08218894898891449,1,3049,,,,,,
0.049326296895742416,1,3059,,,,,,
0.062020193785429,1,3069,,,,,,
0.09913170337677002,1,3079,,,,,,
0.08301596343517303,1,3089,,,,,,
0.0848800465464592,1,3099,,,,,,
0.07004539668560028,1,3109,,,,,,
0.051897790282964706,1,3119,,,,,,
0.05506255105137825,1,3129,,,,,,
0.0592709444463253,1,3139,,,,,,
0.03284774348139763,1,3149,,,,,,
0.07981225848197937,1,3159,,,,,,
0.09242729842662811,1,3169,,,,,,
0.061771489679813385,1,3179,,,,,,
0.06561992317438126,1,3189,,,,,,
0.11479640752077103,1,3199,,,,,,
0.04066359996795654,1,3209,,,,,,
0.1131746768951416,1,3219,,,,,,
0.031529247760772705,1,3229,,,,,,
0.06088629737496376,1,3239,,,,,,
0.12083151191473007,1,3249,,,,,,
0.04153238236904144,1,3259,,,,,,
0.07045560330152512,1,3269,,,,,,
0.10118754208087921,1,3279,,,,,,
0.024867556989192963,1,3289,,,,,,
0.03612351417541504,1,3299,,,,,,
0.08085653930902481,1,3309,,,,,,
0.04925207421183586,1,3319,,,,,,
0.08660820871591568,1,3329,,,,,,
0.09401564300060272,1,3339,,,,,,
0.07177923619747162,1,3349,,,,,,
0.09479965269565582,1,3359,,,,,,
0.05140405520796776,1,3369,,,,,,
0.08247911185026169,1,3379,,,,,,
0.044817931950092316,1,3389,,,,,,
0.060258831828832626,1,3399,,,,,,
0.0726136639714241,1,3409,,,,,,
0.07226144522428513,1,3419,,,,,,
0.0709785595536232,1,3429,,,,,,
0.06869056820869446,1,3439,,,,,,
0.05917304754257202,1,3449,,,,,,
0.07596361637115479,1,3459,,,,,,
0.15030765533447266,1,3469,,,,,,
0.1356837898492813,1,3479,,,,,,
0.09210997074842453,1,3489,,,,,,
0.076309934258461,1,3499,,,,,,
0.0582498162984848,1,3509,,,,,,
0.1079866960644722,1,3519,,,,,,
0.08028861880302429,1,3529,,,,,,
0.03358426317572594,1,3539,,,,,,
0.14930927753448486,1,3549,,,,,,
0.06713315099477768,1,3559,,,,,,
0.11217320710420609,1,3569,,,,,,
0.05321502685546875,1,3579,,,,,,
0.05014396831393242,1,3589,,,,,,
0.0273301899433136,1,3599,,,,,,
0.060077156871557236,1,3609,,,,,,
0.060513366013765335,1,3619,,,,,,
0.07870670408010483,1,3629,,,,,,
0.0519963763654232,1,3639,,,,,,
0.103551484644413,1,3649,,,,,,
0.09868471324443817,1,3659,,,,,,
0.13648957014083862,1,3669,,,,,,
0.04749966040253639,1,3679,,,,,,
0.08962387591600418,1,3689,,,,,,
0.06908371299505234,1,3699,,,,,,
0.05157192796468735,1,3709,,,,,,
0.0675070658326149,1,3719,,,,,,
0.060551442205905914,1,3729,,,,,,
0.0667811781167984,1,3739,,,,,,
0.06803186982870102,1,3749,,,,,,
0.0609767772257328,1,3759,,,,,,
0.05235050618648529,1,3769,,,,,,
0.049728523939847946,1,3779,,,,,,
0.06771460175514221,1,3789,,,,,,
0.0792304277420044,1,3799,,,,,,
0.07287382334470749,1,3809,,,,,,
0.06800901889801025,1,3819,,,,,,
0.020712465047836304,1,3829,,,,,,
0.056655626744031906,1,3839,,,,,,
0.0617738701403141,1,3849,,,,,,
0.07331635802984238,1,3859,,,,,,
0.034821730107069016,1,3869,,,,,,
0.03908183053135872,1,3879,,,,,,
0.035640668123960495,1,3889,,,,,,
0.06897282600402832,1,3899,,,,,,
0.05357950180768967,1,3909,,,,,,
0.05931413546204567,1,3919,,,,,,
0.04485134035348892,1,3929,,,,,,
0.05077872425317764,1,3939,,,,,,
0.06115330383181572,1,3949,,,,,,
0.11890117824077606,1,3959,,,,,,
0.030700428411364555,1,3969,,,,,,
0.06093962863087654,1,3979,,,,,,
0.029843872413039207,1,3989,,,,,,
0.05536771938204765,1,3999,,,,,,
0.08289585262537003,1,4009,,,,,,
0.05122808367013931,1,4019,,,,,,
0.044811684638261795,1,4029,,,,,,
0.06042291224002838,1,4039,,,,,,
0.07055096328258514,1,4049,,,,,,
0.06520518660545349,1,4059,,,,,,
0.09179863333702087,1,4069,,,,,,
0.05654658377170563,1,4079,,,,,,
0.062428150326013565,1,4089,,,,,,
0.06898557394742966,1,4099,,,,,,
0.03894057869911194,1,4109,,,,,,
0.03201344981789589,1,4119,,,,,,
0.08232170343399048,1,4129,,,,,,
0.10755632817745209,1,4139,,,,,,
0.0729132890701294,1,4149,,,,,,
0.03521120175719261,1,4159,,,,,,
0.029183518141508102,1,4169,,,,,,
0.04341968521475792,1,4179,,,,,,
0.05479028448462486,1,4189,,,,,,
0.09637521207332611,1,4199,,,,,,
0.039816033095121384,1,4209,,,,,,
0.07241592556238174,1,4219,,,,,,
0.06395947933197021,1,4229,,,,,,
0.024150650948286057,1,4239,,,,,,
0.04400530084967613,1,4249,,,,,,
0.040207091718912125,1,4259,,,,,,
0.05786137282848358,1,4269,,,,,,
0.08361510187387466,1,4279,,,,,,
0.07310669869184494,1,4289,,,,,,
,1,4295,0.433576375246048,0.12503771483898163,0.4575992524623871,0.37713533639907837,0.8367489576339722,
0.08176424354314804,2,4299,,,,,,
0.055223796516656876,2,4309,,,,,,
0.05103510990738869,2,4319,,,,,,
0.09628381580114365,2,4329,,,,,,
0.0378904826939106,2,4339,,,,,,
0.046008460223674774,2,4349,,,,,,
0.02965793013572693,2,4359,,,,,,
0.053228992968797684,2,4369,,,,,,
0.04120778664946556,2,4379,,,,,,
0.08387745916843414,2,4389,,,,,,
0.02517382986843586,2,4399,,,,,,
0.05470260605216026,2,4409,,,,,,
0.06809306144714355,2,4419,,,,,,
0.05857433006167412,2,4429,,,,,,
0.034953076392412186,2,4439,,,,,,
0.048077285289764404,2,4449,,,,,,
0.022610850632190704,2,4459,,,,,,
0.07132674008607864,2,4469,,,,,,
0.05312303453683853,2,4479,,,,,,
0.05071372538805008,2,4489,,,,,,
0.055203065276145935,2,4499,,,,,,
0.02877093479037285,2,4509,,,,,,
0.058835867792367935,2,4519,,,,,,
0.046273455023765564,2,4529,,,,,,
0.053499989211559296,2,4539,,,,,,
0.08817193657159805,2,4549,,,,,,
0.045951321721076965,2,4559,,,,,,
0.05731990188360214,2,4569,,,,,,
0.015732960775494576,2,4579,,,,,,
0.08480207622051239,2,4589,,,,,,
0.03955209627747536,2,4599,,,,,,
0.039181921631097794,2,4609,,,,,,
0.0623185932636261,2,4619,,,,,,
0.029526958242058754,2,4629,,,,,,
0.04105689749121666,2,4639,,,,,,
0.02125842683017254,2,4649,,,,,,
0.04686809331178665,2,4659,,,,,,
0.018292512744665146,2,4669,,,,,,
0.011292418465018272,2,4679,,,,,,
0.06505987048149109,2,4689,,,,,,
0.08469764143228531,2,4699,,,,,,
0.07419165968894958,2,4709,,,,,,
0.02953571267426014,2,4719,,,,,,
0.061278242617845535,2,4729,,,,,,
0.03287379816174507,2,4739,,,,,,
0.0786222368478775,2,4749,,,,,,
0.023900985717773438,2,4759,,,,,,
0.05423896014690399,2,4769,,,,,,
0.03214862570166588,2,4779,,,,,,
0.03472520411014557,2,4789,,,,,,
0.048612166196107864,2,4799,,,,,,
0.056988488882780075,2,4809,,,,,,
0.07050807774066925,2,4819,,,,,,
0.03761030733585358,2,4829,,,,,,
0.06615237146615982,2,4839,,,,,,
0.06195879355072975,2,4849,,,,,,
0.10161581635475159,2,4859,,,,,,
0.0190484207123518,2,4869,,,,,,
0.10916093736886978,2,4879,,,,,,
0.10384956002235413,2,4889,,,,,,
0.056347981095314026,2,4899,,,,,,
0.054911114275455475,2,4909,,,,,,
0.07883037626743317,2,4919,,,,,,
0.04974348098039627,2,4929,,,,,,
0.05923197418451309,2,4939,,,,,,
0.04421120136976242,2,4949,,,,,,
0.0418887659907341,2,4959,,,,,,
0.02358962595462799,2,4969,,,,,,
0.10860192030668259,2,4979,,,,,,
0.16762609779834747,2,4989,,,,,,
0.07841095328330994,2,4999,,,,,,
0.04604807496070862,2,5009,,,,,,
0.06394645571708679,2,5019,,,,,,
0.0231714379042387,2,5029,,,,,,
0.03243021294474602,2,5039,,,,,,
0.03674551472067833,2,5049,,,,,,
0.06844361126422882,2,5059,,,,,,
0.06619592756032944,2,5069,,,,,,
0.03142670542001724,2,5079,,,,,,
0.06856933236122131,2,5089,,,,,,
0.03691543638706207,2,5099,,,,,,
0.028011828660964966,2,5109,,,,,,
0.05879129096865654,2,5119,,,,,,
0.04481111466884613,2,5129,,,,,,
0.045560143887996674,2,5139,,,,,,
0.12425041943788528,2,5149,,,,,,
0.029955191537737846,2,5159,,,,,,
0.035819001495838165,2,5169,,,,,,
0.07336786389350891,2,5179,,,,,,
0.03030700609087944,2,5189,,,,,,
0.07096108794212341,2,5199,,,,,,
0.028747249394655228,2,5209,,,,,,
0.03474569320678711,2,5219,,,,,,
0.04342452809214592,2,5229,,,,,,
0.05979515612125397,2,5239,,,,,,
0.02557331509888172,2,5249,,,,,,
0.02415522374212742,2,5259,,,,,,
0.04315878823399544,2,5269,,,,,,
0.043836575001478195,2,5279,,,,,,
0.04068449139595032,2,5289,,,,,,
0.03857111930847168,2,5299,,,,,,
0.08018279820680618,2,5309,,,,,,
0.10106674581766129,2,5319,,,,,,
0.03685731068253517,2,5329,,,,,,
0.02097626030445099,2,5339,,,,,,
0.0251033715903759,2,5349,,,,,,
0.03138802945613861,2,5359,,,,,,
0.047880854457616806,2,5369,,,,,,
0.06149140000343323,2,5379,,,,,,
0.019765181466937065,2,5389,,,,,,
0.08077291399240494,2,5399,,,,,,
0.05285288393497467,2,5409,,,,,,
0.09483634680509567,2,5419,,,,,,
0.11254550516605377,2,5429,,,,,,
0.03348509594798088,2,5439,,,,,,
0.025805387645959854,2,5449,,,,,,
0.10722897201776505,2,5459,,,,,,
0.06540714204311371,2,5469,,,,,,
0.022769838571548462,2,5479,,,,,,
0.024315906688570976,2,5489,,,,,,
0.09665440022945404,2,5499,,,,,,
0.04851467162370682,2,5509,,,,,,
0.02979748509824276,2,5519,,,,,,
0.030984774231910706,2,5529,,,,,,
0.032918866723775864,2,5539,,,,,,
0.03090008720755577,2,5549,,,,,,
0.08726111054420471,2,5559,,,,,,
0.027185505256056786,2,5569,,,,,,
0.02978307381272316,2,5579,,,,,,
0.025316478684544563,2,5589,,,,,,
0.07833244651556015,2,5599,,,,,,
0.0410594642162323,2,5609,,,,,,
0.08608073741197586,2,5619,,,,,,
0.02520589530467987,2,5629,,,,,,
0.076778843998909,2,5639,,,,,,
0.040075063705444336,2,5649,,,,,,
0.017893660813570023,2,5659,,,,,,
0.03920234367251396,2,5669,,,,,,
0.03036372736096382,2,5679,,,,,,
0.018504055216908455,2,5689,,,,,,
0.02944781817495823,2,5699,,,,,,
0.012821239419281483,2,5709,,,,,,
0.024769684299826622,2,5719,,,,,,
0.015681704506278038,2,5729,,,,,,
0.04183725267648697,2,5739,,,,,,
0.03207716345787048,2,5749,,,,,,
0.09422089904546738,2,5759,,,,,,
0.05334370210766792,2,5769,,,,,,
0.037352949380874634,2,5779,,,,,,
0.021060695871710777,2,5789,,,,,,
0.04556126892566681,2,5799,,,,,,
0.049305208027362823,2,5809,,,,,,
0.03294087573885918,2,5819,,,,,,
0.027089808136224747,2,5829,,,,,,
0.07488211244344711,2,5839,,,,,,
0.04610447213053703,2,5849,,,,,,
0.02042546309530735,2,5859,,,,,,
0.044189225882291794,2,5869,,,,,,
0.03631741181015968,2,5879,,,,,,
0.048701100051403046,2,5889,,,,,,
0.04715849086642265,2,5899,,,,,,
0.01998319663107395,2,5909,,,,,,
0.023544106632471085,2,5919,,,,,,
0.07155395299196243,2,5929,,,,,,
0.04966684430837631,2,5939,,,,,,
0.04680997133255005,2,5949,,,,,,
0.016825223341584206,2,5959,,,,,,
0.06085764989256859,2,5969,,,,,,
0.03812452778220177,2,5979,,,,,,
0.031523242592811584,2,5989,,,,,,
0.05631502717733383,2,5999,,,,,,
0.040019597858190536,2,6009,,,,,,
0.040928978472948074,2,6019,,,,,,
0.021585043519735336,2,6029,,,,,,
0.031619053333997726,2,6039,,,,,,
0.062076423317193985,2,6049,,,,,,
0.024632571265101433,2,6059,,,,,,
0.023934727534651756,2,6069,,,,,,
0.05196109414100647,2,6079,,,,,,
0.021236443892121315,2,6089,,,,,,
0.13471972942352295,2,6099,,,,,,
0.06108805537223816,2,6109,,,,,,
0.040058404207229614,2,6119,,,,,,
0.05895150825381279,2,6129,,,,,,
0.062290970236063004,2,6139,,,,,,
0.02942899614572525,2,6149,,,,,,
0.05376284196972847,2,6159,,,,,,
0.15728940069675446,2,6169,,,,,,
0.07719754427671432,2,6179,,,,,,
0.04086378589272499,2,6189,,,,,,
0.04753798991441727,2,6199,,,,,,
0.03269050270318985,2,6209,,,,,,
0.03872092813253403,2,6219,,,,,,
0.04047370329499245,2,6229,,,,,,
0.03491153568029404,2,6239,,,,,,
0.04461284726858139,2,6249,,,,,,
0.0645236074924469,2,6259,,,,,,
0.03784031793475151,2,6269,,,,,,
0.06276681274175644,2,6279,,,,,,
0.06783705949783325,2,6289,,,,,,
0.07759324461221695,2,6299,,,,,,
0.03236561268568039,2,6309,,,,,,
0.04492472484707832,2,6319,,,,,,
0.01054696086794138,2,6329,,,,,,
0.05996514856815338,2,6339,,,,,,
0.07100927829742432,2,6349,,,,,,
0.022302821278572083,2,6359,,,,,,
0.018528569489717484,2,6369,,,,,,
0.06152491644024849,2,6379,,,,,,
0.011829601600766182,2,6389,,,,,,
0.047276727855205536,2,6399,,,,,,
0.09621040523052216,2,6409,,,,,,
0.02172692120075226,2,6419,,,,,,
0.022453024983406067,2,6429,,,,,,
0.04126709699630737,2,6439,,,,,,
,2,6443,0.44709402322769165,0.14014871418476105,0.47486650943756104,0.3968462646007538,0.8387888669967651,
0.040903858840465546,3,6449,,,,,,
0.012272045016288757,3,6459,,,,,,
0.04118093103170395,3,6469,,,,,,
0.0419914685189724,3,6479,,,,,,
0.03574902191758156,3,6489,,,,,,
0.035782285034656525,3,6499,,,,,,
0.017782866954803467,3,6509,,,,,,
0.02025522291660309,3,6519,,,,,,
0.04057151824235916,3,6529,,,,,,
0.019815795123577118,3,6539,,,,,,
0.014828951098024845,3,6549,,,,,,
0.006951020564883947,3,6559,,,,,,
0.02954775094985962,3,6569,,,,,,
0.016247715801000595,3,6579,,,,,,
0.011313285678625107,3,6589,,,,,,
0.024732258170843124,3,6599,,,,,,
0.019628548994660378,3,6609,,,,,,
0.018354661762714386,3,6619,,,,,,
0.02328837290406227,3,6629,,,,,,
0.026872988790273666,3,6639,,,,,,
0.03809841349720955,3,6649,,,,,,
0.03942553326487541,3,6659,,,,,,
0.019889045506715775,3,6669,,,,,,
0.03752748295664787,3,6679,,,,,,
0.031746719032526016,3,6689,,,,,,
0.04376112297177315,3,6699,,,,,,
0.0132539551705122,3,6709,,,,,,
0.05623758211731911,3,6719,,,,,,
0.01925116777420044,3,6729,,,,,,
0.025234073400497437,3,6739,,,,,,
0.018960483372211456,3,6749,,,,,,
0.01678929664194584,3,6759,,,,,,
0.010796081274747849,3,6769,,,,,,
0.024774542078375816,3,6779,,,,,,
0.014678151346743107,3,6789,,,,,,
0.06588698923587799,3,6799,,,,,,
0.042487114667892456,3,6809,,,,,,
0.002911981660872698,3,6819,,,,,,
0.01528084371238947,3,6829,,,,,,
0.042554404586553574,3,6839,,,,,,
0.03753485530614853,3,6849,,,,,,
0.022322511300444603,3,6859,,,,,,
0.01729937642812729,3,6869,,,,,,
0.03766954317688942,3,6879,,,,,,
0.01676877774298191,3,6889,,,,,,
0.039436545222997665,3,6899,,,,,,
0.01785588450729847,3,6909,,,,,,
0.03457488864660263,3,6919,,,,,,
