step,epoch,train_loss,val_qa_answer_f1,val_qa_em,val_loss,val_qa_bert_score,val_qa_sas,test_loss
539,1,0.0932871550321579,,,,,,
549,1,0.08693958818912506,,,,,,
559,1,0.11059119552373886,,,,,,
569,1,0.1747620552778244,,,,,,
579,1,0.1918516755104065,,,,,,
589,1,0.12456177920103073,,,,,,
599,1,0.16058263182640076,,,,,,
609,1,0.11389678716659546,,,,,,
619,1,0.09754801541566849,,,,,,
629,1,0.13911527395248413,,,,,,
639,1,0.16281604766845703,,,,,,
649,1,0.10598673671483994,,,,,,
659,1,0.08087951689958572,,,,,,
669,1,0.12399908900260925,,,,,,
679,1,0.12481539696455002,,,,,,
689,1,0.14229726791381836,,,,,,
689,1,,0.1969379335641861,0.13258109986782074,0.09630577266216278,0.7718095183372498,0.25825226306915283,
699,2,0.11139234155416489,,,,,,
709,2,0.10813603550195694,,,,,,
719,2,0.10322815179824829,,,,,,
729,2,0.0917477011680603,,,,,,
739,2,0.10297051072120667,,,,,,
749,2,0.1725197285413742,,,,,,
759,2,0.12390123307704926,,,,,,
769,2,0.10481739789247513,,,,,,
779,2,0.2057855874300003,,,,,,
789,2,0.10116719454526901,,,,,,
799,2,0.09245028346776962,,,,,,
809,2,0.08775908499956131,,,,,,
819,2,0.09233087301254272,,,,,,
829,2,0.1093602403998375,,,,,,
839,2,0.08816785365343094,,,,,,
849,2,0.1030845195055008,,,,,,
859,2,0.11620713025331497,,,,,,
869,2,0.17263343930244446,,,,,,
879,2,0.14118844270706177,,,,,,
889,2,0.13236461579799652,,,,,,
899,2,0.12403658032417297,,,,,,
909,2,0.16526071727275848,,,,,,
919,2,0.13749653100967407,,,,,,
929,2,0.08733302354812622,,,,,,
939,2,0.12467949092388153,,,,,,
949,2,0.1536737084388733,,,,,,
959,2,0.2367578148841858,,,,,,
969,2,0.13179783523082733,,,,,,
979,2,0.2575698494911194,,,,,,
989,2,0.105750173330307,,,,,,
999,2,0.13791495561599731,,,,,,
1009,2,0.13345004618167877,,,,,,
1019,2,0.14680209755897522,,,,,,
1029,2,0.09496955573558807,,,,,,
1034,2,,0.21561191976070404,0.14809590578079224,0.09558805823326111,0.7794498801231384,0.2761290669441223,
1039,3,0.07435396313667297,,,,,,
1049,3,0.08323817700147629,,,,,,
1059,3,0.07650338113307953,,,,,,
1069,3,0.1271621733903885,,,,,,
1079,3,0.08470553904771805,,,,,,
1089,3,0.06752665340900421,,,,,,
1099,3,0.05093630775809288,,,,,,
1109,3,0.08902684599161148,,,,,,
1119,3,0.11889233440160751,,,,,,
1129,3,0.10796935856342316,,,,,,
1139,3,0.07355713844299316,,,,,,
1149,3,0.1320323646068573,,,,,,
1159,3,0.06654904037714005,,,,,,
1169,3,0.055911242961883545,,,,,,
1179,3,0.07689286023378372,,,,,,
1189,3,0.11741659790277481,,,,,,
1199,3,0.08279242366552353,,,,,,
1209,3,0.09043259918689728,,,,,,
1219,3,0.09751811623573303,,,,,,
1229,3,0.06909488141536713,,,,,,
1239,3,0.05191817879676819,,,,,,
1249,3,0.07971937209367752,,,,,,
1259,3,0.0776694044470787,,,,,,
1269,3,0.07425301522016525,,,,,,
1279,3,0.08339066058397293,,,,,,
1289,3,0.13908575475215912,,,,,,
1299,3,0.0655258297920227,,,,,,
1309,3,0.0681535005569458,,,,,,
1319,3,0.0886077806353569,,,,,,
1329,3,0.07561240345239639,,,,,,
1339,3,0.09553088247776031,,,,,,
1349,3,0.07286908477544785,,,,,,
1359,3,0.08877696841955185,,,,,,
1369,3,0.061838120222091675,,,,,,
1379,3,0.06591729819774628,,,,,,
1379,3,,0.23578664660453796,0.17066290974617004,0.09494359791278839,0.7905295491218567,0.2949340045452118,
1389,4,0.0658559501171112,,,,,,
1399,4,0.08775642514228821,,,,,,
1409,4,0.07620903104543686,,,,,,
1419,4,0.05836706981062889,,,,,,
1429,4,0.10458256304264069,,,,,,
1439,4,0.07269702106714249,,,,,,
1449,4,0.1136799082159996,,,,,,
1459,4,0.07309705018997192,,,,,,
1469,4,0.10421744734048843,,,,,,
1479,4,0.05095532536506653,,,,,,
1489,4,0.057448066771030426,,,,,,
1499,4,0.07757366448640823,,,,,,
1509,4,0.07661309838294983,,,,,,
1519,4,0.08665323257446289,,,,,,
1529,4,0.07981918752193451,,,,,,
1539,4,0.05839167907834053,,,,,,
1549,4,0.11022595316171646,,,,,,
1559,4,0.10598552227020264,,,,,,
1569,4,0.09039366990327835,,,,,,
1579,4,0.10655581951141357,,,,,,
1589,4,0.09302940219640732,,,,,,
1599,4,0.07085080444812775,,,,,,
1609,4,0.08345659077167511,,,,,,
1619,4,0.05345802381634712,,,,,,
1629,4,0.07673335820436478,,,,,,
1639,4,0.14782710373401642,,,,,,
1649,4,0.1334397941827774,,,,,,
1659,4,0.12262212485074997,,,,,,
1669,4,0.13908351957798004,,,,,,
1679,4,0.06779465079307556,,,,,,
1689,4,0.09428899735212326,,,,,,
1699,4,0.08450494706630707,,,,,,
1709,4,0.10505492240190506,,,,,,
1719,4,0.055357061326503754,,,,,,
1724,4,,0.2670588195323944,0.1988716572523117,0.08547737449407578,0.7979925274848938,0.32009613513946533,
1725,5,,,,,,,0.08547737449407578
