epoch,train_loss,step,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
2,0.0292500089854002,1349,,,,,,
2,0.013311687856912613,1359,,,,,,
2,0.017259597778320312,1369,,,,,,
2,0.015879487618803978,1379,,,,,,
2,0.07570881396532059,1389,,,,,,
2,0.01365451980382204,1399,,,,,,
2,0.004279021173715591,1409,,,,,,
2,0.004570862278342247,1419,,,,,,
2,0.012148912064731121,1429,,,,,,
2,0.00329711870290339,1439,,,,,,
2,0.026587756350636482,1449,,,,,,
2,0.02853848971426487,1459,,,,,,
2,0.004694495815783739,1469,,,,,,
2,0.017033306881785393,1479,,,,,,
2,0.005447729956358671,1489,,,,,,
2,0.02629479579627514,1499,,,,,,
2,0.026690911501646042,1509,,,,,,
2,0.007804215885698795,1519,,,,,,
2,0.027516063302755356,1529,,,,,,
2,0.005336195696145296,1539,,,,,,
2,0.04146081209182739,1549,,,,,,
2,0.0023260461166501045,1559,,,,,,
2,0.02020769938826561,1569,,,,,,
2,0.020054759457707405,1579,,,,,,
2,0.013755532912909985,1589,,,,,,
2,0.039046354591846466,1599,,,,,,
2,0.025560611858963966,1609,,,,,,
2,0.013943708501756191,1619,,,,,,
2,0.005070836283266544,1629,,,,,,
2,0.005446959752589464,1639,,,,,,
2,0.012264410965144634,1649,,,,,,
2,0.021536923944950104,1659,,,,,,
2,0.007453486323356628,1669,,,,,,
2,0.032432377338409424,1679,,,,,,
2,0.010123391635715961,1689,,,,,,
2,0.002582633402198553,1699,,,,,,
2,0.013584214262664318,1709,,,,,,
2,0.005923239979892969,1719,,,,,,
2,0.03161681443452835,1729,,,,,,
2,0.010140279307961464,1739,,,,,,
2,0.033426228910684586,1749,,,,,,
2,0.013691963627934456,1759,,,,,,
2,0.01285531371831894,1769,,,,,,
2,0.005247709807008505,1779,,,,,,
2,0.011133876629173756,1789,,,,,,
2,0.0048424736596643925,1799,,,,,,
2,0.01289058942347765,1809,,,,,,
2,0.004431463312357664,1819,,,,,,
2,0.010096250101923943,1829,,,,,,
2,0.001221293699927628,1839,,,,,,
2,0.035722989588975906,1849,,,,,,
2,0.0056249904446303844,1859,,,,,,
2,0.005252317059785128,1869,,,,,,
2,0.001751690055243671,1879,,,,,,
2,,1883,0.8639485239982605,0.5,0.20735454559326172,0.5370875000953674,0.5419228672981262,
3,0.0032406600657850504,1889,,,,,,
3,0.006077466532588005,1899,,,,,,
3,0.012233437038958073,1909,,,,,,
3,0.00696779228746891,1919,,,,,,
3,0.004630414303392172,1929,,,,,,
3,0.010927184484899044,1939,,,,,,
3,0.06384851038455963,1949,,,,,,
3,0.0045495531521737576,1959,,,,,,
3,0.011859545484185219,1969,,,,,,
3,0.0022569375578314066,1979,,,,,,
3,0.010731315240263939,1989,,,,,,
3,0.02130785956978798,1999,,,,,,
3,0.004493424668908119,2009,,,,,,
3,0.032262854278087616,2019,,,,,,
3,0.014888240024447441,2029,,,,,,
3,0.002001936314627528,2039,,,,,,
3,0.007695998065173626,2049,,,,,,
3,0.005673225037753582,2059,,,,,,
3,0.0012438385747373104,2069,,,,,,
3,0.0089521249756217,2079,,,,,,
3,0.01262009795755148,2089,,,,,,
3,0.06662563234567642,2099,,,,,,
3,0.001510452595539391,2109,,,,,,
3,0.010543085634708405,2119,,,,,,
3,0.002118588425219059,2129,,,,,,
3,0.004983270075172186,2139,,,,,,
3,0.023220119997859,2149,,,,,,
3,0.014070314355194569,2159,,,,,,
3,0.003443614114075899,2169,,,,,,
3,0.0031737149693071842,2179,,,,,,
3,0.00351513409987092,2189,,,,,,
3,0.008044995367527008,2199,,,,,,
3,0.009570354595780373,2209,,,,,,
3,0.0014739878242835402,2219,,,,,,
3,0.055099908262491226,2229,,,,,,
3,0.0035672865342348814,2239,,,,,,
3,0.0071111093275249004,2249,,,,,,
3,0.0029438743367791176,2259,,,,,,
3,0.0010793558321893215,2269,,,,,,
3,0.0013116411864757538,2279,,,,,,
3,0.000983496312983334,2289,,,,,,
3,0.0017322312342002988,2299,,,,,,
3,0.003239851910620928,2309,,,,,,
3,0.0031691305339336395,2319,,,,,,
3,0.0010879419278353453,2329,,,,,,
3,0.001008976949378848,2339,,,,,,
3,0.007996230386197567,2349,,,,,,
3,0.01007501594722271,2359,,,,,,
3,0.0008896308718249202,2369,,,,,,
3,0.005129419732838869,2379,,,,,,
3,0.00265514082275331,2389,,,,,,
3,0.002559089567512274,2399,,,,,,
3,0.0008734746370464563,2409,,,,,,
3,0.0032356376759707928,2419,,,,,,
3,0.005400023423135281,2429,,,,,,
3,0.0037249682936817408,2439,,,,,,
3,0.0010418695164844394,2449,,,,,,
3,0.00996301881968975,2459,,,,,,
3,0.0013498679036274552,2469,,,,,,
3,0.0026955758221447468,2479,,,,,,
3,0.02445274591445923,2489,,,,,,
3,0.008697010576725006,2499,,,,,,
3,0.007225937210023403,2509,,,,,,
3,,2511,0.8748098611831665,0.5444444417953491,0.24688778817653656,0.569762110710144,0.590236485004425,
4,0.008227403275668621,2519,,,,,,
4,0.0031161762308329344,2529,,,,,,
4,0.0029154829680919647,2539,,,,,,
4,0.0037413835525512695,2549,,,,,,
4,0.002891675103455782,2559,,,,,,
4,0.0022333450615406036,2569,,,,,,
4,0.0007449659169651568,2579,,,,,,
4,0.0007965381955727935,2589,,,,,,
4,0.0009823015425354242,2599,,,,,,
4,0.0031863460317254066,2609,,,,,,
4,0.00900761317461729,2619,,,,,,
4,0.015185615047812462,2629,,,,,,
4,0.0009731699828989804,2639,,,,,,
4,0.0021089082583785057,2649,,,,,,
4,0.0011210545198991895,2659,,,,,,
4,0.0014326306991279125,2669,,,,,,
4,0.0009886804036796093,2679,,,,,,
4,0.0012752903858199716,2689,,,,,,
4,0.0014563185395672917,2699,,,,,,
4,0.00593898119404912,2709,,,,,,
4,0.001269481610506773,2719,,,,,,
4,0.0004350365197751671,2729,,,,,,
4,0.0013251679483801126,2739,,,,,,
4,0.0013607153668999672,2749,,,,,,
4,0.0005560576682910323,2759,,,,,,
4,0.03984127566218376,2769,,,,,,
4,0.03507263958454132,2779,,,,,,
4,0.0009817666141316295,2789,,,,,,
4,0.0010697023244574666,2799,,,,,,
4,0.0010402149055153131,2809,,,,,,
4,0.0005631354288198054,2819,,,,,,
4,0.0036030311603099108,2829,,,,,,
4,0.0006705522537231445,2839,,,,,,
4,0.02564089372754097,2849,,,,,,
4,0.0005036838701926172,2859,,,,,,
4,0.003953314386308193,2869,,,,,,
4,0.001367035205475986,2879,,,,,,
4,0.009923004545271397,2889,,,,,,
4,0.03440505266189575,2899,,,,,,
4,0.01409957092255354,2909,,,,,,
4,0.0018844252917915583,2919,,,,,,
4,0.0023606382310390472,2929,,,,,,
4,0.0008034029160626233,2939,,,,,,
4,0.001063194707967341,2949,,,,,,
4,0.0013304835883900523,2959,,,,,,
4,0.0008538714027963579,2969,,,,,,
4,0.02433558739721775,2979,,,,,,
4,0.0022839943412691355,2989,,,,,,
4,0.0167674757540226,2999,,,,,,
4,0.002183132106438279,3009,,,,,,
4,0.0009908186038956046,3019,,,,,,
4,0.001675958395935595,3029,,,,,,
4,0.0022115111351013184,3039,,,,,,
4,0.0005034278728999197,3049,,,,,,
4,0.0010159257799386978,3059,,,,,,
4,0.0041335695423185825,3069,,,,,,
4,0.0008634866680949926,3079,,,,,,
4,0.0023523366544395685,3089,,,,,,
4,0.005894843023270369,3099,,,,,,
4,0.0008500704425387084,3109,,,,,,
4,0.0010104031534865499,3119,,,,,,
4,0.004768307786434889,3129,,,,,,
4,0.001037309062667191,3139,,,,,,
4,,3139,0.8746015429496765,0.5444444417953491,0.24236619472503662,0.5693106651306152,0.5823717713356018,
5,,3140,,,,,,0.24688778817653656
