train_loss,epoch,step,val_loss,val_qa_bert_score,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
0.0025453022681176662,3,1489,,,,,,
0.007038200739771128,3,1499,,,,,,
0.007078840862959623,3,1509,,,,,,
0.00066546187736094,3,1519,,,,,,
0.0048697832971811295,3,1529,,,,,,
0.0006737030926160514,3,1539,,,,,,
0.00032549200113862753,3,1549,,,,,,
,3,1555,0.1973944902420044,0.8159951567649841,0.4463423192501068,0.47472113370895386,0.3270440399646759,
0.0003420836292207241,4,1559,,,,,,
0.0006222580559551716,4,1569,,,,,,
0.0008160810684785247,4,1579,,,,,,
0.00027520250296220183,4,1589,,,,,,
0.0002699413744267076,4,1599,,,,,,
0.0002083756698993966,4,1609,,,,,,
0.00029050721786916256,4,1619,,,,,,
0.0032228308264166117,4,1629,,,,,,
0.0003801288839895278,4,1639,,,,,,
0.00021867903706151992,4,1649,,,,,,
0.0006600110209546983,4,1659,,,,,,
0.0003983302158303559,4,1669,,,,,,
0.0008634858531877398,4,1679,,,,,,
0.0005180994048714638,4,1689,,,,,,
0.0005640708841383457,4,1699,,,,,,
0.0002514406805858016,4,1709,,,,,,
0.0007180811371654272,4,1719,,,,,,
0.00017054927593562752,4,1729,,,,,,
0.0006617769249714911,4,1739,,,,,,
0.0004304503963794559,4,1749,,,,,,
0.0003663600655272603,4,1759,,,,,,
0.00013939697237219661,4,1769,,,,,,
0.00031218898948282003,4,1779,,,,,,
0.0006103239138610661,4,1789,,,,,,
0.00021973894035909325,4,1799,,,,,,
0.0002806633128784597,4,1809,,,,,,
0.0008606400806456804,4,1819,,,,,,
0.0003302197437733412,4,1829,,,,,,
0.00012524450721684843,4,1839,,,,,,
0.00014689454110339284,4,1849,,,,,,
0.0002515222586225718,4,1859,,,,,,
0.0013263695873320103,4,1869,,,,,,
0.00018461070430930704,4,1879,,,,,,
0.0003791729104705155,4,1889,,,,,,
0.0002238024171674624,4,1899,,,,,,
0.0002172147505916655,4,1909,,,,,,
0.0003213483141735196,4,1919,,,,,,
0.00031989594572223723,4,1929,,,,,,
0.00021163786004763097,4,1939,,,,,,
,4,1944,0.3346351385116577,0.8110948204994202,0.43250587582588196,0.4602212905883789,0.3207547068595886,
,5,1945,,,,,,0.3346351385116577
