step,train_loss,epoch,val_qa_em,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,test_loss
1829,0.010038046166300774,3,,,,,,
1839,0.024856146425008774,3,,,,,,
1849,0.04664252698421478,3,,,,,,
1859,0.027435099706053734,3,,,,,,
1869,0.006769976112991571,3,,,,,,
1879,0.009198333136737347,3,,,,,,
1889,0.02046910673379898,3,,,,,,
1891,,3,0.6439628601074219,0.6651188731193542,0.06555071473121643,0.6840246319770813,0.9183436632156372,
1899,0.026602745056152344,4,,,,,,
1909,0.006417303811758757,4,,,,,,
1919,0.013029235415160656,4,,,,,,
1929,0.0027734742034226656,4,,,,,,
1939,0.0015791028272360563,4,,,,,,
1949,0.005128656979650259,4,,,,,,
1959,0.018852567300200462,4,,,,,,
1969,0.04492805898189545,4,,,,,,
1979,0.004136496689170599,4,,,,,,
1989,0.02686702460050583,4,,,,,,
1999,0.03332357481122017,4,,,,,,
2009,0.004555992782115936,4,,,,,,
2019,0.05445890873670578,4,,,,,,
2029,0.0035326010547578335,4,,,,,,
2039,0.04470376670360565,4,,,,,,
2049,0.0006877853302285075,4,,,,,,
2059,0.010096359997987747,4,,,,,,
2069,0.0036681226920336485,4,,,,,,
2079,0.049413640052080154,4,,,,,,
2089,0.0004183145356364548,4,,,,,,
2099,0.03913480043411255,4,,,,,,
2109,0.002408745465800166,4,,,,,,
2119,0.0028965394012629986,4,,,,,,
2129,0.007966600358486176,4,,,,,,
2139,0.009129874408245087,4,,,,,,
2149,0.029788924381136894,4,,,,,,
2159,0.006532484199851751,4,,,,,,
2169,0.008474440313875675,4,,,,,,
2179,0.04509305581450462,4,,,,,,
2189,0.006703977473080158,4,,,,,,
2199,0.0009552588453516364,4,,,,,,
2209,0.00045141667942516506,4,,,,,,
2219,0.0161361675709486,4,,,,,,
2229,0.027086103335022926,4,,,,,,
2239,0.0014426702400669456,4,,,,,,
2249,0.0016081338981166482,4,,,,,,
2259,0.005149360280483961,4,,,,,,
2269,0.018253536894917488,4,,,,,,
2279,0.008917410857975483,4,,,,,,
2289,0.0043607065454125404,4,,,,,,
2299,0.0010451775742694736,4,,,,,,
2309,0.005067017395049334,4,,,,,,
2319,0.007598049473017454,4,,,,,,
2329,0.013933414593338966,4,,,,,,
2339,0.0007275022217072546,4,,,,,,
2349,0.04358221963047981,4,,,,,,
2359,0.01378989964723587,4,,,,,,
2364,,4,0.6377708911895752,0.6580511331558228,0.0661269947886467,0.6732333898544312,0.911851167678833,
2365,,5,,,,,,0.0661269947886467
