step,train_loss,epoch,val_qa_answer_f1,val_loss,val_qa_bert_score,val_qa_sas,val_qa_em,test_loss
739,0.0717986449599266,2,,,,,,
749,0.08372727036476135,2,,,,,,
759,0.08196283131837845,2,,,,,,
769,0.09964112192392349,2,,,,,,
779,0.075011245906353,2,,,,,,
789,0.07033850252628326,2,,,,,,
799,0.07468947768211365,2,,,,,,
809,0.11902167648077011,2,,,,,,
819,0.10941077768802643,2,,,,,,
829,0.11348512023687363,2,,,,,,
839,0.09874428808689117,2,,,,,,
849,0.06374899297952652,2,,,,,,
859,0.09685783833265305,2,,,,,,
869,0.0919436365365982,2,,,,,,
879,0.08631833642721176,2,,,,,,
889,0.05731406807899475,2,,,,,,
899,0.10908818244934082,2,,,,,,
909,0.07855831831693649,2,,,,,,
919,0.148682102560997,2,,,,,,
929,0.0780092254281044,2,,,,,,
939,0.09797392785549164,2,,,,,,
949,0.07288117706775665,2,,,,,,
959,0.04166853427886963,2,,,,,,
969,0.09295343607664108,2,,,,,,
979,0.06283177435398102,2,,,,,,
989,0.0644858255982399,2,,,,,,
999,0.07196159660816193,2,,,,,,
1009,0.07567200064659119,2,,,,,,
1019,0.08532076328992844,2,,,,,,
1029,0.040945712476968765,2,,,,,,
1039,0.05342615395784378,2,,,,,,
1049,0.08133099228143692,2,,,,,,
1059,0.07515010982751846,2,,,,,,
1069,0.08747364580631256,2,,,,,,
1079,0.05747280642390251,2,,,,,,
1079,,2,0.24426430463790894,0.09147839993238449,0.7923599481582642,0.30669787526130676,0.17819148302078247,
1089,0.05366286635398865,3,,,,,,
1099,0.05572663992643356,3,,,,,,
1109,0.05660001188516617,3,,,,,,
1119,0.06500443071126938,3,,,,,,
1129,0.08901165425777435,3,,,,,,
1139,0.06675751507282257,3,,,,,,
1149,0.05733989551663399,3,,,,,,
1159,0.06566623598337173,3,,,,,,
1169,0.08467831462621689,3,,,,,,
1179,0.09331943094730377,3,,,,,,
1189,0.08651512861251831,3,,,,,,
1199,0.0746057853102684,3,,,,,,
1209,0.048957329243421555,3,,,,,,
1219,0.06684553623199463,3,,,,,,
1229,0.06915679574012756,3,,,,,,
1239,0.05798422172665596,3,,,,,,
1249,0.051247600466012955,3,,,,,,
1259,0.08279142528772354,3,,,,,,
1269,0.06985971331596375,3,,,,,,
1279,0.10465880483388901,3,,,,,,
1289,0.07071884721517563,3,,,,,,
1299,0.06444279849529266,3,,,,,,
1309,0.0650106891989708,3,,,,,,
1319,0.03604409098625183,3,,,,,,
1329,0.07250262796878815,3,,,,,,
1339,0.05662304908037186,3,,,,,,
1349,0.049969833344221115,3,,,,,,
1359,0.06282593309879303,3,,,,,,
1369,0.060973670333623886,3,,,,,,
1379,0.061162885278463364,3,,,,,,
1389,0.03661329299211502,3,,,,,,
1399,0.04497608542442322,3,,,,,,
1409,0.05058538541197777,3,,,,,,
1419,0.06830967962741852,3,,,,,,
1429,0.06564787775278091,3,,,,,,
1439,0.05437390133738518,3,,,,,,
1439,,3,0.27035775780677795,0.09682314097881317,0.8029801249504089,0.3319363594055176,0.20611701905727386,
1449,0.04595339670777321,4,,,,,,
1459,0.04305935278534889,4,,,,,,
1469,0.040428634732961655,4,,,,,,
1479,0.056090764701366425,4,,,,,,
1489,0.07757798582315445,4,,,,,,
1499,0.05434904992580414,4,,,,,,
1509,0.04614582285284996,4,,,,,,
1519,0.05719275027513504,4,,,,,,
1529,0.056540314108133316,4,,,,,,
1539,0.07224733382463455,4,,,,,,
1549,0.070367731153965,4,,,,,,
1559,0.05636705458164215,4,,,,,,
1569,0.03538799285888672,4,,,,,,
1579,0.05092211812734604,4,,,,,,
1589,0.04772993177175522,4,,,,,,
1599,0.0360976979136467,4,,,,,,
1609,0.0460316501557827,4,,,,,,
1619,0.06992003321647644,4,,,,,,
1629,0.056564025580883026,4,,,,,,
1639,0.06501474976539612,4,,,,,,
1649,0.05528206750750542,4,,,,,,
1659,0.04571898654103279,4,,,,,,
1669,0.04733249545097351,4,,,,,,
1679,0.031685423105955124,4,,,,,,
1689,0.05440441891551018,4,,,,,,
1699,0.05124329403042793,4,,,,,,
1709,0.038904156535863876,4,,,,,,
1719,0.05025606229901314,4,,,,,,
1729,0.05307593569159508,4,,,,,,
1739,0.036164239048957825,4,,,,,,
1749,0.027002403512597084,4,,,,,,
1759,0.03543403372168541,4,,,,,,
1769,0.03064313530921936,4,,,,,,
1779,0.056324489414691925,4,,,,,,
1789,0.051801878958940506,4,,,,,,
1799,0.04574177414178848,4,,,,,,
1799,,4,0.2977038323879242,0.11257445812225342,0.8130523562431335,0.3490334451198578,0.23537233471870422,
1800,,5,,,,,,0.11257445812225342
