step,epoch,train_loss,val_qa_em,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
659,1,0.14537812769412994,,,,,,
669,1,0.24036788940429688,,,,,,
679,1,0.025786230340600014,,,,,,
679,1,,0.42533937096595764,0.5793618559837341,0.8716519474983215,0.09783149510622025,0.5370368957519531,
689,2,0.06890200078487396,,,,,,
699,2,0.349409282207489,,,,,,
709,2,0.23175755143165588,,,,,,
719,2,0.17277906835079193,,,,,,
729,2,0.25629350543022156,,,,,,
739,2,0.09544529020786285,,,,,,
749,2,0.17966803908348083,,,,,,
759,2,0.3802342116832733,,,,,,
769,2,0.21906426548957825,,,,,,
779,2,0.17105989158153534,,,,,,
789,2,0.06701130419969559,,,,,,
799,2,0.2586248815059662,,,,,,
809,2,0.2349786013364792,,,,,,
819,2,0.27923256158828735,,,,,,
829,2,0.14777958393096924,,,,,,
839,2,0.07545027136802673,,,,,,
849,2,0.08670496195554733,,,,,,
859,2,0.06907626241445541,,,,,,
869,2,0.20864717662334442,,,,,,
879,2,0.13088686764240265,,,,,,
889,2,0.413009375333786,,,,,,
899,2,0.25801366567611694,,,,,,
909,2,0.05937591567635536,,,,,,
919,2,0.024444494396448135,,,,,,
929,2,0.19113045930862427,,,,,,
939,2,0.3490694761276245,,,,,,
949,2,0.1622256487607956,,,,,,
959,2,0.299182265996933,,,,,,
969,2,0.20519764721393585,,,,,,
979,2,0.09966817498207092,,,,,,
989,2,0.03382892534136772,,,,,,
999,2,0.1110476478934288,,,,,,
1009,2,0.20426417887210846,,,,,,
1019,2,0.01066899299621582,,,,,,
1019,2,,0.44343891739845276,0.589059054851532,0.8773143887519836,0.09291531890630722,0.5535167455673218,
1029,3,0.024278806522488594,,,,,,
1039,3,0.18194544315338135,,,,,,
1049,3,0.13285918533802032,,,,,,
1059,3,0.108549103140831,,,,,,
1069,3,0.1383974403142929,,,,,,
1079,3,0.06322789192199707,,,,,,
1089,3,0.07630540430545807,,,,,,
1099,3,0.14341439306735992,,,,,,
1109,3,0.09225860983133316,,,,,,
1119,3,0.08578986674547195,,,,,,
1129,3,0.02803800068795681,,,,,,
1139,3,0.14308570325374603,,,,,,
1149,3,0.10874712467193604,,,,,,
1159,3,0.13957960903644562,,,,,,
1169,3,0.10230880975723267,,,,,,
1179,3,0.037534523755311966,,,,,,
1189,3,0.0495634488761425,,,,,,
1199,3,0.017073852941393852,,,,,,
1209,3,0.14033077657222748,,,,,,
1219,3,0.037356775254011154,,,,,,
1229,3,0.1161671057343483,,,,,,
1239,3,0.07986065745353699,,,,,,
1249,3,0.05969925969839096,,,,,,
1259,3,0.019825221970677376,,,,,,
1269,3,0.044266730546951294,,,,,,
1279,3,0.2334282547235489,,,,,,
1289,3,0.04862574115395546,,,,,,
1299,3,0.15225350856781006,,,,,,
1309,3,0.05048556998372078,,,,,,
1319,3,0.04615534469485283,,,,,,
1329,3,0.009102821350097656,,,,,,
1339,3,0.07953985035419464,,,,,,
1349,3,0.09920148551464081,,,,,,
1359,3,0.002161434618756175,,,,,,
1359,3,,0.4524886906147003,0.6012925505638123,0.8795412182807922,0.10987168550491333,0.571251630783081,
1369,4,0.010429352521896362,,,,,,
1379,4,0.14954225718975067,,,,,,
1389,4,0.08352892845869064,,,,,,
1399,4,0.08720102161169052,,,,,,
1409,4,0.15245836973190308,,,,,,
1419,4,0.030560510233044624,,,,,,
1429,4,0.05058197304606438,,,,,,
1439,4,0.1285102516412735,,,,,,
1449,4,0.16337326169013977,,,,,,
1459,4,0.07263495028018951,,,,,,
1469,4,0.04108143597841263,,,,,,
1479,4,0.10831714421510696,,,,,,
1489,4,0.08036716282367706,,,,,,
1499,4,0.10954895615577698,,,,,,
1509,4,0.10794974118471146,,,,,,
1519,4,0.053894031792879105,,,,,,
1529,4,0.028254566714167595,,,,,,
1539,4,0.035009805113077164,,,,,,
1549,4,0.08792876452207565,,,,,,
1559,4,0.047356002032756805,,,,,,
1569,4,0.10856320708990097,,,,,,
1579,4,0.10462311655282974,,,,,,
1589,4,0.03692180663347244,,,,,,
1599,4,0.016133759170770645,,,,,,
1609,4,0.11424952000379562,,,,,,
1619,4,0.1336420774459839,,,,,,
1629,4,0.06474889814853668,,,,,,
1639,4,0.11330229043960571,,,,,,
1649,4,0.02369668334722519,,,,,,
1659,4,0.056157659739255905,,,,,,
1669,4,0.00695765158161521,,,,,,
1679,4,0.02109770104289055,,,,,,
1689,4,0.08653054386377335,,,,,,
1699,4,0.004969392437487841,,,,,,
1699,4,,0.4524886906147003,0.589643120765686,0.8786327242851257,0.11316276341676712,0.5514536499977112,
1700,5,,,,,,,0.10987168550491333
