epoch,train_loss,step,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1
1,0.1081019788980484,3129,,,,,
1,0.05998874828219414,3139,,,,,
1,0.04160311818122864,3149,,,,,
1,0.04906433820724487,3159,,,,,
1,0.10364235192537308,3169,,,,,
1,0.03321258723735809,3179,,,,,
1,0.04945050925016403,3189,,,,,
1,0.05547893047332764,3199,,,,,
1,0.02859272062778473,3209,,,,,
1,0.07170280814170837,3219,,,,,
1,0.10603483766317368,3229,,,,,
1,0.08028284460306168,3239,,,,,
1,0.0798921212553978,3249,,,,,
1,0.12073585391044617,3259,,,,,
1,0.04373771697282791,3269,,,,,
1,0.04891097545623779,3279,,,,,
1,0.03653356060385704,3289,,,,,
1,0.047901902347803116,3299,,,,,
1,0.06610874086618423,3309,,,,,
1,0.1324094533920288,3319,,,,,
1,0.05321403220295906,3329,,,,,
1,0.06186014041304588,3339,,,,,
1,0.03969397768378258,3349,,,,,
1,0.06258751451969147,3359,,,,,
1,0.07806312292814255,3369,,,,,
1,0.07927291095256805,3379,,,,,
1,0.07354056090116501,3389,,,,,
1,0.05511318892240524,3399,,,,,
1,0.04530460387468338,3409,,,,,
1,0.03307851403951645,3419,,,,,
1,0.050976596772670746,3429,,,,,
1,0.07100116461515427,3439,,,,,
1,0.04031556844711304,3449,,,,,
1,0.027726788073778152,3459,,,,,
1,0.04204991087317467,3469,,,,,
1,0.0443146713078022,3479,,,,,
1,0.04827819764614105,3489,,,,,
1,0.03964614495635033,3499,,,,,
1,0.06494387984275818,3509,,,,,
1,0.05101538822054863,3519,,,,,
1,0.04517015442252159,3529,,,,,
1,0.042985960841178894,3539,,,,,
1,0.05871104449033737,3549,,,,,
1,0.06500200927257538,3559,,,,,
1,0.05347741022706032,3569,,,,,
1,0.08484292775392532,3579,,,,,
1,0.06826446950435638,3589,,,,,
1,nan,3599,,,,,
1,0.14361362159252167,3609,,,,,
1,0.053742915391922,3619,,,,,
1,nan,3629,,,,,
1,0.05329526960849762,3639,,,,,
1,0.0422804020345211,3649,,,,,
1,nan,3659,,,,,
1,0.04069095104932785,3669,,,,,
1,0.09852652251720428,3679,,,,,
1,0.0687396228313446,3689,,,,,
1,0.06956590712070465,3699,,,,,
1,0.0768573209643364,3709,,,,,
1,0.1759416162967682,3719,,,,,
1,0.08319060504436493,3729,,,,,
1,0.03801371902227402,3739,,,,,
1,0.058029912412166595,3749,,,,,
1,0.05469232052564621,3759,,,,,
1,0.0625070258975029,3769,,,,,
1,0.04123637452721596,3779,,,,,
1,0.03051735647022724,3789,,,,,
1,0.07661914080381393,3799,,,,,
1,0.09905628114938736,3809,,,,,
1,0.06171613559126854,3819,,,,,
1,0.08206117153167725,3829,,,,,
1,0.03574654087424278,3839,,,,,
1,0.0424748919904232,3849,,,,,
1,0.04226372018456459,3859,,,,,
1,0.07047629356384277,3869,,,,,
1,0.061784129589796066,3879,,,,,
1,0.06802402436733246,3889,,,,,
1,0.09206341207027435,3899,,,,,
1,0.060423705726861954,3909,,,,,
1,0.07722779363393784,3919,,,,,
1,0.06944844871759415,3929,,,,,
1,0.029964596033096313,3939,,,,,
1,0.15763649344444275,3949,,,,,
1,0.06842128932476044,3959,,,,,
1,0.054437365382909775,3969,,,,,
1,0.09137417376041412,3979,,,,,
1,0.04285974055528641,3989,,,,,
1,0.04375702887773514,3999,,,,,
1,0.0829847976565361,4009,,,,,
1,0.0609862320125103,4019,,,,,
1,0.05615526810288429,4029,,,,,
1,0.050974514335393906,4039,,,,,
1,0.0700417309999466,4049,,,,,
1,0.07823445647954941,4059,,,,,
1,0.09837745130062103,4069,,,,,
1,0.0807172954082489,4079,,,,,
1,0.06139368936419487,4089,,,,,
1,0.03665214776992798,4099,,,,,
1,0.03591250255703926,4109,,,,,
1,0.0326087661087513,4119,,,,,
1,0.07236059755086899,4129,,,,,
1,0.06467071920633316,4139,,,,,
1,0.04757837951183319,4149,,,,,
1,0.06445930153131485,4159,,,,,
1,0.03797082602977753,4169,,,,,
1,0.07391931861639023,4179,,,,,
1,0.0857643410563469,4189,,,,,
1,0.06840955466032028,4199,,,,,
1,0.05517229437828064,4209,,,,,
1,0.08672549575567245,4219,,,,,
1,0.06721967458724976,4229,,,,,
1,0.058519188314676285,4239,,,,,
1,0.05304182320833206,4249,,,,,
1,0.05136168375611305,4259,,,,,
1,0.0550796277821064,4269,,,,,
1,0.08320476114749908,4279,,,,,
1,0.060352716594934464,4289,,,,,
1,0.051655013114213943,4299,,,,,
1,0.062406353652477264,4309,,,,,
1,0.03181275725364685,4319,,,,,
1,0.05295903980731964,4329,,,,,
1,0.083845354616642,4339,,,,,
1,0.05027862265706062,4349,,,,,
1,0.034981582313776016,4359,,,,,
1,0.09504460543394089,4369,,,,,
1,0.07849030941724777,4379,,,,,
1,0.03126315027475357,4389,,,,,
1,0.05118918791413307,4399,,,,,
1,0.055042654275894165,4409,,,,,
1,0.08061084896326065,4419,,,,,
1,0.039879120886325836,4429,,,,,
1,,4431,0.5028571486473083,0.098993219435215,0.5705784559249878,0.8713973760604858,0.5611484050750732
2,0.03677736222743988,4439,,,,,
2,0.08174261450767517,4449,,,,,
2,nan,4459,,,,,
2,0.042086709290742874,4469,,,,,
2,0.0396074578166008,4479,,,,,
2,0.039961542934179306,4489,,,,,
2,0.04016337916254997,4499,,,,,
2,0.02708485536277294,4509,,,,,
2,0.03298249840736389,4519,,,,,
2,0.04187827184796333,4529,,,,,
2,0.052262451499700546,4539,,,,,
2,0.04826737195253372,4549,,,,,
2,0.04502522572875023,4559,,,,,
2,0.041591741144657135,4569,,,,,
2,0.044863492250442505,4579,,,,,
2,0.03565079718828201,4589,,,,,
2,0.04216717928647995,4599,,,,,
2,0.04023219272494316,4609,,,,,
2,0.021026169881224632,4619,,,,,
2,0.03894926607608795,4629,,,,,
2,0.03638648986816406,4639,,,,,
2,0.06095689907670021,4649,,,,,
2,0.046732135117053986,4659,,,,,
2,0.05326282978057861,4669,,,,,
2,0.04385269805788994,4679,,,,,
2,0.07433623820543289,4689,,,,,
2,0.027596931904554367,4699,,,,,
2,0.05540949106216431,4709,,,,,
2,0.037878602743148804,4719,,,,,
2,0.051413483917713165,4729,,,,,
2,0.06455589830875397,4739,,,,,
2,0.060571011155843735,4749,,,,,
2,0.04845302551984787,4759,,,,,
2,0.045374974608421326,4769,,,,,
2,0.04747621715068817,4779,,,,,
2,0.047753579914569855,4789,,,,,
2,0.04619244858622551,4799,,,,,
2,0.0656764805316925,4809,,,,,
2,0.07430332899093628,4819,,,,,
2,0.04848523810505867,4829,,,,,
2,0.08724745362997055,4839,,,,,
2,0.0589715801179409,4849,,,,,
2,0.04282273352146149,4859,,,,,
2,0.04556667059659958,4869,,,,,
2,0.03962567448616028,4879,,,,,
2,0.05425680801272392,4889,,,,,
2,0.08341508358716965,4899,,,,,
2,0.06027114763855934,4909,,,,,
2,0.036654602736234665,4919,,,,,
2,0.04842791706323624,4929,,,,,
2,0.05683092772960663,4939,,,,,
2,0.0725279375910759,4949,,,,,
2,0.049478914588689804,4959,,,,,
2,0.07229164242744446,4969,,,,,
2,0.07509762793779373,4979,,,,,
2,0.06302802264690399,4989,,,,,
2,0.05397306755185127,4999,,,,,
2,0.09196028113365173,5009,,,,,
2,0.06851062178611755,5019,,,,,
2,0.05839672312140465,5029,,,,,
2,0.07076619565486908,5039,,,,,
2,0.0736459493637085,5049,,,,,
2,0.13090737164020538,5059,,,,,
2,0.06146983057260513,5069,,,,,
2,0.10329820215702057,5079,,,,,
2,0.05017658695578575,5089,,,,,
2,0.04030054062604904,5099,,,,,
2,0.07598694413900375,5109,,,,,
2,0.135270893573761,5119,,,,,
2,0.05096172168850899,5129,,,,,
2,0.04879404604434967,5139,,,,,
2,0.06597363948822021,5149,,,,,
2,0.08666874468326569,5159,,,,,
2,0.06159882992506027,5169,,,,,
2,0.05042494460940361,5179,,,,,
2,0.04743792489171028,5189,,,,,
2,0.030947649851441383,5199,,,,,
2,0.08662457019090652,5209,,,,,
2,0.0487968809902668,5219,,,,,
2,0.040817275643348694,5229,,,,,
2,0.07139849662780762,5239,,,,,
2,0.039232637733221054,5249,,,,,
2,0.029697231948375702,5259,,,,,
2,0.04216794669628143,5269,,,,,
2,0.04870149865746498,5279,,,,,
2,0.06387939304113388,5289,,,,,
2,0.09011062979698181,5299,,,,,
2,0.07130026817321777,5309,,,,,
2,0.04503379389643669,5319,,,,,
2,0.0444222018122673,5329,,,,,
2,0.097309909760952,5339,,,,,
2,0.0759882777929306,5349,,,,,
2,0.06344349682331085,5359,,,,,
2,0.07481113076210022,5369,,,,,
2,0.050041038542985916,5379,,,,,
2,0.06899036467075348,5389,,,,,
2,0.050509609282016754,5399,,,,,
2,0.05685332790017128,5409,,,,,
2,0.057667672634124756,5419,,,,,
2,0.051852159202098846,5429,,,,,
2,0.049751702696084976,5439,,,,,
2,0.07893934100866318,5449,,,,,
2,0.0895535945892334,5459,,,,,
2,0.042544782161712646,5469,,,,,
2,0.04003361985087395,5479,,,,,
2,0.04476889595389366,5489,,,,,
2,0.06452836841344833,5499,,,,,
2,0.060267455875873566,5509,,,,,
2,0.08830675482749939,5519,,,,,
2,0.04666505381464958,5529,,,,,
2,0.05535605177283287,5539,,,,,
2,0.0347692035138607,5549,,,,,
2,0.095253124833107,5559,,,,,
2,0.05568721145391464,5569,,,,,
2,0.06142840534448624,5579,,,,,
2,0.08206664770841599,5589,,,,,
2,0.054854586720466614,5599,,,,,
2,0.060010310262441635,5609,,,,,
2,0.06925525516271591,5619,,,,,
2,0.03441772237420082,5629,,,,,
2,nan,5639,,,,,
2,0.04488735273480415,5649,,,,,
2,0.07652490586042404,5659,,,,,
2,0.04089539870619774,5669,,,,,
2,0.08241269737482071,5679,,,,,
2,0.06810048222541809,5689,,,,,
2,0.0460025817155838,5699,,,,,
2,0.034017372876405716,5709,,,,,
2,0.040810726583004,5719,,,,,
2,0.048542361706495285,5729,,,,,
2,0.09065420925617218,5739,,,,,
2,0.0568123534321785,5749,,,,,
2,nan,5759,,,,,
2,0.10140073299407959,5769,,,,,
2,0.1263427734375,5779,,,,,
2,0.06836279481649399,5789,,,,,
2,0.08423446863889694,5799,,,,,
2,0.04620591178536415,5809,,,,,
2,0.03958507254719734,5819,,,,,
2,0.04592760279774666,5829,,,,,
2,0.04896552115678787,5839,,,,,
2,0.035414788872003555,5849,,,,,
2,0.014181043952703476,5859,,,,,
2,0.05680010840296745,5869,,,,,
2,0.08202067017555237,5879,,,,,
2,0.025957971811294556,5889,,,,,
2,0.03564940392971039,5899,,,,,
2,0.0669177770614624,5909,,,,,
2,0.06762799620628357,5919,,,,,
2,0.051932886242866516,5929,,,,,
2,0.12681171298027039,5939,,,,,
2,0.05055709555745125,5949,,,,,
2,0.06357112526893616,5959,,,,,
2,0.09011507779359818,5969,,,,,
2,0.08027374744415283,5979,,,,,
2,0.06172887608408928,5989,,,,,
2,0.05555000156164169,5999,,,,,
2,0.0456741638481617,6009,,,,,
2,0.05495089292526245,6019,,,,,
2,0.05568224936723709,6029,,,,,
2,0.05291014909744263,6039,,,,,
2,0.08810392022132874,6049,,,,,
2,0.056627947837114334,6059,,,,,
2,0.05459221452474594,6069,,,,,
2,0.0630832239985466,6079,,,,,
2,0.04445784166455269,6089,,,,,
2,nan,6099,,,,,
2,0.06744181364774704,6109,,,,,
2,0.07383888214826584,6119,,,,,
2,0.08409944176673889,6129,,,,,
2,0.05011388659477234,6139,,,,,
2,0.05419464781880379,6149,,,,,
2,0.061616625636816025,6159,,,,,
2,0.0727987140417099,6169,,,,,
2,0.07862795889377594,6179,,,,,
2,nan,6189,,,,,
2,0.0700826644897461,6199,,,,,
2,0.04706830531358719,6209,,,,,
2,0.07280303537845612,6219,,,,,
2,0.051794711500406265,6229,,,,,
2,0.06713122874498367,6239,,,,,
2,0.04665733501315117,6249,,,,,
2,0.08851487934589386,6259,,,,,
2,0.09167522192001343,6269,,,,,
2,0.08432047069072723,6279,,,,,
2,0.0872264876961708,6289,,,,,
2,0.0660630539059639,6299,,,,,
2,0.1125420331954956,6309,,,,,
2,0.07127755135297775,6319,,,,,
2,0.05927630513906479,6329,,,,,
2,0.0610349178314209,6339,,,,,
2,0.07802563160657883,6349,,,,,
2,0.015487590804696083,6359,,,,,
2,0.06896185874938965,6369,,,,,
2,0.04250667616724968,6379,,,,,
2,0.051329951733350754,6389,,,,,
2,0.07003748416900635,6399,,,,,
2,0.03313298523426056,6409,,,,,
2,0.1149713322520256,6419,,,,,
2,0.03274094685912132,6429,,,,,
2,0.09253841638565063,6439,,,,,
2,0.030592577531933784,6449,,,,,
2,0.04435813054442406,6459,,,,,
2,0.0441511869430542,6469,,,,,
2,0.03561766818165779,6479,,,,,
2,0.06503406912088394,6489,,,,,
2,0.06737928837537766,6499,,,,,
2,0.08331616222858429,6509,,,,,
2,0.03798442333936691,6519,,,,,
2,0.0645519345998764,6529,,,,,
2,0.08553475886583328,6539,,,,,
2,0.06340917199850082,6549,,,,,
2,0.056498292833566666,6559,,,,,
2,0.06288354098796844,6569,,,,,
2,0.04496580734848976,6579,,,,,
2,0.0910208448767662,6589,,,,,
2,0.06375633180141449,6599,,,,,
2,0.0501885861158371,6609,,,,,
2,0.039463162422180176,6619,,,,,
2,0.08003968000411987,6629,,,,,
2,0.06979234516620636,6639,,,,,
2,,6647,0.5014285445213318,0.09899154305458069,0.5692400932312012,0.8711014986038208,0.5597198605537415
3,0.05071128159761429,6649,,,,,
3,0.033512819558382034,6659,,,,,
3,0.0491362139582634,6669,,,,,
3,0.028699714690446854,6679,,,,,
3,0.0368850901722908,6689,,,,,
3,0.0367034412920475,6699,,,,,
3,0.03479529544711113,6709,,,,,
3,0.042504992336034775,6719,,,,,
3,0.03429210186004639,6729,,,,,
3,0.041696950793266296,6739,,,,,
3,0.027645854279398918,6749,,,,,
3,0.0363849401473999,6759,,,,,
3,0.02061670646071434,6769,,,,,
3,0.03593006357550621,6779,,,,,
3,0.031649697571992874,6789,,,,,
3,0.06504780799150467,6799,,,,,
3,0.0804523304104805,6809,,,,,
3,0.03418051451444626,6819,,,,,
3,0.041173987090587616,6829,,,,,
3,0.0688619464635849,6839,,,,,
3,0.03398061916232109,6849,,,,,
3,0.03396228700876236,6859,,,,,
3,0.03457729518413544,6869,,,,,
3,0.05024098977446556,6879,,,,,
3,0.034523528069257736,6889,,,,,
3,0.0375419445335865,6899,,,,,
3,0.03954063355922699,6909,,,,,
3,0.044075850397348404,6919,,,,,
3,0.03175317123532295,6929,,,,,
3,0.03522394970059395,6939,,,,,
3,0.08174184709787369,6949,,,,,
3,0.03374765068292618,6959,,,,,
3,0.06587078422307968,6969,,,,,
3,0.07382692396640778,6979,,,,,
3,0.034344546496868134,6989,,,,,
3,0.06256653368473053,6999,,,,,
3,0.03428678959608078,7009,,,,,
3,0.05744675174355507,7019,,,,,
3,0.06846015155315399,7029,,,,,
3,0.049578070640563965,7039,,,,,
3,0.03255976736545563,7049,,,,,
3,0.04343932867050171,7059,,,,,
3,0.07679180055856705,7069,,,,,
3,0.05046818405389786,7079,,,,,
3,0.04235038906335831,7089,,,,,
3,0.05435223504900932,7099,,,,,
3,0.062041230499744415,7109,,,,,
3,0.03553472086787224,7119,,,,,
3,0.04327458143234253,7129,,,,,
3,0.04146026819944382,7139,,,,,
3,0.02761569432914257,7149,,,,,
3,0.05045022442936897,7159,,,,,
3,0.0974545031785965,7169,,,,,
3,0.0456971749663353,7179,,,,,
3,0.10086717456579208,7189,,,,,
3,0.08187217265367508,7199,,,,,
3,0.04824426770210266,7209,,,,,
3,0.09164112061262131,7219,,,,,
3,0.04645724222064018,7229,,,,,
3,0.07023975253105164,7239,,,,,
3,0.03777231648564339,7249,,,,,
3,0.053424347192049026,7259,,,,,
3,0.0521848201751709,7269,,,,,
3,0.06355571746826172,7279,,,,,
3,0.05241737514734268,7289,,,,,
3,0.02516445331275463,7299,,,,,
3,0.06954581290483475,7309,,,,,
3,0.06788947433233261,7319,,,,,
