epoch,train_loss,step,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
1,0.04084528982639313,559,,,,,,
1,0.03204772248864174,569,,,,,,
1,0.02805170975625515,579,,,,,,
1,0.030835378915071487,589,,,,,,
1,0.043974798172712326,599,,,,,,
1,0.030589137226343155,609,,,,,,
1,0.04118891805410385,619,,,,,,
1,0.034765008836984634,629,,,,,,
1,0.03443509340286255,639,,,,,,
1,0.04541395232081413,649,,,,,,
1,0.036057643592357635,659,,,,,,
1,0.03724084794521332,669,,,,,,
1,0.05503617599606514,679,,,,,,
1,0.04158015921711922,689,,,,,,
1,0.03905363753437996,699,,,,,,
1,0.022988028824329376,709,,,,,,
1,0.04098886623978615,719,,,,,,
1,0.03944056108593941,729,,,,,,
1,0.0370372012257576,739,,,,,,
1,0.03806261718273163,749,,,,,,
1,0.04712361842393875,759,,,,,,
1,0.04033959284424782,769,,,,,,
1,0.03569427505135536,779,,,,,,
1,0.03858562186360359,789,,,,,,
1,0.02708767168223858,799,,,,,,
1,0.02576354704797268,809,,,,,,
1,0.038380224257707596,819,,,,,,
1,0.03755296394228935,829,,,,,,
1,0.04207487404346466,839,,,,,,
1,0.029569005593657494,849,,,,,,
1,0.034943532198667526,859,,,,,,
1,0.03812643513083458,869,,,,,,
1,0.04620746150612831,879,,,,,,
1,0.05110156163573265,889,,,,,,
1,0.03580835089087486,899,,,,,,
1,0.03930900618433952,909,,,,,,
1,0.020360175520181656,919,,,,,,
1,,923,0.3855016827583313,0.09058374166488647,0.3125794231891632,0.838308572769165,0.24099722504615784,
2,0.0251661017537117,929,,,,,,
2,0.05164824426174164,939,,,,,,
2,0.02742910198867321,949,,,,,,
2,0.04072346165776253,959,,,,,,
2,0.018433772027492523,969,,,,,,
2,0.0422169491648674,979,,,,,,
2,0.020866073668003082,989,,,,,,
2,0.026029987260699272,999,,,,,,
2,0.021174924448132515,1009,,,,,,
2,0.03682485967874527,1019,,,,,,
2,0.034494549036026,1029,,,,,,
2,0.026609137654304504,1039,,,,,,
2,0.03662518039345741,1049,,,,,,
2,0.03066289611160755,1059,,,,,,
2,0.02764623798429966,1069,,,,,,
2,0.02718239463865757,1079,,,,,,
2,0.0392037108540535,1089,,,,,,
2,0.03615972772240639,1099,,,,,,
2,0.02152709849178791,1109,,,,,,
2,0.048116303980350494,1119,,,,,,
2,0.024303428828716278,1129,,,,,,
2,0.028373798355460167,1139,,,,,,
2,0.019012216478586197,1149,,,,,,
2,0.028280533850193024,1159,,,,,,
2,0.028635548427700996,1169,,,,,,
2,0.030369289219379425,1179,,,,,,
2,0.03893628716468811,1189,,,,,,
2,0.02968316152691841,1199,,,,,,
2,0.037093598395586014,1209,,,,,,
2,0.030227502807974815,1219,,,,,,
2,0.03931406885385513,1229,,,,,,
2,0.022233029827475548,1239,,,,,,
2,0.031850166618824005,1249,,,,,,
2,0.016520503908395767,1259,,,,,,
2,0.037687934935092926,1269,,,,,,
2,0.02670370787382126,1279,,,,,,
2,0.04410459101200104,1289,,,,,,
2,0.024752547964453697,1299,,,,,,
2,0.03213771432638168,1309,,,,,,
2,0.02922693081200123,1319,,,,,,
2,0.02676122821867466,1329,,,,,,
2,0.028173478320240974,1339,,,,,,
2,0.054952532052993774,1349,,,,,,
2,0.03290073201060295,1359,,,,,,
2,0.03931785747408867,1369,,,,,,
2,0.03052554652094841,1379,,,,,,
2,,1385,0.38693520426750183,0.0942109152674675,0.3217025101184845,0.8389051556587219,0.25207754969596863,
3,0.031971611082553864,1389,,,,,,
3,0.03236443176865578,1399,,,,,,
3,0.01203503180295229,1409,,,,,,
3,0.01776270568370819,1419,,,,,,
3,0.026475220918655396,1429,,,,,,
3,0.025875834748148918,1439,,,,,,
3,0.025899864733219147,1449,,,,,,
3,0.025413483381271362,1459,,,,,,
3,0.03333154320716858,1469,,,,,,
3,0.020109636709094048,1479,,,,,,
3,0.02723500318825245,1489,,,,,,
3,0.01463935524225235,1499,,,,,,
3,0.01888897828757763,1509,,,,,,
3,0.030770057812333107,1519,,,,,,
3,0.021220523864030838,1529,,,,,,
3,0.024657951667904854,1539,,,,,,
3,0.025612542405724525,1549,,,,,,
3,0.02015014737844467,1559,,,,,,
3,0.030255839228630066,1569,,,,,,
3,0.0243443064391613,1579,,,,,,
3,0.030037473887205124,1589,,,,,,
3,0.028425870463252068,1599,,,,,,
3,0.04280592501163483,1609,,,,,,
3,0.030215773731470108,1619,,,,,,
3,0.03463668376207352,1629,,,,,,
3,0.04710426554083824,1639,,,,,,
3,0.024937665089964867,1649,,,,,,
3,0.036987464874982834,1659,,,,,,
3,0.010384034365415573,1669,,,,,,
3,0.040380582213401794,1679,,,,,,
3,0.030761506408452988,1689,,,,,,
3,0.017782116308808327,1699,,,,,,
3,0.019954703748226166,1709,,,,,,
3,0.015079593285918236,1719,,,,,,
3,0.02440088987350464,1729,,,,,,
3,0.022997519001364708,1739,,,,,,
3,0.02466803602874279,1749,,,,,,
3,0.01725209318101406,1759,,,,,,
3,0.04132545739412308,1769,,,,,,
3,0.020410902798175812,1779,,,,,,
3,0.03693767637014389,1789,,,,,,
3,0.021124131977558136,1799,,,,,,
3,0.01813499815762043,1809,,,,,,
3,0.019087107852101326,1819,,,,,,
3,0.011253292672336102,1829,,,,,,
3,0.02134694717824459,1839,,,,,,
3,,1847,0.40776312351226807,0.11611716449260712,0.3480079174041748,0.8440285325050354,0.2825484871864319,
4,0.01836104691028595,1849,,,,,,
4,0.006816682405769825,1859,,,,,,
4,0.017080210149288177,1869,,,,,,
4,0.024301623925566673,1879,,,,,,
4,0.00911057461053133,1889,,,,,,
4,0.015218646265566349,1899,,,,,,
4,0.019766906276345253,1909,,,,,,
4,0.012736095115542412,1919,,,,,,
4,0.021800726652145386,1929,,,,,,
4,0.017861930653452873,1939,,,,,,
4,0.008690133690834045,1949,,,,,,
4,0.005653145257383585,1959,,,,,,
4,0.013958228752017021,1969,,,,,,
4,0.007714633829891682,1979,,,,,,
4,0.03603661432862282,1989,,,,,,
4,0.010587640106678009,1999,,,,,,
4,0.019444506615400314,2009,,,,,,
4,0.010425052605569363,2019,,,,,,
4,0.007657994981855154,2029,,,,,,
4,0.01982518844306469,2039,,,,,,
4,0.0072126444429159164,2049,,,,,,
4,0.01534483302384615,2059,,,,,,
4,0.02623981423676014,2069,,,,,,
4,0.01165996864438057,2079,,,,,,
4,0.012190976180136204,2089,,,,,,
4,0.00881885550916195,2099,,,,,,
4,0.020198553800582886,2109,,,,,,
4,0.002549918834120035,2119,,,,,,
4,0.03294570744037628,2129,,,,,,
4,0.013673326000571251,2139,,,,,,
4,0.01010910514742136,2149,,,,,,
4,0.004586147144436836,2159,,,,,,
4,0.010173676535487175,2169,,,,,,
4,0.0028274301439523697,2179,,,,,,
4,0.0031119484920054674,2189,,,,,,
4,0.012065120041370392,2199,,,,,,
4,0.008408257737755775,2209,,,,,,
4,0.00883247796446085,2219,,,,,,
4,0.00451325299218297,2229,,,,,,
4,0.009770897217094898,2239,,,,,,
4,0.0053955125622451305,2249,,,,,,
4,0.003871214110404253,2259,,,,,,
4,0.009528001770377159,2269,,,,,,
4,0.002937748795375228,2279,,,,,,
4,0.006811524275690317,2289,,,,,,
4,0.0010779759613797069,2299,,,,,,
4,0.0038697104901075363,2309,,,,,,
4,,2309,0.3901920020580292,0.15683501958847046,0.33175623416900635,0.8381484150886536,0.2659279704093933,
5,,2310,,,,,,0.15683501958847046
