step,epoch,train_loss,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,test_loss
1349,3,0.05879107490181923,,,,,,
1359,3,0.06463663280010223,,,,,,
1369,3,0.06344018876552582,,,,,,
1379,3,0.05237553268671036,,,,,,
1389,3,0.059093669056892395,,,,,,
1399,3,0.07750950008630753,,,,,,
1409,3,0.06872519850730896,,,,,,
1419,3,0.02990017645061016,,,,,,
1429,3,0.04416870325803757,,,,,,
1439,3,0.043319299817085266,,,,,,
1449,3,0.060580167919397354,,,,,,
1459,3,0.07450384646654129,,,,,,
1469,3,0.03724591061472893,,,,,,
1479,3,0.0684545636177063,,,,,,
1489,3,0.04639773815870285,,,,,,
1499,3,0.07034244388341904,,,,,,
1499,3,,0.3592420518398285,0.11548031121492386,0.4060356616973877,0.28661417961120605,0.8344433307647705,
1509,4,0.04981885105371475,,,,,,
1519,4,0.05489330738782883,,,,,,
1529,4,0.037786923348903656,,,,,,
1539,4,0.041655994951725006,,,,,,
1549,4,0.05940745398402214,,,,,,
1559,4,0.04843846336007118,,,,,,
1569,4,0.0477631501853466,,,,,,
1579,4,0.04059315845370293,,,,,,
1589,4,0.07264861464500427,,,,,,
1599,4,0.05617106705904007,,,,,,
1609,4,0.024614272639155388,,,,,,
1619,4,0.04797796532511711,,,,,,
1629,4,0.05209130048751831,,,,,,
1639,4,0.04064488410949707,,,,,,
1649,4,0.0834922045469284,,,,,,
1659,4,0.07220020890235901,,,,,,
1669,4,0.05778953805565834,,,,,,
1679,4,0.04355914518237114,,,,,,
1689,4,0.06717979907989502,,,,,,
1699,4,0.039047274738550186,,,,,,
1709,4,0.14033421874046326,,,,,,
1719,4,0.06302615255117416,,,,,,
1729,4,0.04480009526014328,,,,,,
1739,4,0.05495113879442215,,,,,,
1749,4,0.03690911456942558,,,,,,
1759,4,0.03794929012656212,,,,,,
1769,4,0.03588265925645828,,,,,,
1779,4,0.04703131690621376,,,,,,
1789,4,0.05183389037847519,,,,,,
1799,4,0.04290492832660675,,,,,,
1809,4,0.0421612523496151,,,,,,
1819,4,0.03762378916144371,,,,,,
1829,4,0.03902790695428848,,,,,,
1839,4,0.04013216495513916,,,,,,
1849,4,0.04053124412894249,,,,,,
1859,4,0.028875766322016716,,,,,,
1869,4,0.03670399636030197,,,,,,
1874,4,,0.38041308522224426,0.14395751059055328,0.4234665334224701,0.31181102991104126,0.8401219248771667,
1875,5,,,,,,,0.14395751059055328
