step,train_loss,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
1687,,3,0.8925649523735046,0.5717016458511353,0.10308483988046646,0.5184922814369202,0.46620047092437744,
1689,0.001689370721578598,4,,,,,,
1699,0.0041925604455173016,4,,,,,,
1709,0.0011321958154439926,4,,,,,,
1719,0.007690687198191881,4,,,,,,
1729,0.00039749155985191464,4,,,,,,
1739,0.005005639977753162,4,,,,,,
1749,0.002439387608319521,4,,,,,,
1759,0.0028249379247426987,4,,,,,,
1769,0.0005143839516676962,4,,,,,,
1779,0.0056788125075399876,4,,,,,,
1789,0.0006942420150153339,4,,,,,,
1799,0.012372182682156563,4,,,,,,
1809,0.0004926687106490135,4,,,,,,
1819,0.0014844666002318263,4,,,,,,
1829,0.0003867310588248074,4,,,,,,
1839,0.0032802533823996782,4,,,,,,
1849,0.00021063331223558635,4,,,,,,
1859,0.00043673915206454694,4,,,,,,
1869,0.004483730997890234,4,,,,,,
1879,0.0005786842666566372,4,,,,,,
1889,0.0022018656600266695,4,,,,,,
1899,0.0003944712516386062,4,,,,,,
1909,0.0007015522569417953,4,,,,,,
1919,0.0017863026587292552,4,,,,,,
1929,0.00041002134094014764,4,,,,,,
1939,0.0005319484043866396,4,,,,,,
1949,0.0052157118916511536,4,,,,,,
1959,0.0007890028646215796,4,,,,,,
1969,0.0007770278607495129,4,,,,,,
1979,0.004301298409700394,4,,,,,,
1989,0.001156117650680244,4,,,,,,
1999,0.002248259959742427,4,,,,,,
2009,0.001625211094506085,4,,,,,,
2019,0.00011373333109077066,4,,,,,,
2029,0.0007579395896755159,4,,,,,,
2039,0.00031481479527428746,4,,,,,,
2049,0.004302642308175564,4,,,,,,
2059,0.005621546879410744,4,,,,,,
2069,0.0004484377568587661,4,,,,,,
2079,0.0007907894905656576,4,,,,,,
2089,0.0007905417587608099,4,,,,,,
2099,9.279450023313984e-05,4,,,,,,
2109,0.000842128589283675,4,,,,,,
2109,,4,0.8939175605773926,0.5727768540382385,0.15338142216205597,0.5258646011352539,0.4731934666633606,
2110,,5,,,,,,0.15338142216205597
