train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_qa_answer_f1,val_loss,val_qa_sas,test_loss
0.016407420858740807,2,3509,,,,,,
0.012556408531963825,2,3519,,,,,,
0.034715790301561356,2,3529,,,,,,
0.011074726469814777,2,3539,,,,,,
0.0037909417878836393,2,3549,,,,,,
0.022808948531746864,2,3559,,,,,,
0.0157859455794096,2,3569,,,,,,
0.01591900736093521,2,3579,,,,,,
0.03376372158527374,2,3589,,,,,,
0.0426422618329525,2,3599,,,,,,
0.02637433633208275,2,3609,,,,,,
0.08003892004489899,2,3619,,,,,,
0.013663945719599724,2,3629,,,,,,
0.03358309715986252,2,3639,,,,,,
0.06253473460674286,2,3649,,,,,,
0.030526576563715935,2,3659,,,,,,
0.022043002769351006,2,3669,,,,,,
0.019608452916145325,2,3679,,,,,,
0.01043491717427969,2,3689,,,,,,
0.03482853248715401,2,3699,,,,,,
0.026048822328448296,2,3709,,,,,,
0.05037626251578331,2,3719,,,,,,
0.02418951317667961,2,3729,,,,,,
0.0593600831925869,2,3739,,,,,,
0.04383516311645508,2,3749,,,,,,
0.0061796619556844234,2,3759,,,,,,
0.009310106746852398,2,3769,,,,,,
0.0246129147708416,2,3779,,,,,,
0.021237138658761978,2,3789,,,,,,
0.013688000850379467,2,3799,,,,,,
0.009903065860271454,2,3809,,,,,,
0.006447839085012674,2,3819,,,,,,
0.016106147319078445,2,3829,,,,,,
0.03390856459736824,2,3839,,,,,,
0.02896028943359852,2,3849,,,,,,
0.04237952083349228,2,3859,,,,,,
0.004593748599290848,2,3869,,,,,,
0.012153026647865772,2,3879,,,,,,
0.030884770676493645,2,3889,,,,,,
0.023623758926987648,2,3899,,,,,,
0.039717916399240494,2,3909,,,,,,
0.03672266751527786,2,3919,,,,,,
0.03437434509396553,2,3929,,,,,,
0.016054121777415276,2,3939,,,,,,
0.007649335544556379,2,3949,,,,,,
0.011162891052663326,2,3959,,,,,,
0.010468268766999245,2,3969,,,,,,
0.01582670770585537,2,3979,,,,,,
0.020323090255260468,2,3989,,,,,,
0.040509991347789764,2,3999,,,,,,
nan,2,4009,,,,,,
0.04062226414680481,2,4019,,,,,,
0.045846037566661835,2,4029,,,,,,
0.05007416382431984,2,4039,,,,,,
0.07770433276891708,2,4049,,,,,,
0.0048340060748159885,2,4059,,,,,,
0.03354534134268761,2,4069,,,,,,
0.023611580953001976,2,4079,,,,,,
0.034897252917289734,2,4089,,,,,,
0.03207430616021156,2,4099,,,,,,
0.007773654535412788,2,4109,,,,,,
0.014437371864914894,2,4119,,,,,,
0.03887591511011124,2,4129,,,,,,
0.022901494055986404,2,4139,,,,,,
0.07435212284326553,2,4149,,,,,,
0.07919776439666748,2,4159,,,,,,
0.03205253556370735,2,4169,,,,,,
0.00569472461938858,2,4179,,,,,,
0.013921571895480156,2,4189,,,,,,
0.005103403702378273,2,4199,,,,,,
0.019475597888231277,2,4209,,,,,,
0.04371386766433716,2,4219,,,,,,
0.02129833772778511,2,4229,,,,,,
0.012869130820035934,2,4239,,,,,,
0.011269597336649895,2,4249,,,,,,
0.03865383192896843,2,4259,,,,,,
0.007753083016723394,2,4269,,,,,,
0.05531809851527214,2,4279,,,,,,
0.01082428079098463,2,4289,,,,,,
0.01666186936199665,2,4299,,,,,,
0.011252437718212605,2,4309,,,,,,
0.028640886768698692,2,4319,,,,,,
0.08105093985795975,2,4329,,,,,,
0.040751416236162186,2,4339,,,,,,
0.019795868545770645,2,4349,,,,,,
0.013282336294651031,2,4359,,,,,,
0.012563428841531277,2,4369,,,,,,
0.009261407889425755,2,4379,,,,,,
0.014304505661129951,2,4389,,,,,,
0.027969952672719955,2,4399,,,,,,
0.014117779210209846,2,4409,,,,,,
0.015855519101023674,2,4419,,,,,,
0.004116763360798359,2,4429,,,,,,
0.017161382362246513,2,4439,,,,,,
0.006828689947724342,2,4449,,,,,,
0.005400284193456173,2,4459,,,,,,
0.004825989715754986,2,4469,,,,,,
0.06785574555397034,2,4479,,,,,,
0.04371308535337448,2,4489,,,,,,
0.04426058754324913,2,4499,,,,,,
0.02119152434170246,2,4509,,,,,,
0.026961423456668854,2,4519,,,,,,
0.03601711615920067,2,4529,,,,,,
0.017828047275543213,2,4539,,,,,,
0.025792375206947327,2,4549,,,,,,
0.046851303428411484,2,4559,,,,,,
0.004617366939783096,2,4569,,,,,,
0.005814315751194954,2,4579,,,,,,
0.010073360987007618,2,4589,,,,,,
0.020067837089300156,2,4599,,,,,,
0.048301342874765396,2,4609,,,,,,
0.027359750121831894,2,4619,,,,,,
0.019446415826678276,2,4629,,,,,,
0.03273255005478859,2,4639,,,,,,
0.013210518285632133,2,4649,,,,,,
0.019625138491392136,2,4659,,,,,,
0.10331224650144577,2,4669,,,,,,
0.010546863079071045,2,4679,,,,,,
0.018461132422089577,2,4689,,,,,,
0.04691659286618233,2,4699,,,,,,
0.0451902374625206,2,4709,,,,,,
0.0038531061727553606,2,4719,,,,,,
0.027431420981884003,2,4729,,,,,,
0.01319318450987339,2,4739,,,,,,
0.0087053207680583,2,4749,,,,,,
0.01432182639837265,2,4759,,,,,,
0.0039925663731992245,2,4769,,,,,,
,2,4775,0.5716162919998169,0.885692834854126,0.6093333959579468,0.07558705657720566,0.6196010708808899,
0.02001788653433323,3,4779,,,,,,
0.0056378780864179134,3,4789,,,,,,
0.006429653614759445,3,4799,,,,,,
0.008973650634288788,3,4809,,,,,,
0.02534964121878147,3,4819,,,,,,
0.003544730134308338,3,4829,,,,,,
0.020056044682860374,3,4839,,,,,,
0.018217269331216812,3,4849,,,,,,
0.0414012148976326,3,4859,,,,,,
0.006747427396476269,3,4869,,,,,,
0.023831002414226532,3,4879,,,,,,
0.038761600852012634,3,4889,,,,,,
0.008229617029428482,3,4899,,,,,,
0.012511526234447956,3,4909,,,,,,
0.016476498916745186,3,4919,,,,,,
0.024171272292733192,3,4929,,,,,,
0.019440224394202232,3,4939,,,,,,
0.015231861732900143,3,4949,,,,,,
0.05215362459421158,3,4959,,,,,,
0.016182977706193924,3,4969,,,,,,
0.005099957343190908,3,4979,,,,,,
0.019090892747044563,3,4989,,,,,,
0.006771607790142298,3,4999,,,,,,
0.0033113607205450535,3,5009,,,,,,
0.023160113021731377,3,5019,,,,,,
0.02199188433587551,3,5029,,,,,,
0.007260301150381565,3,5039,,,,,,
0.00606889883056283,3,5049,,,,,,
0.004220620729029179,3,5059,,,,,,
0.042892806231975555,3,5069,,,,,,
0.004666379652917385,3,5079,,,,,,
0.004329396411776543,3,5089,,,,,,
0.004942355211824179,3,5099,,,,,,
0.0064875162206590176,3,5109,,,,,,
0.02801682986319065,3,5119,,,,,,
0.009306556545197964,3,5129,,,,,,
0.018076149746775627,3,5139,,,,,,
0.009740310721099377,3,5149,,,,,,
0.0171926561743021,3,5159,,,,,,
0.004116077907383442,3,5169,,,,,,
0.02895507402718067,3,5179,,,,,,
0.001834103837609291,3,5189,,,,,,
0.02512776479125023,3,5199,,,,,,
0.03127278387546539,3,5209,,,,,,
0.002023902256041765,3,5219,,,,,,
nan,3,5229,,,,,,
0.01905987039208412,3,5239,,,,,,
0.025602728128433228,3,5249,,,,,,
0.07202287018299103,3,5259,,,,,,
0.009144463576376438,3,5269,,,,,,
0.006638704799115658,3,5279,,,,,,
0.0021752812899649143,3,5289,,,,,,
0.010568506084382534,3,5299,,,,,,
0.0068108923733234406,3,5309,,,,,,
0.009565581567585468,3,5319,,,,,,
0.005270266439765692,3,5329,,,,,,
0.02568046562373638,3,5339,,,,,,
0.009394276887178421,3,5349,,,,,,
0.0408480167388916,3,5359,,,,,,
0.006045506335794926,3,5369,,,,,,
0.010675512254238129,3,5379,,,,,,
0.01138754840940237,3,5389,,,,,,
0.003130323952063918,3,5399,,,,,,
0.009609627537429333,3,5409,,,,,,
0.004139472730457783,3,5419,,,,,,
0.004360009450465441,3,5429,,,,,,
0.015840498730540276,3,5439,,,,,,
0.018706142902374268,3,5449,,,,,,
0.00659489119425416,3,5459,,,,,,
0.0036800275556743145,3,5469,,,,,,
0.004579808562994003,3,5479,,,,,,
0.052007194608449936,3,5489,,,,,,
0.01663210056722164,3,5499,,,,,,
0.030871616676449776,3,5509,,,,,,
0.007461171597242355,3,5519,,,,,,
0.007650536950677633,3,5529,,,,,,
0.00422368198633194,3,5539,,,,,,
0.0081570353358984,3,5549,,,,,,
0.005904926918447018,3,5559,,,,,,
0.006160000339150429,3,5569,,,,,,
0.006306840572506189,3,5579,,,,,,
0.027248414233326912,3,5589,,,,,,
0.00868621002882719,3,5599,,,,,,
0.04221486300230026,3,5609,,,,,,
0.017966460436582565,3,5619,,,,,,
0.011314709670841694,3,5629,,,,,,
0.032270606607198715,3,5639,,,,,,
0.008077727630734444,3,5649,,,,,,
0.016478585079312325,3,5659,,,,,,
0.016839085146784782,3,5669,,,,,,
0.011204254813492298,3,5679,,,,,,
0.0027952068485319614,3,5689,,,,,,
0.0169137604534626,3,5699,,,,,,
0.00882523600012064,3,5709,,,,,,
0.0073387958109378815,3,5719,,,,,,
0.007008664775639772,3,5729,,,,,,
0.018294041976332664,3,5739,,,,,,
0.011120340786874294,3,5749,,,,,,
0.0034991290885955095,3,5759,,,,,,
0.013245885260403156,3,5769,,,,,,
0.003407521406188607,3,5779,,,,,,
0.010493028908967972,3,5789,,,,,,
0.008411751128733158,3,5799,,,,,,
0.0034205778501927853,3,5809,,,,,,
0.016825877130031586,3,5819,,,,,,
0.016457101330161095,3,5829,,,,,,
0.00718070100992918,3,5839,,,,,,
0.00930672138929367,3,5849,,,,,,
0.030192019417881966,3,5859,,,,,,
0.007470099721103907,3,5869,,,,,,
0.013343434780836105,3,5879,,,,,,
0.011941952630877495,3,5889,,,,,,
0.009025479666888714,3,5899,,,,,,
0.00771702965721488,3,5909,,,,,,
0.009560419246554375,3,5919,,,,,,
0.009746117517352104,3,5929,,,,,,
0.01880192756652832,3,5939,,,,,,
0.0097579937428236,3,5949,,,,,,
0.012147290632128716,3,5959,,,,,,
0.007842783816158772,3,5969,,,,,,
0.019499314948916435,3,5979,,,,,,
0.01410654280334711,3,5989,,,,,,
0.01598064787685871,3,5999,,,,,,
0.005489025730639696,3,6009,,,,,,
0.013669994659721851,3,6019,,,,,,
0.004742639139294624,3,6029,,,,,,
0.006119567900896072,3,6039,,,,,,
0.011371213011443615,3,6049,,,,,,
0.008199390955269337,3,6059,,,,,,
0.015304354019463062,3,6069,,,,,,
0.005001715384423733,3,6079,,,,,,
0.021867292001843452,3,6089,,,,,,
0.008088143542408943,3,6099,,,,,,
0.01656399853527546,3,6109,,,,,,
0.014676421880722046,3,6119,,,,,,
0.04102206230163574,3,6129,,,,,,
0.009487967006862164,3,6139,,,,,,
0.018307305872440338,3,6149,,,,,,
0.021154852584004402,3,6159,,,,,,
0.010221363976597786,3,6169,,,,,,
0.0022575955372303724,3,6179,,,,,,
0.004862928297370672,3,6189,,,,,,
0.011962217278778553,3,6199,,,,,,
0.010544036515057087,3,6209,,,,,,
0.014745059423148632,3,6219,,,,,,
0.009549625217914581,3,6229,,,,,,
0.011691652238368988,3,6239,,,,,,
0.015249766409397125,3,6249,,,,,,
0.005642309319227934,3,6259,,,,,,
0.012740440666675568,3,6269,,,,,,
0.012884816154837608,3,6279,,,,,,
0.013983380049467087,3,6289,,,,,,
0.021454723551869392,3,6299,,,,,,
0.013285067863762379,3,6309,,,,,,
0.004080114886164665,3,6319,,,,,,
0.021758822724223137,3,6329,,,,,,
0.007287010084837675,3,6339,,,,,,
0.02199883572757244,3,6349,,,,,,
0.01252362783998251,3,6359,,,,,,
,3,6367,0.5558475852012634,0.8818191885948181,0.5918594598770142,0.07434893399477005,0.607467532157898,
0.0032494415063410997,4,6369,,,,,,
0.009823357686400414,4,6379,,,,,,
0.0034731742925941944,4,6389,,,,,,
0.013962941244244576,4,6399,,,,,,
0.005951310973614454,4,6409,,,,,,
0.01506913360208273,4,6419,,,,,,
0.01590038277208805,4,6429,,,,,,
0.006385707762092352,4,6439,,,,,,
0.02161482535302639,4,6449,,,,,,
0.01423141360282898,4,6459,,,,,,
0.004823827184736729,4,6469,,,,,,
0.009360317140817642,4,6479,,,,,,
0.010241254232823849,4,6489,,,,,,
0.012046867050230503,4,6499,,,,,,
0.011807888746261597,4,6509,,,,,,
0.003979120869189501,4,6519,,,,,,
0.009380048140883446,4,6529,,,,,,
0.0017243803013116121,4,6539,,,,,,
0.013263723812997341,4,6549,,,,,,
0.00636978168040514,4,6559,,,,,,
0.0030411668121814728,4,6569,,,,,,
0.015318683348596096,4,6579,,,,,,
0.005799789447337389,4,6589,,,,,,
0.005801891442388296,4,6599,,,,,,
0.014099192805588245,4,6609,,,,,,
0.010804927907884121,4,6619,,,,,,
0.003127645468339324,4,6629,,,,,,
0.009008980356156826,4,6639,,,,,,
0.008657585829496384,4,6649,,,,,,
0.017685988917946815,4,6659,,,,,,
0.008585161529481411,4,6669,,,,,,
0.019105220213532448,4,6679,,,,,,
0.013528789393603802,4,6689,,,,,,
0.02253309264779091,4,6699,,,,,,
0.006222336087375879,4,6709,,,,,,
0.017871204763650894,4,6719,,,,,,
0.01719316467642784,4,6729,,,,,,
0.011305772699415684,4,6739,,,,,,
0.014581837691366673,4,6749,,,,,,
0.02411002293229103,4,6759,,,,,,
0.0137714808806777,4,6769,,,,,,
0.005304683465510607,4,6779,,,,,,
0.004961027763783932,4,6789,,,,,,
0.014507030136883259,4,6799,,,,,,
0.01278047263622284,4,6809,,,,,,
0.007133833132684231,4,6819,,,,,,
0.006983643397688866,4,6829,,,,,,
0.014469272457063198,4,6839,,,,,,
0.009919863194227219,4,6849,,,,,,
0.010776789858937263,4,6859,,,,,,
0.003726193681359291,4,6869,,,,,,
0.009267848916351795,4,6879,,,,,,
