train_loss,epoch,step,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_loss,val_qa_sas,test_loss
0.14045178890228271,3,1049,,,,,,
0.06771201640367508,3,1059,,,,,,
0.1418086588382721,3,1069,,,,,,
0.028356501832604408,3,1079,,,,,,
0.033976174890995026,3,1089,,,,,,
0.08560319989919662,3,1099,,,,,,
nan,3,1109,,,,,,
0.05580807849764824,3,1119,,,,,,
0.008582204580307007,3,1129,,,,,,
0.08542730659246445,3,1139,,,,,,
0.04857272282242775,3,1149,,,,,,
0.042412370443344116,3,1159,,,,,,
0.024854736402630806,3,1169,,,,,,
0.019639359787106514,3,1179,,,,,,
0.02789546176791191,3,1189,,,,,,
0.03261852636933327,3,1199,,,,,,
0.07844114303588867,3,1209,,,,,,
0.013957423157989979,3,1219,,,,,,
0.10046014934778214,3,1229,,,,,,
0.06036806106567383,3,1239,,,,,,
0.008160805329680443,3,1249,,,,,,
0.058304935693740845,3,1259,,,,,,
0.10400021821260452,3,1269,,,,,,
0.07160406559705734,3,1279,,,,,,
0.03393352031707764,3,1289,,,,,,
0.0806831568479538,3,1299,,,,,,
0.02356739528477192,3,1309,,,,,,
0.02399424836039543,3,1319,,,,,,
0.002345036482438445,3,1329,,,,,,
0.01430013868957758,3,1339,,,,,,
0.044792693108320236,3,1349,,,,,,
0.0010888746473938227,3,1359,,,,,,
,3,1359,0.8822705745697021,0.5965571403503418,0.4615384638309479,0.10667724907398224,0.6234884262084961,
0.012147482484579086,4,1369,,,,,,
0.03518021106719971,4,1379,,,,,,
0.04673115536570549,4,1389,,,,,,
0.01915174350142479,4,1399,,,,,,
0.049132317304611206,4,1409,,,,,,
0.006575416773557663,4,1419,,,,,,
0.005330293904989958,4,1429,,,,,,
0.03237251564860344,4,1439,,,,,,
nan,4,1449,,,,,,
0.013551621697843075,4,1459,,,,,,
0.003996372222900391,4,1469,,,,,,
0.039452578872442245,4,1479,,,,,,
0.017033390700817108,4,1489,,,,,,
0.006124827545136213,4,1499,,,,,,
0.009224683977663517,4,1509,,,,,,
0.01076000276952982,4,1519,,,,,,
0.0065870084799826145,4,1529,,,,,,
0.004201495088636875,4,1539,,,,,,
0.032824333757162094,4,1549,,,,,,
0.0021996968425810337,4,1559,,,,,,
0.0287020206451416,4,1569,,,,,,
0.030834760516881943,4,1579,,,,,,
0.0017759335460141301,4,1589,,,,,,
0.02914891391992569,4,1599,,,,,,
0.04808209463953972,4,1609,,,,,,
0.015166549943387508,4,1619,,,,,,
0.009844392538070679,4,1629,,,,,,
0.008542006835341454,4,1639,,,,,,
0.008521691896021366,4,1649,,,,,,
0.006073630880564451,4,1659,,,,,,
0.000986933708190918,4,1669,,,,,,
0.00344570423476398,4,1679,,,,,,
0.004196782596409321,4,1689,,,,,,
0.00021900449064560235,4,1699,,,,,,
,4,1699,0.8779522180557251,0.5854330062866211,0.44796380400657654,0.12329317629337311,0.6148626208305359,
,5,1700,,,,,,0.09923990070819855
