step,train_loss,epoch,val_qa_em,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_bert_score,test_loss
749,0.049879930913448334,1,,,,,,
759,0.02628929354250431,1,,,,,,
769,0.07946953177452087,1,,,,,,
779,0.028727300465106964,1,,,,,,
789,0.17636950314044952,1,,,,,,
799,0.012251317501068115,1,,,,,,
809,0.020176075398921967,1,,,,,,
819,0.37150678038597107,1,,,,,,
829,0.037909187376499176,1,,,,,,
839,0.02545308507978916,1,,,,,,
849,0.023459291085600853,1,,,,,,
859,0.12563927471637726,1,,,,,,
869,0.02142251469194889,1,,,,,,
879,0.04097120463848114,1,,,,,,
889,0.02020934410393238,1,,,,,,
899,0.5134434700012207,1,,,,,,
909,0.018304890021681786,1,,,,,,
919,0.03289565443992615,1,,,,,,
929,0.019135385751724243,1,,,,,,
935,,1,0.5497382283210754,0.5852648019790649,0.09022470563650131,0.6330316066741943,0.9054598212242126,
939,0.024177731946110725,2,,,,,,
949,0.16133446991443634,2,,,,,,
959,0.01776662841439247,2,,,,,,
969,0.004320494830608368,2,,,,,,
979,0.011247302405536175,2,,,,,,
989,0.05331794172525406,2,,,,,,
999,0.007988818921148777,2,,,,,,
1009,0.28106069564819336,2,,,,,,
1019,0.10753052681684494,2,,,,,,
1029,0.009990123100578785,2,,,,,,
1039,0.030039530247449875,2,,,,,,
1049,0.09691192954778671,2,,,,,,
1059,0.06573101133108139,2,,,,,,
1069,0.05165515094995499,2,,,,,,
1079,0.13189895451068878,2,,,,,,
1089,0.01917627453804016,2,,,,,,
1099,0.060870736837387085,2,,,,,,
1109,0.03196457028388977,2,,,,,,
1119,0.3326852321624756,2,,,,,,
1129,0.0031177133787423372,2,,,,,,
1139,0.01620905101299286,2,,,,,,
1149,0.0826534554362297,2,,,,,,
1159,0.003080436261370778,2,,,,,,
1169,0.17314958572387695,2,,,,,,
1179,nan,2,,,,,,
1189,0.01863967254757881,2,,,,,,
1199,0.009508180432021618,2,,,,,,
1209,0.11374573409557343,2,,,,,,
1219,0.02764786221086979,2,,,,,,
1229,0.011783265508711338,2,,,,,,
1239,0.12159507721662521,2,,,,,,
1249,0.11713926494121552,2,,,,,,
1259,0.02336733415722847,2,,,,,,
1269,0.05710811913013458,2,,,,,,
1279,0.010691444389522076,2,,,,,,
1289,0.01898891292512417,2,,,,,,
1299,0.023696113377809525,2,,,,,,
1309,nan,2,,,,,,
1319,0.013394303619861603,2,,,,,,
1329,0.02051086537539959,2,,,,,,
1339,0.0962512269616127,2,,,,,,
1349,0.21739250421524048,2,,,,,,
1359,0.019312234595417976,2,,,,,,
1369,0.06987050175666809,2,,,,,,
1379,0.06675921380519867,2,,,,,,
1389,0.01834799535572529,2,,,,,,
1399,0.01606799103319645,2,,,,,,
1403,,2,0.5968586206436157,0.6291531324386597,0.08397852629423141,0.6676728129386902,0.9147277474403381,
1409,0.011679751798510551,3,,,,,,
1419,0.009268789552152157,3,,,,,,
1429,0.047800712287425995,3,,,,,,
1439,0.012411059811711311,3,,,,,,
1449,0.1539914608001709,3,,,,,,
1459,0.021787339821457863,3,,,,,,
1469,0.10619062930345535,3,,,,,,
1479,0.0055426182225346565,3,,,,,,
1489,0.030040554702281952,3,,,,,,
1499,0.028860298916697502,3,,,,,,
1509,0.012920444831252098,3,,,,,,
1519,0.01411352213472128,3,,,,,,
1529,0.10072492808103561,3,,,,,,
1539,0.02489360235631466,3,,,,,,
1549,0.017975151538848877,3,,,,,,
1559,0.011869562789797783,3,,,,,,
1569,0.010560648515820503,3,,,,,,
1579,0.01911214180290699,3,,,,,,
1589,0.026862991973757744,3,,,,,,
1599,0.010794644244015217,3,,,,,,
1609,0.027796894311904907,3,,,,,,
1619,0.024234240874648094,3,,,,,,
1629,0.01577051170170307,3,,,,,,
1639,0.043219711631536484,3,,,,,,
1649,0.018928546458482742,3,,,,,,
1659,0.003188601229339838,3,,,,,,
1669,0.010692744515836239,3,,,,,,
1679,0.01666034571826458,3,,,,,,
1689,0.016756048426032066,3,,,,,,
1699,0.009655933827161789,3,,,,,,
1709,0.13918067514896393,3,,,,,,
1719,0.018792442977428436,3,,,,,,
1729,0.005591505207121372,3,,,,,,
1739,0.009375463239848614,3,,,,,,
1749,0.03766700252890587,3,,,,,,
1759,0.014919874258339405,3,,,,,,
1769,0.024008391425013542,3,,,,,,
1779,0.009464447386562824,3,,,,,,
1789,0.012330158613622189,3,,,,,,
1799,0.005394607782363892,3,,,,,,
1809,0.007175604347139597,3,,,,,,
1819,0.013877840712666512,3,,,,,,
1829,0.0859420895576477,3,,,,,,
1839,0.015366912819445133,3,,,,,,
1849,0.01072151493281126,3,,,,,,
1859,0.015875861048698425,3,,,,,,
1869,0.09340833127498627,3,,,,,,
1871,,3,0.6020942330360413,0.6321052312850952,0.09014775604009628,0.6688569188117981,0.9137491583824158,
1879,0.025122225284576416,4,,,,,,
1889,0.0010305584874004126,4,,,,,,
1899,0.014785554260015488,4,,,,,,
1909,0.01190718449652195,4,,,,,,
1919,0.011577717028558254,4,,,,,,
1929,0.018705379217863083,4,,,,,,
1939,0.007525951601564884,4,,,,,,
1949,0.01055885199457407,4,,,,,,
1959,0.06863715499639511,4,,,,,,
1969,0.03836096078157425,4,,,,,,
1979,0.04755977913737297,4,,,,,,
1989,0.12706923484802246,4,,,,,,
1999,0.005896023008972406,4,,,,,,
2009,0.001891939900815487,4,,,,,,
2019,0.05350097641348839,4,,,,,,
2029,0.00372790964320302,4,,,,,,
2039,0.044167034327983856,4,,,,,,
2049,0.02181106060743332,4,,,,,,
2059,0.09091513603925705,4,,,,,,
2069,0.005139361601322889,4,,,,,,
2079,0.0011588968336582184,4,,,,,,
2089,0.02097848244011402,4,,,,,,
2099,0.0013065022649243474,4,,,,,,
2109,0.06001487374305725,4,,,,,,
2119,0.013678443618118763,4,,,,,,
2129,0.007744118571281433,4,,,,,,
2139,0.04296334832906723,4,,,,,,
2149,0.00889524631202221,4,,,,,,
2159,0.0018852893263101578,4,,,,,,
2169,0.0009993945714086294,4,,,,,,
2179,0.010298255831003189,4,,,,,,
2189,0.03776945918798447,4,,,,,,
2199,0.03866603225469589,4,,,,,,
2209,0.01019997801631689,4,,,,,,
2219,0.005804852116852999,4,,,,,,
2229,0.04536156356334686,4,,,,,,
2239,0.01433461345732212,4,,,,,,
2249,0.0027602773625403643,4,,,,,,
2259,0.02336674928665161,4,,,,,,
2269,0.09928854554891586,4,,,,,,
2279,0.003254546085372567,4,,,,,,
2289,0.014988170005381107,4,,,,,,
2299,0.004558642860502005,4,,,,,,
2309,0.026555607095360756,4,,,,,,
2319,0.005831998307257891,4,,,,,,
2329,0.0019043978536501527,4,,,,,,
2339,0.00441709766164422,4,,,,,,
2339,,4,0.5785340070724487,0.6108363270759583,0.10730195045471191,0.6523767709732056,0.9075520634651184,
2340,,5,,,,,,0.10730195045471191
