step,train_loss,epoch,val_qa_answer_f1,val_qa_em,val_qa_sas,val_loss,val_qa_bert_score,test_loss
1439,,3,0.586091160774231,0.44252872467041016,0.6096946597099304,0.11769621074199677,0.8760200142860413,
1449,0.004107583314180374,4,,,,,,
1459,0.04145857319235802,4,,,,,,
1469,0.019627191126346588,4,,,,,,
1479,0.00899246335029602,4,,,,,,
1489,0.00934323575347662,4,,,,,,
1499,0.0049211978912353516,4,,,,,,
1509,0.7292143702507019,4,,,,,,
1519,0.003501370083540678,4,,,,,,
1529,0.0025717609096318483,4,,,,,,
1539,0.013803890906274319,4,,,,,,
1549,0.21235139667987823,4,,,,,,
1559,0.005239030811935663,4,,,,,,
1569,0.024976667016744614,4,,,,,,
1579,0.29840636253356934,4,,,,,,
1589,0.0042940364219248295,4,,,,,,
1599,0.022302130237221718,4,,,,,,
1609,0.019372200593352318,4,,,,,,
1619,0.028612613677978516,4,,,,,,
1629,0.014168543741106987,4,,,,,,
1639,0.011457549408078194,4,,,,,,
1649,0.014322789385914803,4,,,,,,
1659,0.0025097595062106848,4,,,,,,
1669,0.011861704289913177,4,,,,,,
1679,0.016559379175305367,4,,,,,,
1689,0.006146406754851341,4,,,,,,
1699,0.009113405831158161,4,,,,,,
1709,0.0008989425259642303,4,,,,,,
1719,0.043791837990283966,4,,,,,,
1729,0.016772041097283363,4,,,,,,
1739,0.03696505352854729,4,,,,,,
1749,0.003242220962420106,4,,,,,,
1759,0.0033879673574119806,4,,,,,,
1769,0.0019390173256397247,4,,,,,,
1779,0.011628291569650173,4,,,,,,
1789,0.013045585714280605,4,,,,,,
1799,0.0005784865934401751,4,,,,,,
1799,,4,0.5706743001937866,0.43103447556495667,0.5996083617210388,0.16177426278591156,0.8756229281425476,
1800,,5,,,,,,0.09087570011615753
