epoch,step,train_loss,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
3,1089,0.056829579174518585,,,,,,
3,1099,0.03912922367453575,,,,,,
3,1109,0.044978901743888855,,,,,,
3,1119,0.07291276752948761,,,,,,
3,1129,0.05848899483680725,,,,,,
3,1139,0.028897320851683617,,,,,,
3,1149,0.07876954972743988,,,,,,
3,1159,0.05854198336601257,,,,,,
3,1169,0.040061693638563156,,,,,,
3,1179,0.03329905495047569,,,,,,
3,1189,0.06944549828767776,,,,,,
3,1199,0.042177293449640274,,,,,,
3,1209,0.054475005716085434,,,,,,
3,1219,0.025195442140102386,,,,,,
3,1229,0.03473116457462311,,,,,,
3,1239,0.04223461449146271,,,,,,
3,1249,0.029421880841255188,,,,,,
3,1259,0.10408198088407516,,,,,,
3,1269,0.01554814912378788,,,,,,
3,1279,0.049990031868219376,,,,,,
3,1289,0.021827414631843567,,,,,,
3,1299,0.03321048244833946,,,,,,
3,1309,0.0257426630705595,,,,,,
3,1319,0.0715889111161232,,,,,,
3,1329,0.0372735969722271,,,,,,
3,1339,0.03824165090918541,,,,,,
3,1349,0.06531120836734772,,,,,,
3,1359,0.04343530908226967,,,,,,
3,1369,0.02855093777179718,,,,,,
3,1379,0.03820374980568886,,,,,,
3,1379,,0.05931030213832855,0.5733020901679993,0.5819001793861389,0.8780108690261841,0.5275035500526428,
4,1389,0.08900700509548187,,,,,,
4,1399,0.07806985080242157,,,,,,
4,1409,0.08051992952823639,,,,,,
4,1419,0.032744958996772766,,,,,,
4,1429,0.01932908222079277,,,,,,
4,1439,0.12754489481449127,,,,,,
4,1449,0.04078777879476547,,,,,,
4,1459,0.016637075692415237,,,,,,
4,1469,0.1101272702217102,,,,,,
4,1479,0.05121203511953354,,,,,,
4,1489,0.029565561562776566,,,,,,
4,1499,0.06668347120285034,,,,,,
4,1509,0.07487994432449341,,,,,,
4,1519,0.06382761150598526,,,,,,
4,1529,0.042631637305021286,,,,,,
4,1539,0.036381762474775314,,,,,,
4,1549,0.10081205517053604,,,,,,
4,1559,0.10084383934736252,,,,,,
4,1569,0.11133866012096405,,,,,,
4,1579,0.10697605460882187,,,,,,
4,1589,0.05869947001338005,,,,,,
4,1599,0.0712280347943306,,,,,,
4,1609,0.07823139429092407,,,,,,
4,1619,0.05188862979412079,,,,,,
4,1629,0.04632921516895294,,,,,,
4,1639,0.08056317269802094,,,,,,
4,1649,0.1382250338792801,,,,,,
4,1659,0.14657849073410034,,,,,,
4,1669,0.08203726261854172,,,,,,
4,1679,0.04601798579096794,,,,,,
4,1689,0.06417367607355118,,,,,,
4,1699,0.0723191574215889,,,,,,
4,1709,0.055978305637836456,,,,,,
4,1719,0.039780449122190475,,,,,,
4,1724,,0.061929330229759216,0.5912822484970093,0.5961495041847229,0.8827697038650513,0.5430183410644531,
5,1725,,,,,,,0.061929330229759216
