epoch,train_loss,step,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
2,0.035623110830783844,1219,,,,,,
2,0.02018008939921856,1229,,,,,,
2,0.031471021473407745,1239,,,,,,
2,0.027503548189997673,1249,,,,,,
2,0.026391614228487015,1259,,,,,,
2,,1265,0.34947413206100464,0.09843146800994873,0.2711639106273651,0.8298908472061157,0.18414919078350067,
3,0.022184528410434723,1269,,,,,,
3,0.03983815386891365,1279,,,,,,
3,0.019269820302724838,1289,,,,,,
3,0.046159323304891586,1299,,,,,,
3,0.01858011819422245,1309,,,,,,
3,0.034549687057733536,1319,,,,,,
3,0.03018210642039776,1329,,,,,,
3,0.029437124729156494,1339,,,,,,
3,0.03197486698627472,1349,,,,,,
3,0.018087364733219147,1359,,,,,,
3,0.031188903376460075,1369,,,,,,
3,0.039756543934345245,1379,,,,,,
3,0.024075083434581757,1389,,,,,,
3,0.033432528376579285,1399,,,,,,
3,0.027767879888415337,1409,,,,,,
3,0.03780222311615944,1419,,,,,,
3,0.02557402476668358,1429,,,,,,
3,0.028039738535881042,1439,,,,,,
3,0.02421090565621853,1449,,,,,,
3,0.023750223219394684,1459,,,,,,
3,0.044737424701452255,1469,,,,,,
3,0.018733946606516838,1479,,,,,,
3,0.02198248729109764,1489,,,,,,
3,0.0203870739787817,1499,,,,,,
3,0.046812042593955994,1509,,,,,,
3,0.026856284588575363,1519,,,,,,
3,0.027667513117194176,1529,,,,,,
3,0.03394680470228195,1539,,,,,,
3,0.02486124262213707,1549,,,,,,
3,0.022178297862410545,1559,,,,,,
3,0.027329664677381516,1569,,,,,,
3,0.033215876668691635,1579,,,,,,
3,0.058514513075351715,1589,,,,,,
3,0.05385186895728111,1599,,,,,,
3,0.029942583292722702,1609,,,,,,
3,0.024645991623401642,1619,,,,,,
3,0.030080066993832588,1629,,,,,,
3,0.023789197206497192,1639,,,,,,
3,0.026757579296827316,1649,,,,,,
3,0.030113108456134796,1659,,,,,,
3,0.01598486676812172,1669,,,,,,
3,0.024322252720594406,1679,,,,,,
3,,1687,0.35167258977890015,0.09680567681789398,0.27186647057533264,0.8299635648727417,0.19114218652248383,
4,0.03623541444540024,1689,,,,,,
4,0.049136895686388016,1699,,,,,,
4,0.01365696731954813,1709,,,,,,
4,0.02940201759338379,1719,,,,,,
4,0.022034896537661552,1729,,,,,,
4,0.033086858689785004,1739,,,,,,
4,0.022584447637200356,1749,,,,,,
4,0.025442933663725853,1759,,,,,,
4,0.020412776619195938,1769,,,,,,
4,0.03319218382239342,1779,,,,,,
4,0.059559281915426254,1789,,,,,,
4,0.030288396403193474,1799,,,,,,
4,0.03024599514901638,1809,,,,,,
4,0.04343828931450844,1819,,,,,,
4,0.030163932591676712,1829,,,,,,
4,0.022736335173249245,1839,,,,,,
4,0.0614580363035202,1849,,,,,,
4,0.022435178980231285,1859,,,,,,
4,0.038931895047426224,1869,,,,,,
4,0.031089626252651215,1879,,,,,,
4,0.037847850471735,1889,,,,,,
4,0.021720727905631065,1899,,,,,,
4,0.017092755064368248,1909,,,,,,
4,0.028818756341934204,1919,,,,,,
4,0.035265352576971054,1929,,,,,,
4,0.024740369990468025,1939,,,,,,
4,0.017206816002726555,1949,,,,,,
4,0.024174565449357033,1959,,,,,,
4,0.02902154251933098,1969,,,,,,
4,0.03001825511455536,1979,,,,,,
4,0.03408609330654144,1989,,,,,,
4,0.03784683346748352,1999,,,,,,
4,0.04477228969335556,2009,,,,,,
4,0.05133277550339699,2019,,,,,,
4,0.03260866552591324,2029,,,,,,
4,0.0343923382461071,2039,,,,,,
4,0.03516731783747673,2049,,,,,,
4,0.02652961201965809,2059,,,,,,
4,0.015650631859898567,2069,,,,,,
4,0.02520848996937275,2079,,,,,,
4,0.014655987732112408,2089,,,,,,
4,0.033297572284936905,2099,,,,,,
4,0.02534482255578041,2109,,,,,,
4,,2109,0.390389621257782,0.1039477214217186,0.31210529804229736,0.8400511145591736,0.23310023546218872,
5,,2110,,,,,,0.1039477214217186
