step,epoch,train_loss,val_qa_answer_f1,val_qa_sas,val_qa_em,val_qa_bert_score,val_loss,test_loss
6899,4,0.018378743901848793,,,,,,
6909,4,0.04689138010144234,,,,,,
6919,4,0.02477889321744442,,,,,,
6929,4,0.018595289438962936,,,,,,
6939,4,0.03732955828309059,,,,,,
6949,4,0.021105818450450897,,,,,,
6959,4,0.011696708388626575,,,,,,
6969,4,0.037763871252536774,,,,,,
6979,4,0.02004833333194256,,,,,,
6989,4,0.025899076834321022,,,,,,
6999,4,0.016727076843380928,,,,,,
7009,4,0.003590622218325734,,,,,,
7019,4,0.031154397875070572,,,,,,
7029,4,0.01498032920062542,,,,,,
7039,4,0.022463008761405945,,,,,,
7049,4,0.009013587608933449,,,,,,
7059,4,0.023404041305184364,,,,,,
7069,4,0.013825815171003342,,,,,,
7079,4,0.06454721838235855,,,,,,
7089,4,0.009663677774369717,,,,,,
7099,4,0.03190423548221588,,,,,,
7109,4,0.030444832518696785,,,,,,
7119,4,0.03840024396777153,,,,,,
7129,4,0.011918773874640465,,,,,,
7139,4,0.009120658040046692,,,,,,
7149,4,0.016379177570343018,,,,,,
7159,4,0.0611795149743557,,,,,,
7169,4,0.014105650596320629,,,,,,
7179,4,0.008411203511059284,,,,,,
7189,4,0.021439768373966217,,,,,,
7199,4,0.048518989235162735,,,,,,
7209,4,0.03648577257990837,,,,,,
7219,4,0.03522214666008949,,,,,,
7229,4,0.028834180906414986,,,,,,
7239,4,0.026255715638399124,,,,,,
7249,4,0.017648328095674515,,,,,,
7259,4,0.0175150278955698,,,,,,
7269,4,0.023806380107998848,,,,,,
7279,4,0.049159593880176544,,,,,,
7289,4,0.02987859770655632,,,,,,
7299,4,0.01270531490445137,,,,,,
7309,4,0.03288240358233452,,,,,,
7319,4,0.008848730474710464,,,,,,
7329,4,0.02669626474380493,,,,,,
7339,4,0.027370989322662354,,,,,,
7349,4,0.025992393493652344,,,,,,
7359,4,0.018571972846984863,,,,,,
7369,4,0.017984410747885704,,,,,,
7379,4,0.011834549717605114,,,,,,
7389,4,0.03173934668302536,,,,,,
7399,4,0.020729316398501396,,,,,,
7409,4,0.023242950439453125,,,,,,
7419,4,0.010052272118628025,,,,,,
7429,4,0.015344449318945408,,,,,,
7439,4,0.011553383432328701,,,,,,
7449,4,0.01004025712609291,,,,,,
7459,4,0.017097683623433113,,,,,,
7469,4,0.05179781839251518,,,,,,
7479,4,0.02786858379840851,,,,,,
7489,4,0.009744439274072647,,,,,,
7499,4,0.038908641785383224,,,,,,
7509,4,0.005101056769490242,,,,,,
7519,4,0.024544084444642067,,,,,,
7529,4,0.018449967727065086,,,,,,
7539,4,0.028899358585476875,,,,,,
7549,4,0.006331418175250292,,,,,,
7559,4,0.03503767028450966,,,,,,
7569,4,0.00891871191561222,,,,,,
7579,4,0.01159033551812172,,,,,,
7589,4,0.05182548612356186,,,,,,
7599,4,0.02384776622056961,,,,,,
7609,4,0.03503250703215599,,,,,,
7619,4,0.05253443121910095,,,,,,
7629,4,0.03704183176159859,,,,,,
7639,4,0.018139870837330818,,,,,,
7649,4,0.01662484183907509,,,,,,
7659,4,0.01419756282120943,,,,,,
7669,4,0.036871254444122314,,,,,,
7679,4,0.012853956781327724,,,,,,
7689,4,0.017934978008270264,,,,,,
7699,4,0.026171255856752396,,,,,,
7709,4,0.022418847307562828,,,,,,
7719,4,0.011695659719407558,,,,,,
7729,4,0.018394192680716515,,,,,,
7739,4,0.020074108615517616,,,,,,
7749,4,0.01917124167084694,,,,,,
7759,4,0.014471886679530144,,,,,,
7769,4,0.010913526639342308,,,,,,
7779,4,0.013927259482443333,,,,,,
7789,4,0.01543925516307354,,,,,,
7799,4,0.026232531294226646,,,,,,
7809,4,0.017028948292136192,,,,,,
7819,4,0.0428839847445488,,,,,,
7829,4,0.021731022745370865,,,,,,
7839,4,0.017122337594628334,,,,,,
7849,4,0.030825868248939514,,,,,,
7859,4,0.01591760665178299,,,,,,
7869,4,0.026975970715284348,,,,,,
7879,4,0.015775484964251518,,,,,,
7889,4,0.008293951861560345,,,,,,
7899,4,0.022539258003234863,,,,,,
7909,4,0.023950230330228806,,,,,,
7919,4,0.02809808775782585,,,,,,
7929,4,0.018487950786948204,,,,,,
7939,4,0.01597660966217518,,,,,,
7949,4,0.04947511851787567,,,,,,
7959,4,0.012787163257598877,,,,,,
7959,4,,0.3422893285751343,0.37663161754608154,0.2772667407989502,0.820728063583374,0.17458441853523254,
7960,5,,,,,,,0.17458441853523254
