step,epoch,train_loss,val_qa_em,val_qa_answer_f1,val_qa_sas,val_loss,val_qa_bert_score,test_loss
1549,2,0.06316616386175156,,,,,,
1559,2,0.08485963940620422,,,,,,
1569,2,0.07433472573757172,,,,,,
1579,2,0.1099562868475914,,,,,,
1589,2,0.11223959177732468,,,,,,
1599,2,0.10648182034492493,,,,,,
1609,2,0.06214646250009537,,,,,,
1619,2,0.10020189732313156,,,,,,
1629,2,0.09321659058332443,,,,,,
1639,2,0.0950881764292717,,,,,,
1649,2,0.11423367261886597,,,,,,
1659,2,0.09908485412597656,,,,,,
1669,2,0.054998889565467834,,,,,,
1679,2,0.10501406341791153,,,,,,
1689,2,0.07067123055458069,,,,,,
1699,2,0.12736882269382477,,,,,,
1709,2,0.04749017581343651,,,,,,
1719,2,0.16964972019195557,,,,,,
1729,2,0.10880106687545776,,,,,,
1739,2,nan,,,,,,
1749,2,0.14092452824115753,,,,,,
1759,2,0.11079798638820648,,,,,,
1769,2,0.10467011481523514,,,,,,
1779,2,0.08461900800466537,,,,,,
1789,2,0.14549554884433746,,,,,,
1799,2,0.08319968730211258,,,,,,
1809,2,0.06879965960979462,,,,,,
1819,2,0.0885751023888588,,,,,,
1829,2,0.14007195830345154,,,,,,
1839,2,0.12019141018390656,,,,,,
1849,2,nan,,,,,,
1859,2,0.19223074615001678,,,,,,
1869,2,0.11828354746103287,,,,,,
1879,2,0.1259772926568985,,,,,,
1889,2,0.10313330590724945,,,,,,
1899,2,0.1322321593761444,,,,,,
1909,2,0.19538894295692444,,,,,,
1919,2,0.18150672316551208,,,,,,
1929,2,0.09837304800748825,,,,,,
1939,2,0.07242106646299362,,,,,,
1949,2,0.06457747519016266,,,,,,
1958,2,,0.3888888955116272,0.44013530015945435,0.4094682037830353,0.13287782669067383,0.8328248858451843,
1959,3,0.11074690520763397,,,,,,
1969,3,0.09213075041770935,,,,,,
1979,3,0.0801960676908493,,,,,,
1989,3,0.07083840668201447,,,,,,
1999,3,0.033396877348423004,,,,,,
2009,3,0.10553701967000961,,,,,,
2019,3,0.053874701261520386,,,,,,
2029,3,0.08002422004938126,,,,,,
2039,3,0.08216694742441177,,,,,,
2049,3,0.10260602086782455,,,,,,
2059,3,0.05605589970946312,,,,,,
2069,3,0.0977892205119133,,,,,,
2079,3,0.07985477149486542,,,,,,
2089,3,0.11328427493572235,,,,,,
2099,3,0.03829381987452507,,,,,,
2109,3,0.09071999788284302,,,,,,
2119,3,0.07983651012182236,,,,,,
2129,3,0.09263229370117188,,,,,,
2139,3,0.05437007546424866,,,,,,
2149,3,0.058839719742536545,,,,,,
2159,3,0.06662938743829727,,,,,,
2169,3,0.1391376405954361,,,,,,
2179,3,0.07937682420015335,,,,,,
2189,3,nan,,,,,,
2199,3,0.08050122112035751,,,,,,
2209,3,nan,,,,,,
2219,3,0.09608431160449982,,,,,,
2229,3,0.10028037428855896,,,,,,
2239,3,0.11171337962150574,,,,,,
2249,3,0.10074127465486526,,,,,,
2259,3,0.15971887111663818,,,,,,
2269,3,0.11660221964120865,,,,,,
2279,3,0.1938495934009552,,,,,,
2289,3,0.12495151907205582,,,,,,
2299,3,0.17684930562973022,,,,,,
2309,3,0.10745080560445786,,,,,,
2319,3,0.08531489223241806,,,,,,
2329,3,0.06650660932064056,,,,,,
2339,3,0.06383368372917175,,,,,,
2349,3,0.10475845634937286,,,,,,
2359,3,0.10535861551761627,,,,,,
2369,3,0.14352521300315857,,,,,,
2379,3,0.09533928334712982,,,,,,
2389,3,0.20168644189834595,,,,,,
2399,3,0.1583721935749054,,,,,,
2409,3,0.07621696591377258,,,,,,
2419,3,0.07587964832782745,,,,,,
2429,3,0.09082730114459991,,,,,,
2439,3,0.09214898943901062,,,,,,
2449,3,0.10837387293577194,,,,,,
2459,3,0.06818082183599472,,,,,,
2469,3,0.09339747577905655,,,,,,
2479,3,0.05252298712730408,,,,,,
2489,3,0.07961367815732956,,,,,,
2499,3,0.1954219788312912,,,,,,
2509,3,0.1495528370141983,,,,,,
2519,3,0.16615842282772064,,,,,,
2529,3,0.06708607822656631,,,,,,
2539,3,0.21305160224437714,,,,,,
2549,3,0.09262273460626602,,,,,,
2559,3,0.07527995854616165,,,,,,
2569,3,0.13805656135082245,,,,,,
2579,3,0.12770840525627136,,,,,,
2589,3,0.11195098608732224,,,,,,
2599,3,0.0968322679400444,,,,,,
2609,3,0.04839938506484032,,,,,,
2611,3,,0.3888888955116272,0.44013530015945435,0.4094682037830353,0.13288460671901703,0.8328248858451843,
2619,4,0.05085057392716408,,,,,,
2629,4,nan,,,,,,
2639,4,0.07967335730791092,,,,,,
2649,4,0.1075693666934967,,,,,,
2659,4,0.08088187873363495,,,,,,
2669,4,0.07711939513683319,,,,,,
2679,4,0.04293636232614517,,,,,,
2689,4,0.06011371314525604,,,,,,
2699,4,0.054057374596595764,,,,,,
2709,4,0.059452030807733536,,,,,,
2719,4,0.11618606001138687,,,,,,
2729,4,0.05242983251810074,,,,,,
2739,4,0.14159460365772247,,,,,,
2749,4,0.06026977673172951,,,,,,
2759,4,0.07182736694812775,,,,,,
2769,4,0.032736193388700485,,,,,,
2779,4,0.06424658000469208,,,,,,
2789,4,0.08150514960289001,,,,,,
2799,4,0.08489301800727844,,,,,,
2809,4,0.06667633354663849,,,,,,
2819,4,0.1361461579799652,,,,,,
2829,4,0.11133544892072678,,,,,,
2839,4,0.0594024695456028,,,,,,
2849,4,0.07162375748157501,,,,,,
2859,4,0.03905335068702698,,,,,,
2869,4,0.06442674249410629,,,,,,
2879,4,0.06510140746831894,,,,,,
2889,4,0.1434984803199768,,,,,,
2899,4,0.16688813269138336,,,,,,
2909,4,0.11735646426677704,,,,,,
2919,4,0.16480110585689545,,,,,,
2929,4,0.11152240633964539,,,,,,
2939,4,0.11264465749263763,,,,,,
2949,4,0.08886963874101639,,,,,,
2959,4,0.1790275126695633,,,,,,
2969,4,nan,,,,,,
2979,4,nan,,,,,,
2989,4,0.09242089092731476,,,,,,
2999,4,0.1893811821937561,,,,,,
3009,4,0.09439976513385773,,,,,,
3019,4,0.05477513372898102,,,,,,
3029,4,0.11759071052074432,,,,,,
3039,4,0.10449863225221634,,,,,,
3049,4,0.11985698342323303,,,,,,
3059,4,0.15299931168556213,,,,,,
3069,4,0.11424284428358078,,,,,,
3079,4,0.07707105576992035,,,,,,
3089,4,0.08316060155630112,,,,,,
3099,4,0.07788893580436707,,,,,,
3109,4,0.11958857625722885,,,,,,
3119,4,0.090669184923172,,,,,,
3129,4,0.05617063120007515,,,,,,
3139,4,0.21901537477970123,,,,,,
3149,4,0.04474940523505211,,,,,,
3159,4,0.05422058701515198,,,,,,
3169,4,nan,,,,,,
3179,4,0.04464656114578247,,,,,,
3189,4,0.0778806135058403,,,,,,
3199,4,0.04667338728904724,,,,,,
3209,4,0.12304133921861649,,,,,,
3219,4,0.06958416104316711,,,,,,
3229,4,0.11184170842170715,,,,,,
3239,4,0.20437294244766235,,,,,,
3249,4,0.039788924157619476,,,,,,
3259,4,0.043739840388298035,,,,,,
3264,4,,0.3888888955116272,0.44013530015945435,0.4094682037830353,0.13288718461990356,0.8328248858451843,
3265,5,,,,,,,0.13530480861663818
