step,train_loss,epoch,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_loss,val_qa_em,test_loss
549,0.14232785999774933,1,,,,,,
559,0.16575278341770172,1,,,,,,
569,0.14511163532733917,1,,,,,,
579,0.13028180599212646,1,,,,,,
589,0.1623946875333786,1,,,,,,
599,0.2291775792837143,1,,,,,,
609,0.1391012817621231,1,,,,,,
619,0.12358329445123672,1,,,,,,
629,0.11184853315353394,1,,,,,,
639,0.2391517460346222,1,,,,,,
649,0.19363215565681458,1,,,,,,
659,0.17659543454647064,1,,,,,,
669,0.20137113332748413,1,,,,,,
679,0.16911901533603668,1,,,,,,
689,0.17583078145980835,1,,,,,,
699,0.09637592732906342,1,,,,,,
703,,1,0.27693602442741394,0.3287762701511383,0.7870349287986755,0.1130186915397644,0.21779140830039978,
709,0.16299095749855042,2,,,,,,
719,0.07041360437870026,2,,,,,,
729,0.12982746958732605,2,,,,,,
739,0.1001623347401619,2,,,,,,
749,0.11547233909368515,2,,,,,,
759,0.11649506539106369,2,,,,,,
769,0.13223187625408173,2,,,,,,
779,0.18048104643821716,2,,,,,,
789,0.2108580768108368,2,,,,,,
799,0.15769629180431366,2,,,,,,
809,0.10891100764274597,2,,,,,,
819,0.0854695737361908,2,,,,,,
829,0.1850435435771942,2,,,,,,
839,0.10778725892305374,2,,,,,,
849,0.07367527484893799,2,,,,,,
859,0.0939028263092041,2,,,,,,
869,0.11990810930728912,2,,,,,,
879,0.07350747287273407,2,,,,,,
889,0.15782380104064941,2,,,,,,
899,0.21758390963077545,2,,,,,,
909,0.12755639851093292,2,,,,,,
919,0.1037721037864685,2,,,,,,
929,0.1178412139415741,2,,,,,,
939,0.09992938488721848,2,,,,,,
949,0.09428631514310837,2,,,,,,
959,0.12176371365785599,2,,,,,,
969,0.06965276598930359,2,,,,,,
979,0.07911074161529541,2,,,,,,
989,0.10761511325836182,2,,,,,,
999,0.0978139266371727,2,,,,,,
1009,0.0737030878663063,2,,,,,,
1019,0.1094345673918724,2,,,,,,
1029,0.11588989198207855,2,,,,,,
1039,0.07719603925943375,2,,,,,,
1049,0.14669404923915863,2,,,,,,
1055,,2,0.30814069509506226,0.3651250898838043,0.7947717905044556,0.10855948179960251,0.25766870379447937,
1059,0.08574844896793365,3,,,,,,
1069,0.09055968374013901,3,,,,,,
1079,0.08698577433824539,3,,,,,,
1089,0.10820310562849045,3,,,,,,
1099,0.07774102687835693,3,,,,,,
1109,0.03628969565033913,3,,,,,,
1119,0.10600295662879944,3,,,,,,
1129,0.061385512351989746,3,,,,,,
1139,0.07211752980947495,3,,,,,,
1149,0.07999095320701599,3,,,,,,
1159,0.08166519552469254,3,,,,,,
1169,0.05427023023366928,3,,,,,,
1179,0.060993701219558716,3,,,,,,
1189,0.10260005295276642,3,,,,,,
1199,0.07892587780952454,3,,,,,,
1209,0.07407934218645096,3,,,,,,
1219,0.0646466463804245,3,,,,,,
1229,0.04831848293542862,3,,,,,,
1239,0.041915860027074814,3,,,,,,
1249,0.07008074223995209,3,,,,,,
1259,0.057083263993263245,3,,,,,,
1269,0.07776954025030136,3,,,,,,
1279,0.0913650318980217,3,,,,,,
1289,0.0871395394206047,3,,,,,,
1299,0.06649520248174667,3,,,,,,
1309,0.05791411176323891,3,,,,,,
1319,0.08265141397714615,3,,,,,,
1329,0.08986581861972809,3,,,,,,
1339,0.06467465311288834,3,,,,,,
1349,0.07487673312425613,3,,,,,,
1359,0.10103452205657959,3,,,,,,
1369,0.04222696274518967,3,,,,,,
1379,0.04263816773891449,3,,,,,,
1389,0.08801989257335663,3,,,,,,
1399,0.08756301552057266,3,,,,,,
1407,,3,0.33737295866012573,0.3894609808921814,0.8017870783805847,0.1101885586977005,0.2852760851383209,
1409,0.059735555201768875,4,,,,,,
1419,0.05955534800887108,4,,,,,,
1429,0.050860777497291565,4,,,,,,
1439,0.047991372644901276,4,,,,,,
1449,0.04466943070292473,4,,,,,,
1459,0.04489858075976372,4,,,,,,
1469,0.07509282231330872,4,,,,,,
1479,0.03682341054081917,4,,,,,,
1489,0.07363710552453995,4,,,,,,
1499,0.14214347302913666,4,,,,,,
1509,0.05131775140762329,4,,,,,,
1519,0.0627644956111908,4,,,,,,
1529,0.09764126688241959,4,,,,,,
1539,0.0627453476190567,4,,,,,,
1549,0.03176787868142128,4,,,,,,
1559,0.044276945292949677,4,,,,,,
1569,0.03878673538565636,4,,,,,,
1579,0.09201738238334656,4,,,,,,
1589,0.033369455486536026,4,,,,,,
1599,0.05329408869147301,4,,,,,,
1609,0.021937431767582893,4,,,,,,
1619,0.03273886814713478,4,,,,,,
1629,0.06885845959186554,4,,,,,,
1639,0.060138288885354996,4,,,,,,
1649,0.05740392208099365,4,,,,,,
1659,0.06427141278982162,4,,,,,,
1669,0.041093163192272186,4,,,,,,
1679,0.06691126525402069,4,,,,,,
1689,0.033985406160354614,4,,,,,,
1699,0.03857005760073662,4,,,,,,
1709,0.03964797779917717,4,,,,,,
1719,0.04278922080993652,4,,,,,,
1729,0.021846037358045578,4,,,,,,
1739,0.03594601899385452,4,,,,,,
1749,0.02501632459461689,4,,,,,,
1759,0.0847037136554718,4,,,,,,
1759,,4,0.34585678577423096,0.3977331221103668,0.8049237132072449,0.12944038212299347,0.296012282371521,
1760,,5,,,,,,0.12944038212299347
