train_loss,epoch,step,val_qa_bert_score,val_qa_em,val_loss,val_qa_sas,val_qa_answer_f1,test_loss
,3,1447,0.8913922905921936,0.5641025900840759,0.10271898657083511,0.6612185835838318,0.6365143656730652,
0.00731612415984273,4,1449,,,,,,
0.007481697481125593,4,1459,,,,,,
0.02863088808953762,4,1469,,,,,,
0.008966479450464249,4,1479,,,,,,
0.004908153787255287,4,1489,,,,,,
0.009863986633718014,4,1499,,,,,,
0.004980785772204399,4,1509,,,,,,
0.12295222282409668,4,1519,,,,,,
0.005245551932603121,4,1529,,,,,,
0.18033351004123688,4,1539,,,,,,
0.02099880948662758,4,1549,,,,,,
0.02622704952955246,4,1559,,,,,,
0.08654048293828964,4,1569,,,,,,
0.005855746101588011,4,1579,,,,,,
0.003080847440287471,4,1589,,,,,,
0.00530656985938549,4,1599,,,,,,
0.017045842483639717,4,1609,,,,,,
0.016234196722507477,4,1619,,,,,,
0.015335108153522015,4,1629,,,,,,
0.013880169950425625,4,1639,,,,,,
0.01635669358074665,4,1649,,,,,,
0.005277864169329405,4,1659,,,,,,
0.0013709213817492127,4,1669,,,,,,
0.03127655014395714,4,1679,,,,,,
0.005872370675206184,4,1689,,,,,,
0.12207493185997009,4,1699,,,,,,
0.021329164505004883,4,1709,,,,,,
0.015409080311655998,4,1719,,,,,,
0.012495426461100578,4,1729,,,,,,
0.035215817391872406,4,1739,,,,,,
0.03724983334541321,4,1749,,,,,,
0.00775508489459753,4,1759,,,,,,
0.014090551994740963,4,1769,,,,,,
0.025454236194491386,4,1779,,,,,,
0.006776728201657534,4,1789,,,,,,
0.004771704785525799,4,1799,,,,,,
0.002037373837083578,4,1809,,,,,,
,4,1809,0.8919174075126648,0.5448718070983887,0.1337200552225113,0.6613878011703491,0.6284082531929016,
,5,1810,,,,,,0.08694439381361008
