epoch,step,train_loss,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,test_loss
1,719,,0.10818974673748016,0.8921547532081604,0.5,0.6595836877822876,0.6315716505050659,
2,729,0.08250922709703445,,,,,,
2,739,0.10730427503585815,,,,,,
2,749,0.12390231341123581,,,,,,
2,759,0.19412899017333984,,,,,,
2,769,0.09962394833564758,,,,,,
2,779,0.08065499365329742,,,,,,
2,789,2.0224294662475586,,,,,,
2,799,0.02279495820403099,,,,,,
2,809,0.09773320704698563,,,,,,
2,819,0.1367810070514679,,,,,,
2,829,0.8332270383834839,,,,,,
2,839,0.11319305747747421,,,,,,
2,849,0.223051518201828,,,,,,
2,859,1.0576752424240112,,,,,,
2,869,0.011012941598892212,,,,,,
2,879,0.1122518926858902,,,,,,
2,889,0.08299410343170166,,,,,,
2,899,0.41937974095344543,,,,,,
2,909,0.14954398572444916,,,,,,
2,919,0.13347209990024567,,,,,,
2,929,0.1265651136636734,,,,,,
2,939,0.08072081208229065,,,,,,
2,949,0.10805119574069977,,,,,,
2,959,0.10207869112491608,,,,,,
2,969,0.05147472023963928,,,,,,
2,979,0.1729082614183426,,,,,,
2,989,0.05108240991830826,,,,,,
2,999,0.42501476407051086,,,,,,
2,1009,0.10810035467147827,,,,,,
2,1019,0.2948533296585083,,,,,,
2,1029,0.07139655947685242,,,,,,
2,1039,0.016674499958753586,,,,,,
2,1049,0.07618916034698486,,,,,,
2,1059,0.06760931015014648,,,,,,
2,1069,0.08471908420324326,,,,,,
2,1079,0.0721731185913086,,,,,,
2,1079,,0.09259771555662155,0.8889321684837341,0.4712643623352051,0.6513474583625793,0.6223828792572021,
3,1089,0.013961887918412685,,,,,,
3,1099,0.040146730840206146,,,,,,
3,1109,0.05907725915312767,,,,,,
3,1119,0.12812219560146332,,,,,,
3,1129,0.042614299803972244,,,,,,
3,1139,0.030926233157515526,,,,,,
3,1149,1.495069980621338,,,,,,
3,1159,0.021098468452692032,,,,,,
3,1169,0.0677153468132019,,,,,,
3,1179,0.0843886062502861,,,,,,
3,1189,0.43084999918937683,,,,,,
3,1199,0.02532588317990303,,,,,,
3,1209,0.12727488577365875,,,,,,
3,1219,0.7298266887664795,,,,,,
3,1229,0.010754897259175777,,,,,,
3,1239,0.10519716143608093,,,,,,
3,1249,0.04232047125697136,,,,,,
3,1259,0.39161041378974915,,,,,,
3,1269,0.06738190352916718,,,,,,
3,1279,0.09238104522228241,,,,,,
3,1289,0.04034747555851936,,,,,,
3,1299,0.02569202519953251,,,,,,
3,1309,0.04198645055294037,,,,,,
3,1319,0.07111194729804993,,,,,,
3,1329,0.007063554134219885,,,,,,
3,1339,0.08181586116552353,,,,,,
3,1349,0.05359262973070145,,,,,,
3,1359,0.22120314836502075,,,,,,
3,1369,0.04102102294564247,,,,,,
3,1379,0.18033719062805176,,,,,,
3,1389,0.009523982182145119,,,,,,
3,1399,0.0067807999439537525,,,,,,
3,1409,0.022715993225574493,,,,,,
3,1419,0.017649991437792778,,,,,,
3,1429,0.07913781702518463,,,,,,
3,1439,0.026383165270090103,,,,,,
3,1439,,0.10554655641317368,0.8940817713737488,0.48275861144065857,0.6500488519668579,0.6247132420539856,
4,1449,0.014234828762710094,,,,,,
4,1459,0.04160995036363602,,,,,,
4,1469,0.0238727405667305,,,,,,
4,1479,0.07421361654996872,,,,,,
4,1489,0.035747263580560684,,,,,,
4,1499,0.011789833195507526,,,,,,
4,1509,1.0599288940429688,,,,,,
4,1519,0.01728867180645466,,,,,,
4,1529,0.04848502576351166,,,,,,
4,1539,0.06274320930242538,,,,,,
4,1549,0.2905218005180359,,,,,,
4,1559,0.010725831612944603,,,,,,
4,1569,0.11655634641647339,,,,,,
4,1579,0.4949530065059662,,,,,,
4,1589,0.0023419626522809267,,,,,,
4,1599,0.06199904531240463,,,,,,
4,1609,0.014547769911587238,,,,,,
4,1619,0.20212848484516144,,,,,,
4,1629,0.020227055996656418,,,,,,
4,1639,0.024637727066874504,,,,,,
4,1649,0.009610793553292751,,,,,,
4,1659,0.007270009256899357,,,,,,
4,1669,0.02583187073469162,,,,,,
4,1679,0.04119684547185898,,,,,,
4,1689,0.0084143141284585,,,,,,
4,1699,0.05649013817310333,,,,,,
4,1709,0.029027679935097694,,,,,,
4,1719,0.07170777022838593,,,,,,
4,1729,0.00977481808513403,,,,,,
4,1739,0.08197034150362015,,,,,,
4,1749,0.008627465926110744,,,,,,
4,1759,0.005709252320230007,,,,,,
4,1769,0.05692092701792717,,,,,,
4,1779,0.017212562263011932,,,,,,
4,1789,0.013711502775549889,,,,,,
4,1799,0.06779459118843079,,,,,,
4,1799,,0.11150205880403519,0.8907149434089661,0.477011501789093,0.6494610905647278,0.6219877004623413,
5,1800,,,,,,,0.10818974673748016
