train_loss,epoch,step,val_loss,val_qa_em,val_qa_answer_f1,val_qa_bert_score,val_qa_sas,test_loss
0.24044658243656158,3,1159,,,,,,
0.037474874407052994,3,1169,,,,,,
0.020325763151049614,3,1179,,,,,,
0.02498643286526203,3,1189,,,,,,
0.19715815782546997,3,1199,,,,,,
0.17490917444229126,3,1209,,,,,,
0.2812768518924713,3,1219,,,,,,
0.03962978348135948,3,1229,,,,,,
0.020719723775982857,3,1239,,,,,,
0.012674419209361076,3,1249,,,,,,
0.0346326120197773,3,1259,,,,,,
0.01310024131089449,3,1269,,,,,,
0.3014128804206848,3,1279,,,,,,
0.032626114785671234,3,1289,,,,,,
0.032893892377614975,3,1299,,,,,,
0.23141290247440338,3,1309,,,,,,
0.19312067329883575,3,1319,,,,,,
0.026455139741301537,3,1329,,,,,,
0.030681084841489792,3,1339,,,,,,
0.1348617523908615,3,1349,,,,,,
0.022629788145422935,3,1359,,,,,,
0.03705053776502609,3,1369,,,,,,
0.03557979688048363,3,1379,,,,,,
0.02357078716158867,3,1389,,,,,,
0.23844274878501892,3,1399,,,,,,
0.24371832609176636,3,1409,,,,,,
0.02924439124763012,3,1419,,,,,,
0.02538342773914337,3,1429,,,,,,
,3,1435,0.11146528273820877,0.5177398324012756,0.5581041574478149,0.8817065358161926,0.5797876119613647,
0.04064159095287323,4,1439,,,,,,
0.037361111491918564,4,1449,,,,,,
0.0683494508266449,4,1459,,,,,,
0.0797041729092598,4,1469,,,,,,
0.0434940904378891,4,1479,,,,,,
0.1702643185853958,4,1489,,,,,,
0.08785003423690796,4,1499,,,,,,
0.02733730338513851,4,1509,,,,,,
0.03779962286353111,4,1519,,,,,,
0.1660211831331253,4,1529,,,,,,
0.013333025388419628,4,1539,,,,,,
0.012347733601927757,4,1549,,,,,,
0.025634367018938065,4,1559,,,,,,
0.04586569964885712,4,1569,,,,,,
0.018883489072322845,4,1579,,,,,,
0.02465595118701458,4,1589,,,,,,
0.03297541290521622,4,1599,,,,,,
0.08673511445522308,4,1609,,,,,,
0.0181807242333889,4,1619,,,,,,
0.016282944008708,4,1629,,,,,,
0.08615505695343018,4,1639,,,,,,
0.032197173684835434,4,1649,,,,,,
0.011733674444258213,4,1659,,,,,,
0.03606566786766052,4,1669,,,,,,
0.015943394973874092,4,1679,,,,,,
0.03531414270401001,4,1689,,,,,,
0.010200606659054756,4,1699,,,,,,
0.14195021986961365,4,1709,,,,,,
0.017975416034460068,4,1719,,,,,,
0.017736360430717468,4,1729,,,,,,
0.0051780869252979755,4,1739,,,,,,
0.07534348964691162,4,1749,,,,,,
0.08965954184532166,4,1759,,,,,,
0.02254658006131649,4,1769,,,,,,
0.04021948575973511,4,1779,,,,,,
0.015323587693274021,4,1789,,,,,,
,4,1794,0.12555143237113953,0.5413929224014282,0.5818449854850769,0.8883358240127563,0.5979688167572021,
,5,1795,,,,,,0.12555143237113953
