epoch,step,train_loss,val_qa_em,val_qa_sas,val_loss,val_qa_bert_score,val_qa_answer_f1,test_loss
2,1839,0.04201842099428177,,,,,,
2,1849,0.02605467475950718,,,,,,
2,1859,0.046517256647348404,,,,,,
2,1869,0.011900988407433033,,,,,,
2,1879,0.020225094631314278,,,,,,
2,1889,0.024604199454188347,,,,,,
2,1899,0.013155410997569561,,,,,,
2,1909,0.022927310317754745,,,,,,
2,1913,,0.21984435617923737,0.3768019676208496,0.09749194979667664,0.8372029662132263,0.292269229888916,
3,1919,0.03688926249742508,,,,,,
3,1929,0.021568825468420982,,,,,,
3,1939,0.030518788844347,,,,,,
3,1949,0.02986990660429001,,,,,,
3,1959,0.030366351827979088,,,,,,
3,1969,0.025384290143847466,,,,,,
3,1979,0.03424449637532234,,,,,,
3,1989,0.026354793459177017,,,,,,
3,1999,0.0400250107049942,,,,,,
3,2009,0.0257896538823843,,,,,,
3,2019,0.05052894353866577,,,,,,
3,2029,0.04647446423768997,,,,,,
3,2039,0.035469043999910355,,,,,,
3,2049,0.030637022107839584,,,,,,
3,2059,0.02359982766211033,,,,,,
3,2069,0.027625320479273796,,,,,,
3,2079,0.0264910701662302,,,,,,
3,2089,0.02267785742878914,,,,,,
3,2099,0.04241541400551796,,,,,,
3,2109,0.023929990828037262,,,,,,
3,2119,0.028220437467098236,,,,,,
3,2129,0.01236766017973423,,,,,,
3,2139,0.01698083057999611,,,,,,
3,2149,0.04427144676446915,,,,,,
3,2159,0.03291459009051323,,,,,,
3,2169,0.01786256581544876,,,,,,
3,2179,0.03173751384019852,,,,,,
3,2189,0.03237638622522354,,,,,,
3,2199,0.015688812360167503,,,,,,
3,2209,0.023101478815078735,,,,,,
3,2219,0.04351590573787689,,,,,,
3,2229,0.046222951263189316,,,,,,
3,2239,0.029683206230401993,,,,,,
3,2249,0.032769251614809036,,,,,,
3,2259,0.033879946917295456,,,,,,
3,2269,0.021914973855018616,,,,,,
3,2279,0.037754304707050323,,,,,,
3,2289,0.022165829315781593,,,,,,
3,2299,0.03449464589357376,,,,,,
3,2309,0.02881581149995327,,,,,,
3,2319,0.04488144814968109,,,,,,
3,2329,0.026572998613119125,,,,,,
3,2339,0.020361242815852165,,,,,,
3,2349,0.02209540456533432,,,,,,
3,2359,0.031877703964710236,,,,,,
3,2369,0.005391981452703476,,,,,,
3,2379,0.049500152468681335,,,,,,
3,2389,0.02504170499742031,,,,,,
3,2399,0.03192846104502678,,,,,,
3,2409,0.03295428678393364,,,,,,
3,2419,0.02730557695031166,,,,,,
3,2429,0.02387433685362339,,,,,,
3,2439,0.01580643467605114,,,,,,
3,2449,0.014162562787532806,,,,,,
3,2459,0.03949117287993431,,,,,,
3,2469,0.03841051086783409,,,,,,
3,2479,0.03169694542884827,,,,,,
3,2489,0.050554078072309494,,,,,,
3,2499,0.028207048773765564,,,,,,
3,2509,0.02746061235666275,,,,,,
3,2519,0.03417500481009483,,,,,,
3,2529,0.022522836923599243,,,,,,
3,2539,0.038233157247304916,,,,,,
3,2549,0.02595018409192562,,,,,,
3,2551,,0.24513618648052216,0.39860934019088745,0.09095727652311325,0.8446402549743652,0.31749919056892395,
4,2559,0.037318214774131775,,,,,,
4,2569,0.02691575512290001,,,,,,
4,2579,0.030019717290997505,,,,,,
4,2589,0.016237633302807808,,,,,,
4,2599,0.03156328946352005,,,,,,
4,2609,0.03015141375362873,,,,,,
4,2619,0.021143896505236626,,,,,,
4,2629,0.01882617175579071,,,,,,
4,2639,0.013900103978812695,,,,,,
4,2649,0.04152991250157356,,,,,,
4,2659,0.02525181509554386,,,,,,
4,2669,0.02948051504790783,,,,,,
4,2679,0.03684602305293083,,,,,,
4,2689,0.039226118475198746,,,,,,
4,2699,0.03208246827125549,,,,,,
4,2709,0.029200052842497826,,,,,,
4,2719,0.020178992301225662,,,,,,
4,2729,0.02343338541686535,,,,,,
4,2739,0.01422795094549656,,,,,,
4,2749,0.016309039667248726,,,,,,
4,2759,0.02362613007426262,,,,,,
4,2769,0.023006312549114227,,,,,,
4,2779,0.04515241086483002,,,,,,
4,2789,0.021526820957660675,,,,,,
4,2799,0.04200681298971176,,,,,,
4,2809,0.010995790362358093,,,,,,
4,2819,0.050483427941799164,,,,,,
4,2829,0.026719287037849426,,,,,,
4,2839,0.017122961580753326,,,,,,
4,2849,0.015483027324080467,,,,,,
4,2859,0.01972510665655136,,,,,,
4,2869,0.024624506011605263,,,,,,
4,2879,0.023680247366428375,,,,,,
4,2889,0.018782097846269608,,,,,,
4,2899,0.02241065539419651,,,,,,
4,2909,0.011239149607717991,,,,,,
4,2919,0.017346365377306938,,,,,,
4,2929,0.01905219256877899,,,,,,
4,2939,0.02345339022576809,,,,,,
4,2949,0.01768343895673752,,,,,,
4,2959,0.0374721921980381,,,,,,
4,2969,0.02409886009991169,,,,,,
4,2979,0.0323336236178875,,,,,,
4,2989,0.008058152161538601,,,,,,
4,2999,0.03696845471858978,,,,,,
4,3009,0.04244871437549591,,,,,,
4,3019,0.017842931672930717,,,,,,
4,3029,0.025392860174179077,,,,,,
4,3039,0.021019304171204567,,,,,,
4,3049,0.01195323932915926,,,,,,
4,3059,0.020237084478139877,,,,,,
4,3069,0.01773526519536972,,,,,,
4,3079,0.021213123574852943,,,,,,
4,3089,0.014249301515519619,,,,,,
4,3099,0.01196485199034214,,,,,,
4,3109,0.022420722991228104,,,,,,
4,3119,0.029586447402834892,,,,,,
4,3129,0.014888248406350613,,,,,,
4,3139,0.014951400458812714,,,,,,
4,3149,0.03941565379500389,,,,,,
4,3159,0.018270716071128845,,,,,,
4,3169,0.02764614298939705,,,,,,
4,3179,0.0207191314548254,,,,,,
4,3189,0.016548750922083855,,,,,,
4,3189,,0.2568093240261078,0.39880597591400146,0.09645526856184006,0.8444764018058777,0.3226555287837982,
5,3190,,,,,,,0.09645526856184006
