epoch,step,train_loss,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_em
1,3379,0.0866740345954895,,,,,
1,3389,0.4006066620349884,,,,,
1,3399,0.0747082456946373,,,,,
1,3409,0.09810269623994827,,,,,
1,3419,0.07113359868526459,,,,,
1,3425,,0.8154268860816956,0.12203937768936157,0.3694687485694885,0.4112401604652405,0.3094462454319
2,3429,0.06471344828605652,,,,,
2,3439,0.1950804740190506,,,,,
2,3449,0.13464203476905823,,,,,
2,3459,0.050276026129722595,,,,,
2,3469,0.14866451919078827,,,,,
2,3479,0.08887448161840439,,,,,
2,3489,0.13772918283939362,,,,,
2,3499,0.10820664465427399,,,,,
2,3509,0.09288810193538666,,,,,
2,3519,0.10101614147424698,,,,,
2,3529,0.09729485958814621,,,,,
2,3539,0.09697313606739044,,,,,
2,3549,0.09769584238529205,,,,,
2,3559,0.07727694511413574,,,,,
2,3569,0.1931234449148178,,,,,
2,3579,0.06499239057302475,,,,,
2,3589,0.08700288832187653,,,,,
2,3599,0.061718691140413284,,,,,
2,3609,0.11383794993162155,,,,,
2,3619,0.11873985826969147,,,,,
2,3629,0.0628470927476883,,,,,
2,3639,0.05716725438833237,,,,,
2,3649,0.1461750715970993,,,,,
2,3659,0.13129054009914398,,,,,
2,3669,0.09988870471715927,,,,,
2,3679,0.06943871080875397,,,,,
2,3689,0.09233957529067993,,,,,
2,3699,0.04987389221787453,,,,,
2,3709,0.13023518025875092,,,,,
2,3719,0.07037332653999329,,,,,
2,3729,0.11675981432199478,,,,,
2,3739,0.13460469245910645,,,,,
2,3749,0.12951886653900146,,,,,
2,3759,nan,,,,,
2,3769,0.5472546815872192,,,,,
2,3779,0.07673405855894089,,,,,
2,3789,0.26205095648765564,,,,,
2,3799,0.1456223577260971,,,,,
2,3809,0.23485536873340607,,,,,
2,3819,0.06719686090946198,,,,,
2,3829,0.0986793264746666,,,,,
2,3839,0.06957264244556427,,,,,
2,3849,nan,,,,,
2,3859,0.09583603590726852,,,,,
2,3869,0.11290685832500458,,,,,
2,3879,0.27436572313308716,,,,,
2,3889,0.07480520009994507,,,,,
2,3899,0.32976511120796204,,,,,
2,3909,0.07026680558919907,,,,,
2,3919,0.06720246374607086,,,,,
2,3929,0.12180725485086441,,,,,
2,3939,0.07618540525436401,,,,,
2,3949,0.08640043437480927,,,,,
2,3959,0.11103391647338867,,,,,
2,3969,0.07265456020832062,,,,,
2,3979,0.08157913386821747,,,,,
2,3989,0.4858666956424713,,,,,
2,3999,0.16538932919502258,,,,,
2,4009,0.10513201355934143,,,,,
2,4019,0.08693138509988785,,,,,
2,4029,0.12350448966026306,,,,,
2,4039,0.11316816508769989,,,,,
2,4049,0.2324388474225998,,,,,
2,4059,0.22388701140880585,,,,,
2,4069,0.11537480354309082,,,,,
2,4079,0.06856143474578857,,,,,
2,4089,0.257764995098114,,,,,
2,4099,0.08234504610300064,,,,,
2,4109,0.05303184688091278,,,,,
2,4119,0.10527854412794113,,,,,
2,4129,0.09199132770299911,,,,,
2,4139,0.2439744621515274,,,,,
2,4149,0.06852518767118454,,,,,
2,4159,0.07364822924137115,,,,,
2,4169,0.05289140343666077,,,,,
2,4179,0.11191006749868393,,,,,
2,4189,0.4053916335105896,,,,,
2,4199,0.17098203301429749,,,,,
2,4209,0.06291802227497101,,,,,
2,4219,0.591606616973877,,,,,
2,4229,0.08025792241096497,,,,,
2,4239,0.09789631515741348,,,,,
2,4249,0.06894993782043457,,,,,
2,4259,nan,,,,,
2,4269,0.07658925652503967,,,,,
2,4279,0.06724594533443451,,,,,
2,4289,0.06119169294834137,,,,,
2,4299,0.046754881739616394,,,,,
2,4309,0.06646665930747986,,,,,
2,4319,0.07278977334499359,,,,,
2,4329,0.10457825660705566,,,,,
2,4339,0.06812265515327454,,,,,
2,4349,0.07654435187578201,,,,,
2,4359,0.06925760209560394,,,,,
2,4369,nan,,,,,
2,4379,0.07974792271852493,,,,,
2,4389,0.053062617778778076,,,,,
2,4399,0.045532941818237305,,,,,
2,4409,0.06894738972187042,,,,,
2,4419,0.07655778527259827,,,,,
2,4429,0.29172462224960327,,,,,
2,4439,0.10992288589477539,,,,,
2,4449,0.13692742586135864,,,,,
2,4459,0.26154816150665283,,,,,
2,4469,0.4201233983039856,,,,,
2,4479,0.12914662063121796,,,,,
2,4489,0.07126591354608536,,,,,
2,4499,0.1249963566660881,,,,,
2,4509,nan,,,,,
2,4519,0.10030360519886017,,,,,
2,4529,0.07749484479427338,,,,,
2,4539,0.08313783258199692,,,,,
2,4549,0.05687829479575157,,,,,
2,4559,0.1345161646604538,,,,,
2,4569,0.07635028660297394,,,,,
2,4579,0.0760447084903717,,,,,
2,4589,0.08068486303091049,,,,,
2,4599,0.0905420333147049,,,,,
2,4609,0.11564372479915619,,,,,
2,4619,0.12184906750917435,,,,,
2,4629,0.10208819806575775,,,,,
2,4639,0.1316787451505661,,,,,
2,4649,0.09585269540548325,,,,,
2,4659,0.12252631038427353,,,,,
2,4669,nan,,,,,
2,4679,nan,,,,,
2,4689,nan,,,,,
2,4699,nan,,,,,
2,4709,nan,,,,,
2,4719,nan,,,,,
2,4729,nan,,,,,
2,4739,nan,,,,,
2,4749,nan,,,,,
2,4759,nan,,,,,
2,4769,nan,,,,,
2,4779,nan,,,,,
2,4789,nan,,,,,
2,4799,nan,,,,,
2,4809,nan,,,,,
2,4819,nan,,,,,
2,4829,nan,,,,,
2,4839,nan,,,,,
2,4849,nan,,,,,
2,4859,nan,,,,,
2,4869,nan,,,,,
2,4879,nan,,,,,
2,4889,nan,,,,,
2,4899,nan,,,,,
2,4909,nan,,,,,
2,4919,nan,,,,,
2,4929,nan,,,,,
2,4939,nan,,,,,
2,4949,nan,,,,,
2,4959,nan,,,,,
2,4969,nan,,,,,
2,4979,nan,,,,,
2,4989,nan,,,,,
2,4999,nan,,,,,
2,5009,nan,,,,,
2,5019,nan,,,,,
2,5029,nan,,,,,
2,5039,nan,,,,,
2,5049,nan,,,,,
2,5059,nan,,,,,
2,5069,nan,,,,,
2,5079,nan,,,,,
2,5089,nan,,,,,
2,5099,nan,,,,,
2,5109,nan,,,,,
2,5119,nan,,,,,
2,5129,nan,,,,,
