train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
0.10857710987329483,1,659,,,,,,
0.1741858869791031,1,669,,,,,,
0.11230938136577606,1,679,,,,,,
0.23081837594509125,1,689,,,,,,
,1,689,0.38081803917884827,0.8353880643844604,0.4569968581199646,0.4336321949958801,0.09695210307836533,
0.10394555330276489,2,699,,,,,,
0.1289014220237732,2,709,,,,,,
0.06256886571645737,2,719,,,,,,
0.08419942110776901,2,729,,,,,,
0.056962475180625916,2,739,,,,,,
0.14802321791648865,2,749,,,,,,
0.09973865747451782,2,759,,,,,,
0.07823210209608078,2,769,,,,,,
0.13254722952842712,2,779,,,,,,
0.07208317518234253,2,789,,,,,,
0.0948236733675003,2,799,,,,,,
0.12171752750873566,2,809,,,,,,
0.1065283864736557,2,819,,,,,,
0.1241813600063324,2,829,,,,,,
0.07841044664382935,2,839,,,,,,
0.0766042023897171,2,849,,,,,,
0.15542864799499512,2,859,,,,,,
0.15769383311271667,2,869,,,,,,
0.09916584193706512,2,879,,,,,,
0.11118938028812408,2,889,,,,,,
0.07179398834705353,2,899,,,,,,
0.15168021619319916,2,909,,,,,,
0.12921223044395447,2,919,,,,,,
0.08365916460752487,2,929,,,,,,
0.06392672657966614,2,939,,,,,,
0.0877409353852272,2,949,,,,,,
0.14309607446193695,2,959,,,,,,
0.16597920656204224,2,969,,,,,,
0.10401657223701477,2,979,,,,,,
0.10941008478403091,2,989,,,,,,
0.08140227943658829,2,999,,,,,,
0.08604514598846436,2,1009,,,,,,
0.12770700454711914,2,1019,,,,,,
0.054293569177389145,2,1029,,,,,,
,2,1034,0.41184768080711365,0.8453947305679321,0.4846131205558777,0.4677127003669739,0.08390109986066818,
0.07082612067461014,3,1039,,,,,,
0.09887749701738358,3,1049,,,,,,
0.04894769564270973,3,1059,,,,,,
0.08126473426818848,3,1069,,,,,,
0.08271955698728561,3,1079,,,,,,
0.05656015872955322,3,1089,,,,,,
0.04032126069068909,3,1099,,,,,,
0.05421264097094536,3,1109,,,,,,
0.08750906586647034,3,1119,,,,,,
0.07967092096805573,3,1129,,,,,,
0.05071357637643814,3,1139,,,,,,
0.08519112318754196,3,1149,,,,,,
0.06969565898180008,3,1159,,,,,,
0.04317781701683998,3,1169,,,,,,
0.07780405133962631,3,1179,,,,,,
0.07682522386312485,3,1189,,,,,,
0.07178382575511932,3,1199,,,,,,
0.06061022728681564,3,1209,,,,,,
0.05247213691473007,3,1219,,,,,,
0.06682280451059341,3,1229,,,,,,
0.050544947385787964,3,1239,,,,,,
0.0753391832113266,3,1249,,,,,,
0.07415501773357391,3,1259,,,,,,
0.03628642484545708,3,1269,,,,,,
0.03632884845137596,3,1279,,,,,,
0.05344132333993912,3,1289,,,,,,
0.04856214299798012,3,1299,,,,,,
0.04451420158147812,3,1309,,,,,,
0.07362067699432373,3,1319,,,,,,
0.06210353225469589,3,1329,,,,,,
0.03583449870347977,3,1339,,,,,,
0.07943764328956604,3,1349,,,,,,
0.09185396879911423,3,1359,,,,,,
0.033372923731803894,3,1369,,,,,,
0.08793589472770691,3,1379,,,,,,
,3,1379,0.44287729263305664,0.8526113629341125,0.5157530307769775,0.49644920229911804,0.08707369863986969,
0.05583752319216728,4,1389,,,,,,
0.08536853641271591,4,1399,,,,,,
0.04788774251937866,4,1409,,,,,,
0.03580040857195854,4,1419,,,,,,
0.023884713649749756,4,1429,,,,,,
0.05259127542376518,4,1439,,,,,,
0.037478309124708176,4,1449,,,,,,
0.033176518976688385,4,1459,,,,,,
0.08752916008234024,4,1469,,,,,,
0.04272810369729996,4,1479,,,,,,
0.05379406362771988,4,1489,,,,,,
0.050112031400203705,4,1499,,,,,,
0.05729800835251808,4,1509,,,,,,
0.0547870397567749,4,1519,,,,,,
0.03058123029768467,4,1529,,,,,,
0.019052229821681976,4,1539,,,,,,
0.03241480886936188,4,1549,,,,,,
0.053477928042411804,4,1559,,,,,,
0.031195512041449547,4,1569,,,,,,
0.02365380898118019,4,1579,,,,,,
0.030267400667071342,4,1589,,,,,,
0.030961252748966217,4,1599,,,,,,
0.06562820076942444,4,1609,,,,,,
0.03900807723402977,4,1619,,,,,,
0.01883980631828308,4,1629,,,,,,
0.017891591414809227,4,1639,,,,,,
0.02720140479505062,4,1649,,,,,,
0.07479467242956161,4,1659,,,,,,
0.027908608317375183,4,1669,,,,,,
0.008145041763782501,4,1679,,,,,,
0.022280044853687286,4,1689,,,,,,
0.022618135437369347,4,1699,,,,,,
0.059951163828372955,4,1709,,,,,,
0.02978304587304592,4,1719,,,,,,
,4,1724,0.468265175819397,0.8598825931549072,0.5376446843147278,0.5205362439155579,0.09330201894044876,
,5,1725,,,,,,0.09330201894044876
