epoch,train_loss,step,val_qa_sas,val_qa_em,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
3,0.03262916952371597,1219,,,,,,
3,0.03854455053806305,1229,,,,,,
3,0.038651421666145325,1239,,,,,,
3,0.08994835615158081,1249,,,,,,
3,0.08463871479034424,1259,,,,,,
3,0.07797566801309586,1269,,,,,,
3,nan,1279,,,,,,
3,0.03689773008227348,1289,,,,,,
3,0.10917379707098007,1299,,,,,,
3,0.04133876785635948,1309,,,,,,
3,0.05464060977101326,1319,,,,,,
3,0.08493194729089737,1329,,,,,,
3,0.023626800626516342,1339,,,,,,
3,0.05123147368431091,1349,,,,,,
3,,1355,0.5576294660568237,0.50722736120224,0.8671543002128601,0.05117807537317276,0.5469036102294922,
4,0.041017480194568634,1359,,,,,,
4,0.08254457265138626,1369,,,,,,
4,0.08959075808525085,1379,,,,,,
4,0.06442756950855255,1389,,,,,,
4,0.08652232587337494,1399,,,,,,
4,0.09293773770332336,1409,,,,,,
4,0.09895399212837219,1419,,,,,,
4,0.04939443990588188,1429,,,,,,
4,0.06236105039715767,1439,,,,,,
4,0.020068956539034843,1449,,,,,,
4,0.10450153052806854,1459,,,,,,
4,0.05435485765337944,1469,,,,,,
4,0.10106200724840164,1479,,,,,,
4,0.06928491592407227,1489,,,,,,
4,0.06464694440364838,1499,,,,,,
4,0.044751185923814774,1509,,,,,,
4,0.05022759735584259,1519,,,,,,
4,0.09253264963626862,1529,,,,,,
4,0.0820925384759903,1539,,,,,,
4,0.19283470511436462,1549,,,,,,
4,0.04330962151288986,1559,,,,,,
4,0.056563716381788254,1569,,,,,,
4,0.08093450963497162,1579,,,,,,
4,0.05937787517905235,1589,,,,,,
4,0.1810569167137146,1599,,,,,,
4,0.12303555011749268,1609,,,,,,
4,0.06659532338380814,1619,,,,,,
4,0.0730794370174408,1629,,,,,,
4,0.04809880256652832,1639,,,,,,
4,0.030661411583423615,1649,,,,,,
4,0.03653910756111145,1659,,,,,,
4,0.0934690535068512,1669,,,,,,
4,0.0392882339656353,1679,,,,,,
4,0.07207614183425903,1689,,,,,,
4,,1694,0.5693042278289795,0.5243101119995117,0.8716161847114563,0.04936983063817024,0.5616433620452881,
5,,1695,,,,,,0.04936983063817024
