epoch,step,train_loss,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_bert_score,val_qa_em,test_loss
3,1089,0.0325191430747509,,,,,,
3,1099,0.10300912708044052,,,,,,
3,1109,0.04292044788599014,,,,,,
3,1119,0.06276429444551468,,,,,,
3,1129,0.03650330379605293,,,,,,
3,1139,0.050941403955221176,,,,,,
3,1149,0.056403759866952896,,,,,,
3,1159,0.02988532930612564,,,,,,
3,1169,0.07038102298974991,,,,,,
3,1179,0.03772799298167229,,,,,,
3,1189,0.04913436993956566,,,,,,
3,1199,0.058626290410757065,,,,,,
3,1209,0.015396884642541409,,,,,,
3,1219,0.05520596727728844,,,,,,
3,1229,0.05193920433521271,,,,,,
3,1239,0.08825856447219849,,,,,,
3,1249,0.04906358942389488,,,,,,
3,1259,0.02828909456729889,,,,,,
3,1269,0.0657360777258873,,,,,,
3,1279,0.029502537101507187,,,,,,
3,1289,0.03619648143649101,,,,,,
3,1299,0.08330568671226501,,,,,,
3,1309,0.03520311415195465,,,,,,
3,1319,0.09623682498931885,,,,,,
3,1329,0.09336220473051071,,,,,,
3,1339,0.017241936177015305,,,,,,
3,1349,0.06478027999401093,,,,,,
3,1359,0.04301277920603752,,,,,,
3,1369,0.018366802483797073,,,,,,
3,1379,0.050277188420295715,,,,,,
3,1383,,0.06990057229995728,0.5391392111778259,0.5416417717933655,0.8700178861618042,0.49714285135269165,
4,1389,0.029860418289899826,,,,,,
4,1399,0.039213404059410095,,,,,,
4,1409,0.026415258646011353,,,,,,
4,1419,0.053152576088905334,,,,,,
4,1429,0.016588039696216583,,,,,,
4,1439,0.036178991198539734,,,,,,
4,1449,0.039893075823783875,,,,,,
4,1459,0.04043290391564369,,,,,,
4,1469,0.05229020118713379,,,,,,
4,1479,0.014470082707703114,,,,,,
4,1489,0.017415251582860947,,,,,,
4,1499,0.031794335693120956,,,,,,
4,1509,0.043378643691539764,,,,,,
4,1519,0.008574305102229118,,,,,,
4,1529,0.021046925336122513,,,,,,
4,1539,0.023353956639766693,,,,,,
4,1549,0.017359135672450066,,,,,,
4,1559,0.06269746273756027,,,,,,
4,1569,0.02384636364877224,,,,,,
4,1579,0.03508914262056351,,,,,,
4,1589,0.015831291675567627,,,,,,
4,1599,0.0479959137737751,,,,,,
4,1609,0.011104161851108074,,,,,,
4,1619,0.04639257490634918,,,,,,
4,1629,0.03950241580605507,,,,,,
4,1639,0.03053244762122631,,,,,,
4,1649,0.03661499544978142,,,,,,
4,1659,0.0344291515648365,,,,,,
4,1669,0.02177766151726246,,,,,,
4,1679,0.06553226709365845,,,,,,
4,1689,0.03128580003976822,,,,,,
4,1699,0.030189765617251396,,,,,,
4,1709,0.01722397841513157,,,,,,
4,1719,0.01453957986086607,,,,,,
4,1729,0.021390551701188087,,,,,,
4,1729,,0.08238938450813293,0.5603700876235962,0.5611810088157654,0.8751668334007263,0.5185714364051819,
5,1730,,,,,,,0.08238938450813293
