train_loss,epoch,step,val_qa_bert_score,val_qa_answer_f1,val_qa_em,val_loss,val_qa_sas,test_loss
0.360929012298584,2,799,,,,,,
0.6281710863113403,2,809,,,,,,
0.06800790131092072,2,819,,,,,,
0.03405822440981865,2,829,,,,,,
0.16208495199680328,2,839,,,,,,
0.015959108248353004,2,849,,,,,,
0.08221744000911713,2,859,,,,,,
0.028316844254732132,2,869,,,,,,
0.16866905987262726,2,879,,,,,,
0.010744734667241573,2,889,,,,,,
0.11374852806329727,2,899,,,,,,
0.29403218626976013,2,909,,,,,,
0.04335710033774376,2,919,,,,,,
0.059530869126319885,2,929,,,,,,
0.031676411628723145,2,939,,,,,,
0.06155421957373619,2,949,,,,,,
0.10384402424097061,2,959,,,,,,
0.047753892838954926,2,969,,,,,,
0.021315643563866615,2,979,,,,,,
0.04530944302678108,2,989,,,,,,
0.04286884143948555,2,999,,,,,,
,2,1001,0.8945730924606323,0.6504284739494324,0.5454545617103577,0.13396702706813812,0.6597160696983337,
0.12457754462957382,3,1009,,,,,,
0.02551259659230709,3,1019,,,,,,
0.015214257873594761,3,1029,,,,,,
0.10857021063566208,3,1039,,,,,,
0.0414201021194458,3,1049,,,,,,
0.060441307723522186,3,1059,,,,,,
0.004915647674351931,3,1069,,,,,,
0.02467474527657032,3,1079,,,,,,
0.05744526535272598,3,1089,,,,,,
0.09230832010507584,3,1099,,,,,,
0.04296191409230232,3,1109,,,,,,
0.08559952676296234,3,1119,,,,,,
0.09097570180892944,3,1129,,,,,,
0.02033059298992157,3,1139,,,,,,
0.07516424357891083,3,1149,,,,,,
0.016862813383340836,3,1159,,,,,,
0.020956695079803467,3,1169,,,,,,
0.3303234279155731,3,1179,,,,,,
0.08453084528446198,3,1189,,,,,,
0.06062692776322365,3,1199,,,,,,
0.06299342215061188,3,1209,,,,,,
0.029332002624869347,3,1219,,,,,,
0.04404836893081665,3,1229,,,,,,
0.027756229043006897,3,1239,,,,,,
0.008249051868915558,3,1249,,,,,,
0.02452157996594906,3,1259,,,,,,
0.0052390312775969505,3,1269,,,,,,
0.03145098686218262,3,1279,,,,,,
0.05033386871218681,3,1289,,,,,,
0.032897092401981354,3,1299,,,,,,
0.033020395785570145,3,1309,,,,,,
0.11157697439193726,3,1319,,,,,,
0.05929853394627571,3,1329,,,,,,
,3,1335,0.8949671983718872,0.6585092544555664,0.5627705454826355,0.14155331254005432,0.6617212295532227,
0.016349954530596733,4,1339,,,,,,
0.028077486902475357,4,1349,,,,,,
0.19346430897712708,4,1359,,,,,,
0.0035654339008033276,4,1369,,,,,,
0.069973424077034,4,1379,,,,,,
0.010499822907149792,4,1389,,,,,,
0.08609694242477417,4,1399,,,,,,
0.003824368817731738,4,1409,,,,,,
0.003019743598997593,4,1419,,,,,,
0.014300158247351646,4,1429,,,,,,
0.022774476557970047,4,1439,,,,,,
0.004375341814011335,4,1449,,,,,,
0.06078857183456421,4,1459,,,,,,
0.005814015865325928,4,1469,,,,,,
0.006736178882420063,4,1479,,,,,,
0.0032274669501930475,4,1489,,,,,,
0.001823628437705338,4,1499,,,,,,
0.06524908542633057,4,1509,,,,,,
0.005925567355006933,4,1519,,,,,,
0.004761488176882267,4,1529,,,,,,
0.002294794889166951,4,1539,,,,,,
0.014297728426754475,4,1549,,,,,,
0.0020293183624744415,4,1559,,,,,,
0.010509554296731949,4,1569,,,,,,
0.002244048984721303,4,1579,,,,,,
0.003106030635535717,4,1589,,,,,,
0.0011688416125252843,4,1599,,,,,,
0.0037377059925347567,4,1609,,,,,,
0.0014382372610270977,4,1619,,,,,,
0.0034338305704295635,4,1629,,,,,,
0.0012927685165777802,4,1639,,,,,,
0.0027246838435530663,4,1649,,,,,,
0.008259644731879234,4,1659,,,,,,
0.0009353123605251312,4,1669,,,,,,
,4,1669,0.8992478251457214,0.6650373935699463,0.5670995712280273,0.16394288837909698,0.6725621223449707,
,5,1670,,,,,,0.16394288837909698
