step,epoch,train_loss,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score,val_qa_answer_f1,test_loss
1299,3,0.05186967924237251,,,,,,
1309,3,0.027069199830293655,,,,,,
1319,3,0.018878400325775146,,,,,,
1329,3,0.02663632482290268,,,,,,
1339,3,0.03927057236433029,,,,,,
1349,3,0.03083694539964199,,,,,,
1359,3,0.02365618199110031,,,,,,
1369,3,0.03494557365775108,,,,,,
1379,3,0.03469197079539299,,,,,,
1389,3,0.022821791470050812,,,,,,
1399,3,0.024499274790287018,,,,,,
1409,3,0.030238043516874313,,,,,,
1419,3,0.03325147554278374,,,,,,
1429,3,0.03624391928315163,,,,,,
1439,3,0.036007143557071686,,,,,,
1449,3,0.028173917904496193,,,,,,
1459,3,0.04296192154288292,,,,,,
1469,3,0.03946417570114136,,,,,,
1479,3,0.03959937393665314,,,,,,
1489,3,0.02651658095419407,,,,,,
1499,3,0.03285552188754082,,,,,,
1509,3,0.039766985923051834,,,,,,
1519,3,0.03079349361360073,,,,,,
1529,3,0.03581821173429489,,,,,,
1539,3,0.02163134701550007,,,,,,
1549,3,0.025025662034749985,,,,,,
1559,3,0.027071071788668633,,,,,,
1569,3,0.017498807981610298,,,,,,
1579,3,0.024607712402939796,,,,,,
1589,3,0.05569189041852951,,,,,,
1599,3,0.03557946905493736,,,,,,
1609,3,0.03233496844768524,,,,,,
1619,3,0.019475305452942848,,,,,,
1629,3,0.025500131770968437,,,,,,
1639,3,0.019977577030658722,,,,,,
1649,3,0.029651092365384102,,,,,,
1659,3,0.019299296662211418,,,,,,
1669,3,0.021687159314751625,,,,,,
1679,3,0.025837846100330353,,,,,,
1687,3,,0.1014522910118103,0.3893989324569702,0.2377622425556183,0.8403793573379517,0.31417685747146606,
1689,4,0.03084084391593933,,,,,,
1699,4,0.03764867037534714,,,,,,
1709,4,0.01664474606513977,,,,,,
1719,4,0.0240401029586792,,,,,,
1729,4,0.022982047870755196,,,,,,
1739,4,0.02782798744738102,,,,,,
1749,4,0.021561533212661743,,,,,,
1759,4,0.027441376820206642,,,,,,
1769,4,0.028902918100357056,,,,,,
1779,4,0.026698816567659378,,,,,,
1789,4,0.026820950210094452,,,,,,
1799,4,0.02658233419060707,,,,,,
1809,4,0.022736281156539917,,,,,,
1819,4,0.046598006039857864,,,,,,
1829,4,0.026981700211763382,,,,,,
1839,4,0.025514449924230576,,,,,,
1849,4,0.05223962292075157,,,,,,
1859,4,0.013586297631263733,,,,,,
1869,4,0.020190026611089706,,,,,,
1879,4,0.019673926755785942,,,,,,
1889,4,0.027958432212471962,,,,,,
1899,4,0.017038442194461823,,,,,,
1909,4,0.015426445752382278,,,,,,
1919,4,0.030628276988863945,,,,,,
1929,4,0.03403426706790924,,,,,,
1939,4,0.021445363759994507,,,,,,
1949,4,0.011978371068835258,,,,,,
1959,4,0.015170705504715443,,,,,,
1969,4,0.023688048124313354,,,,,,
1979,4,0.035848408937454224,,,,,,
1989,4,0.03155817836523056,,,,,,
1999,4,0.022551892325282097,,,,,,
2009,4,0.01997310481965542,,,,,,
2019,4,0.05642610788345337,,,,,,
2029,4,0.03129195421934128,,,,,,
2039,4,0.04483089596033096,,,,,,
2049,4,0.025002092123031616,,,,,,
2059,4,0.041319798678159714,,,,,,
2069,4,0.02733604423701763,,,,,,
2079,4,0.0380803607404232,,,,,,
2089,4,0.010323021560907364,,,,,,
2099,4,0.014555487781763077,,,,,,
2109,4,0.027313029393553734,,,,,,
2109,4,,0.10233726352453232,0.3949255645275116,0.251748263835907,0.843673825263977,0.32622891664505005,
2110,5,,,,,,,0.10233726352453232
