epoch,step,train_loss,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_sas,val_qa_em,test_loss
2,3419,0.028631921857595444,,,,,,
2,3429,0.023492544889450073,,,,,,
2,3439,0.1121014729142189,,,,,,
2,3449,0.01932133361697197,,,,,,
2,3459,0.023322291672229767,,,,,,
2,3469,0.012376127764582634,,,,,,
2,3479,0.01895240508019924,,,,,,
2,3489,0.12190667539834976,,,,,,
2,3499,0.007089648861438036,,,,,,
2,3509,0.06340285390615463,,,,,,
2,3519,0.012859709560871124,,,,,,
2,3529,0.008855149149894714,,,,,,
2,3539,0.004079198930412531,,,,,,
2,3549,0.09337842464447021,,,,,,
2,3559,0.0038035588804632425,,,,,,
2,3569,0.008085199631750584,,,,,,
2,3579,0.045317526906728745,,,,,,
2,3589,0.006431014277040958,,,,,,
2,3599,0.024300677701830864,,,,,,
2,3609,0.013711259700357914,,,,,,
2,3619,0.06409512460231781,,,,,,
2,3629,0.022022128105163574,,,,,,
2,3639,0.016249554231762886,,,,,,
2,3649,0.007768129929900169,,,,,,
2,3659,0.01736745797097683,,,,,,
2,3669,0.02257307432591915,,,,,,
2,3679,0.01432503666728735,,,,,,
2,3689,0.032334454357624054,,,,,,
2,3699,0.01021383237093687,,,,,,
2,3709,0.03520001471042633,,,,,,
2,3719,0.05794435739517212,,,,,,
2,3729,0.007588080130517483,,,,,,
2,3739,0.01823866181075573,,,,,,
2,3749,0.03174198418855667,,,,,,
2,3759,0.008611367084085941,,,,,,
2,3769,0.05817701295018196,,,,,,
2,3779,0.01235575508326292,,,,,,
2,3789,0.014270249754190445,,,,,,
2,3799,0.006686162669211626,,,,,,
2,3809,0.026963066309690475,,,,,,
2,3819,0.021429667249321938,,,,,,
2,3829,0.009459903463721275,,,,,,
2,3839,0.014034617692232132,,,,,,
2,3849,0.036295048892498016,,,,,,
2,3859,0.03497711569070816,,,,,,
2,3869,0.00296342046931386,,,,,,
2,3879,0.025808198377490044,,,,,,
2,3889,0.007104826625436544,,,,,,
2,3899,0.005611576605588198,,,,,,
2,3909,0.00824260525405407,,,,,,
2,3919,0.13254445791244507,,,,,,
2,3929,0.008031106553971767,,,,,,
2,3939,0.022686438634991646,,,,,,
2,3949,0.0116953756660223,,,,,,
2,3959,0.027822371572256088,,,,,,
2,3969,0.02383061870932579,,,,,,
2,3979,0.013593148440122604,,,,,,
2,3989,0.12136636674404144,,,,,,
2,3999,0.03220575302839279,,,,,,
2,4009,0.0051936013624072075,,,,,,
2,4019,0.01136122178286314,,,,,,
2,4029,0.18623286485671997,,,,,,
2,4039,0.02104763872921467,,,,,,
2,4049,0.0267348475754261,,,,,,
2,4059,0.026235440745949745,,,,,,
2,4069,0.039547570049762726,,,,,,
2,4079,0.030648719519376755,,,,,,
2,4089,0.022384749725461006,,,,,,
2,4099,0.006460164207965136,,,,,,
2,4109,0.005569683387875557,,,,,,
2,4119,0.011132391169667244,,,,,,
2,4129,0.01293632760643959,,,,,,
2,4139,0.005546905566006899,,,,,,
2,4149,0.026928827166557312,,,,,,
2,4159,0.10428957641124725,,,,,,
2,4169,0.02111005410552025,,,,,,
2,4179,0.053262244910001755,,,,,,
2,4189,0.02282787300646305,,,,,,
2,4199,0.018386106938123703,,,,,,
2,4209,0.01979837566614151,,,,,,
2,4219,0.019050750881433487,,,,,,
2,4229,0.025705037638545036,,,,,,
2,4239,0.14620746672153473,,,,,,
2,4249,0.015728123486042023,,,,,,
2,4259,0.0078065418638288975,,,,,,
2,4269,0.006569674238562584,,,,,,
2,4279,0.017526140436530113,,,,,,
2,4289,0.017344918102025986,,,,,,
2,4299,0.01760019175708294,,,,,,
2,4309,0.028241422027349472,,,,,,
2,4319,0.014073248021304607,,,,,,
2,4329,0.020711909979581833,,,,,,
2,4339,0.03968210145831108,,,,,,
2,4349,0.018385544419288635,,,,,,
2,4359,0.020969774574041367,,,,,,
2,4369,0.04259719327092171,,,,,,
2,4379,0.009163320995867252,,,,,,
2,4389,0.05898283049464226,,,,,,
2,4399,0.06738504022359848,,,,,,
2,4409,0.042620863765478134,,,,,,
2,4419,0.02742433175444603,,,,,,
2,4429,0.005206019151955843,,,,,,
2,4439,0.01866558939218521,,,,,,
2,4449,0.07574959844350815,,,,,,
2,4459,0.08772797137498856,,,,,,
2,4469,0.0027554482221603394,,,,,,
2,4479,0.03123384341597557,,,,,,
2,4489,0.15460680425167084,,,,,,
2,4499,0.02229316532611847,,,,,,
2,4509,0.0039927344769239426,,,,,,
2,4519,0.007404321804642677,,,,,,
2,4529,0.18040452897548676,,,,,,
2,4539,0.0030807494185864925,,,,,,
2,4549,0.016654780134558678,,,,,,
2,4559,0.03488212078809738,,,,,,
2,4569,0.0017270778771489859,,,,,,
2,4579,0.005839376710355282,,,,,,
2,4589,0.022156093269586563,,,,,,
2,4599,0.01533533725887537,,,,,,
2,4609,0.12222004681825638,,,,,,
2,4619,0.022323379293084145,,,,,,
2,4629,0.017571214586496353,,,,,,
2,4639,0.028528539463877678,,,,,,
2,4649,0.09640245139598846,,,,,,
2,4659,0.03334498032927513,,,,,,
2,4669,0.012526308186352253,,,,,,
2,4679,0.006566003896296024,,,,,,
2,4689,0.0632595419883728,,,,,,
2,4699,0.014094291254878044,,,,,,
2,4709,0.07420641928911209,,,,,,
2,4719,0.0014336738968268037,,,,,,
2,4729,0.006834543310105801,,,,,,
2,4739,0.2392853945493698,,,,,,
2,4749,0.04780115187168121,,,,,,
2,4759,0.010577972047030926,,,,,,
2,4769,0.00802712794393301,,,,,,
2,4775,,0.8740181922912598,0.13755138218402863,0.572253406047821,0.5826256275177002,0.5308803915977478,
3,4779,0.1685771495103836,,,,,,
3,4789,0.004819512367248535,,,,,,
3,4799,0.0025191199965775013,,,,,,
3,4809,0.00404780451208353,,,,,,
3,4819,0.006388927344232798,,,,,,
3,4829,0.022310011088848114,,,,,,
3,4839,0.020266875624656677,,,,,,
3,4849,0.006386463064700365,,,,,,
3,4859,0.020477907732129097,,,,,,
3,4869,0.0012220984790474176,,,,,,
3,4879,0.015310879796743393,,,,,,
3,4889,0.036912765353918076,,,,,,
3,4899,0.006538422778248787,,,,,,
3,4909,0.030860114842653275,,,,,,
3,4919,0.03130118548870087,,,,,,
3,4929,0.024062179028987885,,,,,,
3,4939,0.0904460996389389,,,,,,
3,4949,0.05538201332092285,,,,,,
3,4959,0.028235921636223793,,,,,,
3,4969,0.006253486964851618,,,,,,
3,4979,0.018989503383636475,,,,,,
3,4989,0.10819637775421143,,,,,,
3,4999,0.030907506123185158,,,,,,
3,5009,0.002707339357584715,,,,,,
3,5019,0.017402630299329758,,,,,,
3,5029,0.001654599909670651,,,,,,
3,5039,0.004900576081126928,,,,,,
3,5049,0.0032047221902757883,,,,,,
3,5059,0.0051087248139083385,,,,,,
3,5069,0.008481783792376518,,,,,,
3,5079,0.0061498600989580154,,,,,,
3,5089,0.02223016321659088,,,,,,
3,5099,0.005590580403804779,,,,,,
3,5109,0.0016589867882430553,,,,,,
3,5119,0.00911877304315567,,,,,,
3,5129,0.002127510029822588,,,,,,
3,5139,0.02544771321117878,,,,,,
3,5149,0.04008166491985321,,,,,,
3,5159,0.0016043154755607247,,,,,,
3,5169,0.016621951013803482,,,,,,
3,5179,0.006824169773608446,,,,,,
3,5189,0.005174864549189806,,,,,,
3,5199,0.016134949401021004,,,,,,
3,5209,0.009963027201592922,,,,,,
3,5219,0.013738959096372128,,,,,,
3,5229,0.025165017694234848,,,,,,
3,5239,0.02221686765551567,,,,,,
3,5249,0.09287333488464355,,,,,,
3,5259,0.02972835674881935,,,,,,
3,5269,0.016824059188365936,,,,,,
3,5279,0.0016396311111748219,,,,,,
3,5289,0.05485692620277405,,,,,,
3,5299,0.008410200476646423,,,,,,
3,5309,0.0016339804278686643,,,,,,
3,5319,0.0015970563981682062,,,,,,
3,5329,0.018206991255283356,,,,,,
3,5339,0.020798182114958763,,,,,,
3,5349,0.00570658640936017,,,,,,
3,5359,0.004728497005999088,,,,,,
3,5369,0.008818946778774261,,,,,,
3,5379,0.0027401994448155165,,,,,,
3,5389,0.007719462271779776,,,,,,
3,5399,0.0028990530408918858,,,,,,
3,5409,0.007224897854030132,,,,,,
3,5419,0.006471061613410711,,,,,,
3,5429,0.003540455363690853,,,,,,
3,5439,0.0032105925492942333,,,,,,
3,5449,0.02344808727502823,,,,,,
3,5459,0.010613195598125458,,,,,,
3,5469,0.0019122565863654017,,,,,,
3,5479,0.0063686370849609375,,,,,,
3,5489,0.029195578768849373,,,,,,
3,5499,0.005986623466014862,,,,,,
3,5509,0.020441599190235138,,,,,,
3,5519,0.0016967614647001028,,,,,,
3,5529,0.005901925731450319,,,,,,
3,5539,0.01079602725803852,,,,,,
3,5549,0.009547012858092785,,,,,,
3,5559,0.008588278666138649,,,,,,
3,5569,0.0018779155798256397,,,,,,
3,5579,0.043917614966630936,,,,,,
3,5589,0.00507277250289917,,,,,,
3,5599,0.022259294986724854,,,,,,
3,5609,0.011519083753228188,,,,,,
3,5619,0.011058136820793152,,,,,,
3,5629,0.0018516784766688943,,,,,,
3,5639,0.039196960628032684,,,,,,
3,5649,0.016414696350693703,,,,,,
3,5659,0.01291342731565237,,,,,,
3,5669,0.0030881015118211508,,,,,,
3,5679,0.0070020416751503944,,,,,,
3,5689,0.0009862175211310387,,,,,,
3,5699,0.008778865449130535,,,,,,
3,5709,0.013675931841135025,,,,,,
3,5719,0.010458030737936497,,,,,,
3,5729,0.07064347714185715,,,,,,
3,5739,0.020948313176631927,,,,,,
3,5749,0.07329960912466049,,,,,,
3,5759,0.10321544855833054,,,,,,
3,5769,0.00218785647302866,,,,,,
3,5779,0.006682862062007189,,,,,,
3,5789,0.002254308434203267,,,,,,
3,5799,0.0025527100078761578,,,,,,
3,5809,0.0007005887455306947,,,,,,
3,5819,0.013271345756947994,,,,,,
3,5829,0.0019255438819527626,,,,,,
3,5839,0.003742629662156105,,,,,,
3,5849,0.0019529047422111034,,,,,,
3,5859,0.04550180584192276,,,,,,
3,5869,0.005187650211155415,,,,,,
3,5879,0.0029903436079621315,,,,,,
3,5889,0.002122539794072509,,,,,,
3,5899,0.005527181550860405,,,,,,
3,5909,0.0026889455039054155,,,,,,
3,5919,0.025633011013269424,,,,,,
3,5929,0.013758096843957901,,,,,,
3,5939,0.003055010922253132,,,,,,
3,5949,0.006513828877359629,,,,,,
3,5959,0.009261960163712502,,,,,,
3,5969,0.052308790385723114,,,,,,
3,5979,0.013211451470851898,,,,,,
3,5989,0.0022086871322244406,,,,,,
3,5999,0.0011673420667648315,,,,,,
3,6009,0.06497865170240402,,,,,,
3,6019,0.014084656722843647,,,,,,
3,6029,0.002338912570849061,,,,,,
3,6039,0.01203220710158348,,,,,,
3,6049,0.007662700489163399,,,,,,
3,6059,0.012688400223851204,,,,,,
3,6069,0.014499287120997906,,,,,,
3,6079,0.007537669036537409,,,,,,
3,6089,0.005489221774041653,,,,,,
3,6099,0.0056266686879098415,,,,,,
3,6109,0.03373001143336296,,,,,,
3,6119,0.012282273732125759,,,,,,
3,6129,0.032402023673057556,,,,,,
3,6139,0.0025393026880919933,,,,,,
3,6149,0.0004923458909615874,,,,,,
3,6159,0.022192886099219322,,,,,,
3,6169,0.009121138602495193,,,,,,
3,6179,0.0008755491580814123,,,,,,
3,6189,0.0006565792136825621,,,,,,
3,6199,0.012607603333890438,,,,,,
3,6209,0.06946425139904022,,,,,,
3,6219,0.00421503558754921,,,,,,
3,6229,0.0018314990447834134,,,,,,
3,6239,0.014369282871484756,,,,,,
3,6249,0.0019083665683865547,,,,,,
3,6259,0.012030592188239098,,,,,,
3,6269,0.019591787829995155,,,,,,
3,6279,0.0030483724549412727,,,,,,
3,6289,0.01947842165827751,,,,,,
3,6299,0.0030305394902825356,,,,,,
3,6309,0.0015520687447860837,,,,,,
3,6319,0.001435672165825963,,,,,,
3,6329,0.0018779139500111341,,,,,,
3,6339,0.006041342858225107,,,,,,
3,6349,0.06660477072000504,,,,,,
3,6359,0.0022688533645123243,,,,,,
3,6367,,0.8762020468711853,0.170654758810997,0.5707682371139526,0.585207462310791,0.5282523036003113,
4,6369,0.0006826954195275903,,,,,,
4,6379,0.0438971221446991,,,,,,
4,6389,0.0007341888849623501,,,,,,
4,6399,0.009601444937288761,,,,,,
4,6409,0.010859807021915913,,,,,,
4,6419,0.005541533697396517,,,,,,
4,6429,0.002939305966719985,,,,,,
4,6439,0.0025364540051668882,,,,,,
4,6449,0.0030082801822572947,,,,,,
4,6459,0.0016925653908401728,,,,,,
4,6469,0.013427622616291046,,,,,,
4,6479,0.0017550034681335092,,,,,,
4,6489,0.01635734736919403,,,,,,
4,6499,0.004868324846029282,,,,,,
4,6509,0.0016524281818419695,,,,,,
4,6519,0.018088849261403084,,,,,,
4,6529,0.004072677344083786,,,,,,
4,6539,0.0048815105110406876,,,,,,
4,6549,0.032512370496988297,,,,,,
4,6559,0.029057225212454796,,,,,,
4,6569,0.010354550555348396,,,,,,
4,6579,0.01938721351325512,,,,,,
4,6589,0.005728601012378931,,,,,,
4,6599,0.019999342039227486,,,,,,
4,6609,0.0011985920136794448,,,,,,
4,6619,0.027655648067593575,,,,,,
4,6629,0.0005346547113731503,,,,,,
4,6639,0.03524929657578468,,,,,,
4,6649,0.016862785443663597,,,,,,
4,6659,0.000855310820043087,,,,,,
4,6669,0.006790073588490486,,,,,,
4,6679,0.012995947152376175,,,,,,
4,6689,0.002343325410038233,,,,,,
4,6699,0.0073724789544939995,,,,,,
4,6709,0.009886314161121845,,,,,,
4,6719,0.004298954736441374,,,,,,
4,6729,0.001838928204961121,,,,,,
4,6739,0.001416989485733211,,,,,,
4,6749,0.0140656977891922,,,,,,
4,6759,0.006257383618503809,,,,,,
4,6769,0.0005943437572568655,,,,,,
4,6779,0.016561396420001984,,,,,,
4,6789,nan,,,,,,
4,6799,0.001072374521754682,,,,,,
4,6809,0.00155238329898566,,,,,,
4,6819,0.0015255287289619446,,,,,,
4,6829,0.009894145652651787,,,,,,
4,6839,0.0017719651805236936,,,,,,
4,6849,0.003942287061363459,,,,,,
4,6859,0.00909905694425106,,,,,,
