train_loss,epoch,step,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,val_qa_em,test_loss
0.05423591285943985,3,1279,,,,,,
0.10619398951530457,3,1289,,,,,,
0.08234119415283203,3,1299,,,,,,
0.08322921395301819,3,1309,,,,,,
0.06337499618530273,3,1319,,,,,,
0.04743163660168648,3,1329,,,,,,
0.07166219502687454,3,1339,,,,,,
0.06242623180150986,3,1349,,,,,,
0.08894499391317368,3,1359,,,,,,
0.0474529005587101,3,1369,,,,,,
0.06722751259803772,3,1379,,,,,,
,3,1379,0.2885071635246277,0.7911196351051331,0.10773912817239761,0.23105758428573608,0.16361072659492493,
0.0627651959657669,4,1389,,,,,,
0.043059758841991425,4,1399,,,,,,
0.058091431856155396,4,1409,,,,,,
0.04106445983052254,4,1419,,,,,,
0.05068173259496689,4,1429,,,,,,
0.05338522419333458,4,1439,,,,,,
0.0747363343834877,4,1449,,,,,,
0.03706284984946251,4,1459,,,,,,
0.06776513904333115,4,1469,,,,,,
0.03856879472732544,4,1479,,,,,,
0.04042395204305649,4,1489,,,,,,
0.06235866621136665,4,1499,,,,,,
0.05184020474553108,4,1509,,,,,,
0.045608773827552795,4,1519,,,,,,
0.05424385890364647,4,1529,,,,,,
0.038173284381628036,4,1539,,,,,,
0.05474155396223068,4,1549,,,,,,
0.029761185869574547,4,1559,,,,,,
0.05571965500712395,4,1569,,,,,,
0.07263842970132828,4,1579,,,,,,
0.059255097061395645,4,1589,,,,,,
0.0376177653670311,4,1599,,,,,,
0.05040748044848442,4,1609,,,,,,
0.024983497336506844,4,1619,,,,,,
0.05526989698410034,4,1629,,,,,,
0.0508415624499321,4,1639,,,,,,
0.058357611298561096,4,1649,,,,,,
0.03346269205212593,4,1659,,,,,,
0.058587104082107544,4,1669,,,,,,
0.05351583659648895,4,1679,,,,,,
0.04164675250649452,4,1689,,,,,,
0.033899467438459396,4,1699,,,,,,
0.06149740517139435,4,1709,,,,,,
0.04914609715342522,4,1719,,,,,,
,4,1724,0.30459052324295044,0.7989392876625061,0.11388391256332397,0.2543897032737732,0.19040901958942413,
,5,1725,,,,,,0.11388391256332397
