train_loss,step,epoch,val_qa_answer_f1,val_loss,val_qa_sas,val_qa_em,val_qa_bert_score
0.09469703584909439,2599,1,,,,,
0.08759794384241104,2609,1,,,,,
0.04766862839460373,2619,1,,,,,
0.06569898128509521,2629,1,,,,,
0.06547573953866959,2639,1,,,,,
0.06678078323602676,2649,1,,,,,
0.03456559404730797,2659,1,,,,,
0.05501391366124153,2669,1,,,,,
0.0983119010925293,2679,1,,,,,
0.04358126223087311,2689,1,,,,,
0.05358824133872986,2699,1,,,,,
0.057244427502155304,2709,1,,,,,
0.0542902797460556,2719,1,,,,,
0.07775755226612091,2729,1,,,,,
0.08732692897319794,2739,1,,,,,
0.05087665840983391,2749,1,,,,,
0.031338196247816086,2759,1,,,,,
0.04344843327999115,2769,1,,,,,
0.06544996798038483,2779,1,,,,,
0.07562605291604996,2789,1,,,,,
0.018120549619197845,2799,1,,,,,
0.07234952598810196,2809,1,,,,,
0.0885336771607399,2819,1,,,,,
0.052814554423093796,2829,1,,,,,
0.03225275129079819,2839,1,,,,,
0.0447394922375679,2849,1,,,,,
0.047473274171352386,2859,1,,,,,
0.0630984976887703,2869,1,,,,,
0.08873458206653595,2879,1,,,,,
0.02736702375113964,2889,1,,,,,
0.04123811423778534,2899,1,,,,,
0.06945020705461502,2909,1,,,,,
0.06240559741854668,2919,1,,,,,
0.0357336588203907,2929,1,,,,,
0.06781508028507233,2939,1,,,,,
0.03938310220837593,2949,1,,,,,
0.08193691074848175,2959,1,,,,,
0.05282438546419144,2969,1,,,,,
0.07998596131801605,2979,1,,,,,
0.03832460194826126,2989,1,,,,,
0.09429780393838882,2999,1,,,,,
0.060361847281455994,3009,1,,,,,
0.03441149741411209,3019,1,,,,,
0.04041428864002228,3029,1,,,,,
0.0961838960647583,3039,1,,,,,
0.07469923049211502,3049,1,,,,,
0.08961334824562073,3059,1,,,,,
0.023225126788020134,3069,1,,,,,
0.03664231300354004,3079,1,,,,,
0.04253629595041275,3089,1,,,,,
0.033041343092918396,3099,1,,,,,
0.13533298671245575,3109,1,,,,,
0.07466213405132294,3119,1,,,,,
0.04066089168190956,3129,1,,,,,
0.07627163827419281,3139,1,,,,,
0.07617580890655518,3149,1,,,,,
0.04875454679131508,3159,1,,,,,
0.050537269562482834,3169,1,,,,,
0.07670234143733978,3179,1,,,,,
0.05466926470398903,3189,1,,,,,
0.06775251775979996,3199,1,,,,,
0.07470112293958664,3209,1,,,,,
0.06950497627258301,3219,1,,,,,
0.09450365602970123,3229,1,,,,,
0.054748471826314926,3239,1,,,,,
0.02128705196082592,3249,1,,,,,
0.031680189073085785,3259,1,,,,,
0.02450205385684967,3269,1,,,,,
0.09682753682136536,3279,1,,,,,
0.044623617082834244,3289,1,,,,,
0.025875119492411613,3299,1,,,,,
,3305,1,0.32026124000549316,0.1107681468129158,0.37619930505752563,0.24666666984558105,0.8283637762069702
0.04209131747484207,3309,2,,,,,
0.044007591903209686,3319,2,,,,,
0.05808776989579201,3329,2,,,,,
0.0536501407623291,3339,2,,,,,
0.044231195002794266,3349,2,,,,,
0.07508431375026703,3359,2,,,,,
0.019820502027869225,3369,2,,,,,
0.027151962742209435,3379,2,,,,,
0.03909613937139511,3389,2,,,,,
0.039212822914123535,3399,2,,,,,
0.03169702738523483,3409,2,,,,,
0.02505035698413849,3419,2,,,,,
0.027613699436187744,3429,2,,,,,
0.03411077335476875,3439,2,,,,,
0.039477989077568054,3449,2,,,,,
0.04528443515300751,3459,2,,,,,
0.05315227061510086,3469,2,,,,,
0.03646319359540939,3479,2,,,,,
0.01693587563931942,3489,2,,,,,
0.059209369122982025,3499,2,,,,,
0.04738064855337143,3509,2,,,,,
0.03395676612854004,3519,2,,,,,
0.02062804624438286,3529,2,,,,,
0.03453793749213219,3539,2,,,,,
0.0374445803463459,3549,2,,,,,
0.04154214262962341,3559,2,,,,,
0.03969068080186844,3569,2,,,,,
0.020908888429403305,3579,2,,,,,
0.016381626948714256,3589,2,,,,,
0.04447651654481888,3599,2,,,,,
0.028077905997633934,3609,2,,,,,
0.0709848552942276,3619,2,,,,,
0.03263074532151222,3629,2,,,,,
0.02802911587059498,3639,2,,,,,
0.014998805709183216,3649,2,,,,,
0.03859008848667145,3659,2,,,,,
0.01230609230697155,3669,2,,,,,
0.042290154844522476,3679,2,,,,,
0.059883568435907364,3689,2,,,,,
0.018826380372047424,3699,2,,,,,
0.02580462396144867,3709,2,,,,,
0.02898505888879299,3719,2,,,,,
0.05759667605161667,3729,2,,,,,
0.034815531224012375,3739,2,,,,,
0.02492206171154976,3749,2,,,,,
0.025459738448262215,3759,2,,,,,
0.034118156880140305,3769,2,,,,,
0.033298760652542114,3779,2,,,,,
0.017323099076747894,3789,2,,,,,
0.05976846441626549,3799,2,,,,,
0.05867016687989235,3809,2,,,,,
0.026164447888731956,3819,2,,,,,
0.03597526252269745,3829,2,,,,,
0.09588085114955902,3839,2,,,,,
0.02163286693394184,3849,2,,,,,
0.029823988676071167,3859,2,,,,,
0.03659350052475929,3869,2,,,,,
0.05414043366909027,3879,2,,,,,
0.027606027200818062,3889,2,,,,,
0.027184223756194115,3899,2,,,,,
0.05628836527466774,3909,2,,,,,
0.06654401868581772,3919,2,,,,,
0.035162024199962616,3929,2,,,,,
0.05542660132050514,3939,2,,,,,
0.029564153403043747,3949,2,,,,,
0.046173691749572754,3959,2,,,,,
0.026652846485376358,3969,2,,,,,
0.02512914128601551,3979,2,,,,,
0.02852015197277069,3989,2,,,,,
0.032135430723428726,3999,2,,,,,
0.053747523576021194,4009,2,,,,,
0.042574476450681686,4019,2,,,,,
0.04713480547070503,4029,2,,,,,
0.027767902240157127,4039,2,,,,,
0.01434299536049366,4049,2,,,,,
0.02333243377506733,4059,2,,,,,
0.039476774632930756,4069,2,,,,,
0.033601172268390656,4079,2,,,,,
0.012783161364495754,4089,2,,,,,
0.05191939324140549,4099,2,,,,,
0.034294113516807556,4109,2,,,,,
0.027915382757782936,4119,2,,,,,
0.04873651638627052,4129,2,,,,,
0.031408198177814484,4139,2,,,,,
0.045703351497650146,4149,2,,,,,
0.02674826979637146,4159,2,,,,,
0.02523355931043625,4169,2,,,,,
0.024344181641936302,4179,2,,,,,
0.009205687791109085,4189,2,,,,,
0.024386689066886902,4199,2,,,,,
0.023816188797354698,4209,2,,,,,
0.04833780974149704,4219,2,,,,,
0.060743547976017,4229,2,,,,,
0.09394083172082901,4239,2,,,,,
0.028692049905657768,4249,2,,,,,
0.04089249670505524,4259,2,,,,,
0.038268789649009705,4269,2,,,,,
0.04436497017741203,4279,2,,,,,
0.028826560825109482,4289,2,,,,,
0.014119532890617847,4299,2,,,,,
0.054234523326158524,4309,2,,,,,
0.02030748873949051,4319,2,,,,,
0.03446144610643387,4329,2,,,,,
0.051074255257844925,4339,2,,,,,
0.04375221207737923,4349,2,,,,,
0.030029481276869774,4359,2,,,,,
0.037255629897117615,4369,2,,,,,
0.04925323277711868,4379,2,,,,,
0.07710152119398117,4389,2,,,,,
0.015322775579988956,4399,2,,,,,
0.012082289904356003,4409,2,,,,,
0.04798483848571777,4419,2,,,,,
0.02018682472407818,4429,2,,,,,
0.04831753671169281,4439,2,,,,,
0.03538588434457779,4449,2,,,,,
0.05444910004734993,4459,2,,,,,
0.04075922444462776,4469,2,,,,,
0.05760074779391289,4479,2,,,,,
0.028423171490430832,4489,2,,,,,
0.04132407158613205,4499,2,,,,,
0.024437014013528824,4509,2,,,,,
0.046107273548841476,4519,2,,,,,
0.03563582897186279,4529,2,,,,,
0.019743023440241814,4539,2,,,,,
0.039769407361745834,4549,2,,,,,
0.03717862069606781,4559,2,,,,,
0.02785947546362877,4569,2,,,,,
0.0336737297475338,4579,2,,,,,
0.026407422497868538,4589,2,,,,,
0.01699725165963173,4599,2,,,,,
0.03595678135752678,4609,2,,,,,
0.047688864171504974,4619,2,,,,,
0.05695611238479614,4629,2,,,,,
0.04656064137816429,4639,2,,,,,
0.035106055438518524,4649,2,,,,,
0.04018080607056618,4659,2,,,,,
0.03557561710476875,4669,2,,,,,
0.04478124901652336,4679,2,,,,,
0.012460662983357906,4689,2,,,,,
0.019895605742931366,4699,2,,,,,
0.027508631348609924,4709,2,,,,,
0.01495665404945612,4719,2,,,,,
0.007587986998260021,4729,2,,,,,
0.027001921087503433,4739,2,,,,,
0.05206430330872536,4749,2,,,,,
0.021348342299461365,4759,2,,,,,
0.017644787207245827,4769,2,,,,,
0.05201141536235809,4779,2,,,,,
0.006011112593114376,4789,2,,,,,
0.049519170075654984,4799,2,,,,,
0.0372840091586113,4809,2,,,,,
0.037815555930137634,4819,2,,,,,
0.035155728459358215,4829,2,,,,,
0.04885662719607353,4839,2,,,,,
0.024103453382849693,4849,2,,,,,
0.04088820517063141,4859,2,,,,,
0.03869848698377609,4869,2,,,,,
0.030639687553048134,4879,2,,,,,
0.0445147380232811,4889,2,,,,,
0.032666128128767014,4899,2,,,,,
0.09846367686986923,4909,2,,,,,
0.0362883135676384,4919,2,,,,,
0.038023386150598526,4929,2,,,,,
0.019032621756196022,4939,2,,,,,
0.014779090881347656,4949,2,,,,,
