epoch,train_loss,step,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,val_qa_em,test_loss
4,0.03285844996571541,1899,,,,,,
4,0.022725479677319527,1909,,,,,,
4,0.014509267173707485,1919,,,,,,
4,0.012568049132823944,1929,,,,,,
4,0.014869672246277332,1939,,,,,,
4,0.034552961587905884,1949,,,,,,
4,0.01914549060165882,1959,,,,,,
4,0.025765975937247276,1969,,,,,,
4,0.0286395363509655,1979,,,,,,
4,0.027640609070658684,1989,,,,,,
4,0.021741775795817375,1999,,,,,,
4,0.018846634775400162,2009,,,,,,
4,0.022240296006202698,2019,,,,,,
4,0.014461066573858261,2029,,,,,,
4,0.018422545865178108,2039,,,,,,
4,0.02274688333272934,2049,,,,,,
4,0.023493651300668716,2059,,,,,,
4,0.015564126893877983,2069,,,,,,
4,0.015145516954362392,2079,,,,,,
4,0.013639585115015507,2089,,,,,,
4,0.026271799579262733,2099,,,,,,
4,0.027520449832081795,2109,,,,,,
4,0.030274752527475357,2119,,,,,,
4,0.029197469353675842,2129,,,,,,
4,0.04029162973165512,2139,,,,,,
4,0.026216670870780945,2149,,,,,,
4,0.02322610653936863,2159,,,,,,
4,0.024179941043257713,2169,,,,,,
4,0.015031653456389904,2179,,,,,,
4,0.021145591512322426,2189,,,,,,
4,0.012035630643367767,2199,,,,,,
4,0.008912389166653156,2209,,,,,,
4,nan,2219,,,,,,
4,0.03759358823299408,2229,,,,,,
4,0.024806572124361992,2239,,,,,,
4,0.018183574080467224,2249,,,,,,
4,0.00898048747330904,2259,,,,,,
4,nan,2269,,,,,,
4,0.011417862959206104,2279,,,,,,
4,0.01663084700703621,2289,,,,,,
4,0.026303496211767197,2299,,,,,,
4,0.011793752200901508,2309,,,,,,
4,0.01860147900879383,2319,,,,,,
4,0.021522093564271927,2329,,,,,,
4,0.011852320283651352,2339,,,,,,
4,,2339,0.3876839578151703,0.08999951928853989,0.307287335395813,0.8375794291496277,0.2408376932144165,
5,,2340,,,,,,0.08999951928853989
