train_loss,step,epoch,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_em,val_qa_bert_score,test_loss
0.03269908204674721,1639,4,,,,,,
0.03394535556435585,1649,4,,,,,,
0.05604903772473335,1659,4,,,,,,
0.04296977072954178,1669,4,,,,,,
0.03947316110134125,1679,4,,,,,,
0.03446108475327492,1689,4,,,,,,
0.0363069511950016,1699,4,,,,,,
0.03903396427631378,1709,4,,,,,,
0.06805086135864258,1719,4,,,,,,
0.029439428821206093,1729,4,,,,,,
0.03671509400010109,1739,4,,,,,,
0.04501728340983391,1749,4,,,,,,
0.03678733482956886,1759,4,,,,,,
0.06350679695606232,1769,4,,,,,,
0.0685095340013504,1779,4,,,,,,
0.04638558253645897,1789,4,,,,,,
,1794,4,0.12185588479042053,0.3487480580806732,0.30566373467445374,0.22864651679992676,0.8173622488975525,
,1795,5,,,,,,0.12185588479042053
