step,train_loss,epoch,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
1639,0.013903123326599598,4,,,,,,
1649,0.005218009930104017,4,,,,,,
1659,0.0022934633307158947,4,,,,,,
1669,0.007260079961270094,4,,,,,,
1679,0.033121880143880844,4,,,,,,
1689,0.002212989842519164,4,,,,,,
1699,0.026020845398306847,4,,,,,,
1709,0.0018647629767656326,4,,,,,,
1719,0.007063168101012707,4,,,,,,
1729,0.010984927415847778,4,,,,,,
1739,0.031169498339295387,4,,,,,,
1749,0.0021762484684586525,4,,,,,,
1759,0.021492598578333855,4,,,,,,
1769,0.0012225201353430748,4,,,,,,
1779,0.008361924439668655,4,,,,,,
1789,0.008110099472105503,4,,,,,,
1799,0.007847379893064499,4,,,,,,
1799,,4,0.8910810947418213,0.5057471394538879,0.6436693668365479,0.6240018010139465,0.11860322952270508,
1800,,5,,,,,,0.1070307269692421
