step,epoch,train_loss,val_qa_answer_f1,val_qa_em,val_loss,val_qa_bert_score,val_qa_sas,test_loss
1219,3,0.031594470143318176,,,,,,
1229,3,0.05862300843000412,,,,,,
1239,3,0.04676434025168419,,,,,,
1249,3,0.08189229667186737,,,,,,
1259,3,0.05859554931521416,,,,,,
1269,3,0.04878866299986839,,,,,,
1279,3,0.07449575513601303,,,,,,
1289,3,0.045400477945804596,,,,,,
1299,3,0.06688906997442245,,,,,,
1309,3,0.051399581134319305,,,,,,
1319,3,0.08120355755090714,,,,,,
1329,3,0.05094929784536362,,,,,,
1339,3,0.058571651577949524,,,,,,
1349,3,0.08421200513839722,,,,,,
1355,3,,0.24569231271743774,0.17871221899986267,0.09770980477333069,0.7895361185073853,0.2957801818847656,
1359,4,0.045767661184072495,,,,,,
1369,4,0.054250799119472504,,,,,,
1379,4,0.044313691556453705,,,,,,
1389,4,0.05040169134736061,,,,,,
1399,4,0.04428618401288986,,,,,,
1409,4,0.05108367279171944,,,,,,
1419,4,0.02955881878733635,,,,,,
1429,4,0.07506300508975983,,,,,,
1439,4,0.04935261607170105,,,,,,
1449,4,0.052578411996364594,,,,,,
1459,4,0.05711694061756134,,,,,,
1469,4,0.05521540716290474,,,,,,
1479,4,0.05811944603919983,,,,,,
1489,4,0.04005524143576622,,,,,,
1499,4,0.05823109671473503,,,,,,
1509,4,0.051907654851675034,,,,,,
1519,4,0.0619681216776371,,,,,,
1529,4,0.07619326561689377,,,,,,
1539,4,0.0842936635017395,,,,,,
1549,4,0.05395027995109558,,,,,,
1559,4,0.037427712231874466,,,,,,
1569,4,0.032991472631692886,,,,,,
1579,4,0.036188993602991104,,,,,,
1589,4,0.04434850811958313,,,,,,
1599,4,0.062045443803071976,,,,,,
1609,4,0.05309488624334335,,,,,,
1619,4,0.05823877453804016,,,,,,
1629,4,0.03519279137253761,,,,,,
1639,4,0.03332054987549782,,,,,,
1649,4,0.03962656110525131,,,,,,
1659,4,0.02838161028921604,,,,,,
1669,4,0.07748893648386002,,,,,,
1679,4,0.050726424902677536,,,,,,
1689,4,0.03763745352625847,,,,,,
1694,4,,0.2592220902442932,0.19710907340049744,0.10575012117624283,0.7941885590553284,0.3127303421497345,
1695,5,,,,,,,0.10575012117624283
