step,epoch,train_loss,val_qa_em,val_qa_sas,val_qa_bert_score,val_loss,val_qa_answer_f1,test_loss
1049,2,0.22155021131038666,,,,,,
1059,2,0.0325104184448719,,,,,,
1069,2,0.03616614267230034,,,,,,
1079,2,0.1483585238456726,,,,,,
1085,2,,0.5128205418586731,0.6189008951187134,0.8825442790985107,0.10997773706912994,0.5973948240280151,
1089,3,0.15061785280704498,,,,,,
1099,3,0.037735238671302795,,,,,,
1109,3,0.21975310146808624,,,,,,
1119,3,0.2055746167898178,,,,,,
1129,3,0.005014331545680761,,,,,,
1139,3,0.0235530324280262,,,,,,
1149,3,0.03243374079465866,,,,,,
1159,3,0.01146751455962658,,,,,,
1169,3,0.1274990439414978,,,,,,
1179,3,0.04885439947247505,,,,,,
1189,3,0.016606714576482773,,,,,,
1199,3,1.235540747642517,,,,,,
1209,3,0.07382562011480331,,,,,,
1219,3,0.05915423482656479,,,,,,
1229,3,0.042035315185785294,,,,,,
1239,3,0.0953453928232193,,,,,,
1249,3,0.017249705269932747,,,,,,
1259,3,0.012976481579244137,,,,,,
1269,3,0.05557816103100777,,,,,,
1279,3,0.08779647946357727,,,,,,
1289,3,0.06571890413761139,,,,,,
1299,3,0.021655680611729622,,,,,,
1309,3,0.01024904940277338,,,,,,
1319,3,0.05134129896759987,,,,,,
1329,3,0.08990269899368286,,,,,,
1339,3,0.013951003551483154,,,,,,
1349,3,0.010632825084030628,,,,,,
1359,3,0.12245555222034454,,,,,,
1369,3,0.07957638055086136,,,,,,
1379,3,0.15507496893405914,,,,,,
1389,3,0.9636949300765991,,,,,,
1399,3,0.02549728937447071,,,,,,
1409,3,0.03085899166762829,,,,,,
1419,3,0.02537512220442295,,,,,,
1429,3,0.023072408512234688,,,,,,
1439,3,0.038527075201272964,,,,,,
1447,3,,0.5128205418586731,0.6168022155761719,0.8816912174224854,0.13093829154968262,0.5963264107704163,
1449,4,0.005169874522835016,,,,,,
1459,4,0.008202271535992622,,,,,,
1469,4,0.01161328237503767,,,,,,
1479,4,0.036328475922346115,,,,,,
1489,4,0.00520190829411149,,,,,,
1499,4,0.03896322101354599,,,,,,
1509,4,0.03743883594870567,,,,,,
1519,4,0.11830800026655197,,,,,,
1529,4,0.009697160683572292,,,,,,
1539,4,0.2945220470428467,,,,,,
1549,4,0.007723361253738403,,,,,,
1559,4,0.021109212189912796,,,,,,
1569,4,0.03389524668455124,,,,,,
1579,4,0.006588198710232973,,,,,,
1589,4,0.0064025092869997025,,,,,,
1599,4,0.0030993164982646704,,,,,,
1609,4,0.020424475893378258,,,,,,
1619,4,0.013074572198092937,,,,,,
1629,4,0.0017702130135148764,,,,,,
1639,4,0.001857555704191327,,,,,,
1649,4,0.013150965794920921,,,,,,
1659,4,0.009650828316807747,,,,,,
1669,4,0.007787162903696299,,,,,,
1679,4,0.1013994961977005,,,,,,
1689,4,0.006333298981189728,,,,,,
1699,4,0.15269817411899567,,,,,,
1709,4,0.003157199127599597,,,,,,
1719,4,0.007388198282569647,,,,,,
1729,4,0.004626350477337837,,,,,,
1739,4,0.005395732820034027,,,,,,
1749,4,0.030056552961468697,,,,,,
1759,4,0.010144813917577267,,,,,,
1769,4,0.009434660896658897,,,,,,
1779,4,0.042657624930143356,,,,,,
1789,4,0.006971817929297686,,,,,,
1799,4,0.003812354989349842,,,,,,
1809,4,0.0027333979960530996,,,,,,
1809,4,,0.49358972907066345,0.588537871837616,0.8717132806777954,0.15441837906837463,0.5738600492477417,
1810,5,,,,,,,0.1002928614616394
