train_loss,epoch,step,val_qa_sas,val_qa_answer_f1,val_loss,val_qa_em,val_qa_bert_score,test_loss
0.07939833402633667,2,919,,,,,,
0.06525297462940216,2,929,,,,,,
0.0728483572602272,2,939,,,,,,
0.13642282783985138,2,949,,,,,,
0.16446511447429657,2,959,,,,,,
0.13561183214187622,2,969,,,,,,
0.10130367428064346,2,979,,,,,,
0.10776690393686295,2,989,,,,,,
0.09818463027477264,2,999,,,,,,
0.08729807287454605,2,1009,,,,,,
0.09464221447706223,2,1019,,,,,,
0.06425635516643524,2,1029,,,,,,
,2,1034,0.2991678714752197,0.24298036098480225,0.10371686518192291,0.1763046532869339,0.7892162203788757,
0.07039393484592438,3,1039,,,,,,
0.07901167124509811,3,1049,,,,,,
0.0807194635272026,3,1059,,,,,,
0.11804064363241196,3,1069,,,,,,
0.056904591619968414,3,1079,,,,,,
0.0689181312918663,3,1089,,,,,,
0.05394837260246277,3,1099,,,,,,
0.06364984810352325,3,1109,,,,,,
0.06900494545698166,3,1119,,,,,,
0.07241691648960114,3,1129,,,,,,
0.05953489989042282,3,1139,,,,,,
0.1013065055012703,3,1149,,,,,,
0.07859698683023453,3,1159,,,,,,
0.05214414373040199,3,1169,,,,,,
0.07517015188932419,3,1179,,,,,,
0.08166442811489105,3,1189,,,,,,
0.054776549339294434,3,1199,,,,,,
0.08566676825284958,3,1209,,,,,,
0.05698561668395996,3,1219,,,,,,
0.04971980303525925,3,1229,,,,,,
0.048588044941425323,3,1239,,,,,,
0.05422196164727211,3,1249,,,,,,
0.0941753014922142,3,1259,,,,,,
0.0407906249165535,3,1269,,,,,,
0.05493580922484398,3,1279,,,,,,
0.05910568684339523,3,1289,,,,,,
0.04324088618159294,3,1299,,,,,,
0.06789835542440414,3,1309,,,,,,
0.08904952555894852,3,1319,,,,,,
0.05632118880748749,3,1329,,,,,,
0.047802235931158066,3,1339,,,,,,
0.05487263947725296,3,1349,,,,,,
0.05095302686095238,3,1359,,,,,,
0.048451006412506104,3,1369,,,,,,
0.05172150582075119,3,1379,,,,,,
,3,1379,0.3121015429496765,0.25824597477912903,0.1042204201221466,0.1918194591999054,0.7965661287307739,
0.06546730548143387,4,1389,,,,,,
0.039528485387563705,4,1399,,,,,,
0.03858911991119385,4,1409,,,,,,
0.03781285136938095,4,1419,,,,,,
0.03915337473154068,4,1429,,,,,,
0.044939953833818436,4,1439,,,,,,
0.06774689257144928,4,1449,,,,,,
0.04732263460755348,4,1459,,,,,,
0.07645370811223984,4,1469,,,,,,
0.04719338193535805,4,1479,,,,,,
0.03952402621507645,4,1489,,,,,,
0.0525837242603302,4,1499,,,,,,
0.08590278774499893,4,1509,,,,,,
0.049049630761146545,4,1519,,,,,,
0.0429934598505497,4,1529,,,,,,
0.040723636746406555,4,1539,,,,,,
0.0703924372792244,4,1549,,,,,,
0.03671954944729805,4,1559,,,,,,
0.055194269865751266,4,1569,,,,,,
0.039844613522291183,4,1579,,,,,,
0.04719674959778786,4,1589,,,,,,
0.03319257125258446,4,1599,,,,,,
0.04363815858960152,4,1609,,,,,,
0.033799756318330765,4,1619,,,,,,
0.04616744816303253,4,1629,,,,,,
0.03027747943997383,4,1639,,,,,,
0.05651640519499779,4,1649,,,,,,
0.04995448887348175,4,1659,,,,,,
0.06319855153560638,4,1669,,,,,,
0.019907400012016296,4,1679,,,,,,
0.03625699132680893,4,1689,,,,,,
0.05618644505739212,4,1699,,,,,,
0.04834749549627304,4,1709,,,,,,
0.032337311655282974,4,1719,,,,,,
,4,1724,0.3303861916065216,0.28896358609199524,0.11942566931247711,0.2186177670955658,0.8055027723312378,
,5,1725,,,,,,0.11942566931247711
