epoch,step,train_loss,val_qa_em,val_qa_sas,val_loss,val_qa_bert_score,val_qa_answer_f1,test_loss
0,649,0.026785792782902718,,,,,,
0,649,,0.2800982892513275,0.4324096143245697,0.08894173800945282,0.8509669899940491,0.3514927327632904,
1,659,0.04676273837685585,,,,,,
1,669,0.03640713915228844,,,,,,
1,679,0.03757545351982117,,,,,,
1,689,0.03735940903425217,,,,,,
1,699,0.04946361854672432,,,,,,
1,709,0.057459756731987,,,,,,
1,719,0.04687407612800598,,,,,,
1,729,0.041681136935949326,,,,,,
1,739,0.04476756229996681,,,,,,
1,749,0.03960196673870087,,,,,,
1,759,0.03243650868535042,,,,,,
1,769,0.04076696187257767,,,,,,
1,779,0.052673302590847015,,,,,,
1,789,0.025678317993879318,,,,,,
1,799,0.018176069483160973,,,,,,
1,809,0.043488290160894394,,,,,,
1,819,0.02499218098819256,,,,,,
1,829,0.027195008471608162,,,,,,
1,839,0.05807081237435341,,,,,,
1,849,0.03391005098819733,,,,,,
1,859,0.03729003667831421,,,,,,
1,869,0.023247716948390007,,,,,,
1,879,0.04874289780855179,,,,,,
1,889,0.05392449349164963,,,,,,
1,899,0.04127425700426102,,,,,,
1,909,0.054007090628147125,,,,,,
1,919,0.034625060856342316,,,,,,
1,929,0.030585968866944313,,,,,,
1,939,0.03553549572825432,,,,,,
1,949,0.031736623495817184,,,,,,
1,959,0.030171053484082222,,,,,,
1,969,0.029131386429071426,,,,,,
1,979,0.03907420486211777,,,,,,
1,989,0.035028427839279175,,,,,,
1,999,0.043621957302093506,,,,,,
1,1009,0.025832291692495346,,,,,,
1,1019,0.01837284490466118,,,,,,
1,1029,0.045600712299346924,,,,,,
1,1039,0.04589424282312393,,,,,,
1,1049,0.04402285814285278,,,,,,
1,1059,0.040763694792985916,,,,,,
1,1069,0.031126486137509346,,,,,,
1,1079,0.020807728171348572,,,,,,
1,1089,0.030461909249424934,,,,,,
1,1099,0.026380257681012154,,,,,,
1,1109,0.0347268283367157,,,,,,
1,1119,0.03845617547631264,,,,,,
1,1129,0.026294760406017303,,,,,,
1,1139,0.04262862727046013,,,,,,
1,1149,0.0228496715426445,,,,,,
1,1159,0.031802400946617126,,,,,,
1,1169,0.022022197023034096,,,,,,
1,1179,0.046069178730249405,,,,,,
1,1189,0.044599778950214386,,,,,,
1,1199,0.04714704677462578,,,,,,
1,1209,0.021676920354366302,,,,,,
1,1219,0.04675450921058655,,,,,,
1,1229,0.05393058806657791,,,,,,
1,1239,0.0236920565366745,,,,,,
1,1249,0.026472004130482674,,,,,,
1,1259,0.03904299810528755,,,,,,
1,1269,0.044657181948423386,,,,,,
1,1279,0.032967694103717804,,,,,,
1,1289,0.0273025780916214,,,,,,
1,1299,0.016901182010769844,,,,,,
1,1299,,0.3046683073043823,0.45429515838623047,0.10094201564788818,0.8557044863700867,0.37556007504463196,
2,1309,0.043359629809856415,,,,,,
2,1319,0.034506116062402725,,,,,,
2,1329,0.03459583595395088,,,,,,
2,1339,0.03188759833574295,,,,,,
2,1349,0.0464945062994957,,,,,,
2,1359,0.0515558086335659,,,,,,
2,1369,0.036982450634241104,,,,,,
2,1379,0.03545648604631424,,,,,,
2,1389,0.03991299495100975,,,,,,
2,1399,0.033983778208494186,,,,,,
2,1409,0.026217812672257423,,,,,,
2,1419,0.041096605360507965,,,,,,
2,1429,0.04853152111172676,,,,,,
2,1439,0.02157013490796089,,,,,,
2,1449,0.013871010392904282,,,,,,
2,1459,0.036816902458667755,,,,,,
2,1469,0.02066025696694851,,,,,,
2,1479,0.021698320284485817,,,,,,
2,1489,0.050030417740345,,,,,,
2,1499,0.02715510129928589,,,,,,
2,1509,0.03397931531071663,,,,,,
2,1519,0.020772377029061317,,,,,,
2,1529,0.04848003014922142,,,,,,
2,1539,0.05125942453742027,,,,,,
2,1549,0.03419439122080803,,,,,,
2,1559,0.04995636269450188,,,,,,
2,1569,0.028779970481991768,,,,,,
2,1579,0.025126473978161812,,,,,,
2,1589,0.03268347308039665,,,,,,
2,1599,0.02740175649523735,,,,,,
2,1609,0.026140660047531128,,,,,,
2,1619,0.027538619935512543,,,,,,
2,1629,0.029277533292770386,,,,,,
2,1639,0.031890980899333954,,,,,,
2,1649,0.03624643757939339,,,,,,
2,1659,0.02411704510450363,,,,,,
2,1669,0.016065454110503197,,,,,,
2,1679,0.04150141775608063,,,,,,
2,1689,0.0338803231716156,,,,,,
2,1699,0.040298186242580414,,,,,,
2,1709,0.03409598395228386,,,,,,
2,1719,0.028683193027973175,,,,,,
2,1729,0.017915109172463417,,,,,,
2,1739,0.028617635369300842,,,,,,
2,1749,0.02338648959994316,,,,,,
2,1759,0.0284490454941988,,,,,,
2,1769,0.033547624945640564,,,,,,
2,1779,0.023891879245638847,,,,,,
2,1789,0.03468896448612213,,,,,,
2,1799,0.017134815454483032,,,,,,
2,1809,0.02810734324157238,,,,,,
2,1819,0.015335972420871258,,,,,,
2,1829,0.040340933948755264,,,,,,
2,1839,0.04381410777568817,,,,,,
2,1849,0.04402102157473564,,,,,,
2,1859,0.019222451373934746,,,,,,
2,1869,0.04038955271244049,,,,,,
2,1879,0.04155693203210831,,,,,,
2,1889,0.020349642261862755,,,,,,
2,1899,0.02276107482612133,,,,,,
2,1909,0.03513329476118088,,,,,,
2,1919,0.03998276963829994,,,,,,
2,1929,0.02598699927330017,,,,,,
2,1939,0.022427989169955254,,,,,,
2,1949,0.013093979097902775,,,,,,
2,1949,,0.31449630856513977,0.4616638422012329,0.09774854779243469,0.8584352135658264,0.38503769040107727,
3,1959,0.03746631368994713,,,,,,
3,1969,0.03339851275086403,,,,,,
3,1979,0.023842589929699898,,,,,,
3,1989,0.026367919519543648,,,,,,
3,1999,0.03470952436327934,,,,,,
3,2009,0.05594740808010101,,,,,,
3,2019,0.022834371775388718,,,,,,
3,2029,0.024952387437224388,,,,,,
3,2039,0.023886671289801598,,,,,,
3,2049,0.02235189639031887,,,,,,
3,2059,0.014131348580121994,,,,,,
3,2069,0.025989633053541183,,,,,,
3,2079,0.03620919957756996,,,,,,
3,2089,0.017739946022629738,,,,,,
3,2099,0.008774268440902233,,,,,,
3,2109,0.021019859239459038,,,,,,
3,2119,0.012157350778579712,,,,,,
3,2129,0.009214372374117374,,,,,,
3,2139,0.028095757588744164,,,,,,
3,2149,0.0198372770100832,,,,,,
3,2159,0.02320704609155655,,,,,,
3,2169,0.011308729648590088,,,,,,
3,2179,0.0445082001388073,,,,,,
3,2189,0.029945818707346916,,,,,,
3,2199,0.027877163141965866,,,,,,
3,2209,0.038970377296209335,,,,,,
3,2219,0.01979430578649044,,,,,,
3,2229,0.019684216007590294,,,,,,
3,2239,0.030687473714351654,,,,,,
3,2249,0.02026577852666378,,,,,,
3,2259,0.016394121572375298,,,,,,
3,2269,0.025961754843592644,,,,,,
3,2279,0.01422482542693615,,,,,,
3,2289,0.022849230095744133,,,,,,
3,2299,0.023153068497776985,,,,,,
3,2309,0.01831691898405552,,,,,,
3,2319,0.01151274610310793,,,,,,
3,2329,0.03358367830514908,,,,,,
3,2339,0.016591517254710197,,,,,,
3,2349,0.02849551849067211,,,,,,
3,2359,0.018271857872605324,,,,,,
3,2369,0.02317064255475998,,,,,,
3,2379,0.011153360828757286,,,,,,
3,2389,0.016547126695513725,,,,,,
3,2399,0.016466762870550156,,,,,,
3,2409,0.017147323116660118,,,,,,
3,2419,0.02060694992542267,,,,,,
3,2429,0.021394502371549606,,,,,,
3,2439,0.02038458175957203,,,,,,
3,2449,0.006175702903419733,,,,,,
3,2459,0.029035789892077446,,,,,,
3,2469,0.0114605026319623,,,,,,
3,2479,0.01237119548022747,,,,,,
3,2489,0.028411736711859703,,,,,,
3,2499,0.023773113265633583,,,,,,
3,2509,0.013087979517877102,,,,,,
3,2519,0.025369521230459213,,,,,,
3,2529,0.017390353605151176,,,,,,
3,2539,0.01720247231423855,,,,,,
3,2549,0.01685125008225441,,,,,,
3,2559,0.024588489904999733,,,,,,
3,2569,0.027676165103912354,,,,,,
3,2579,0.01770908385515213,,,,,,
3,2589,0.014944729395210743,,,,,,
3,2599,0.009462927468121052,,,,,,
3,2599,,0.3046683073043823,0.4346112012863159,0.09956073015928268,0.8517958521842957,0.3652673363685608,
4,2609,0.05820184573531151,,,,,,
4,2619,0.028863580897450447,,,,,,
4,2629,0.02650413289666176,,,,,,
4,2639,0.04420597851276398,,,,,,
4,2649,0.04020253196358681,,,,,,
4,2659,0.05298521742224693,,,,,,
4,2669,0.03335573524236679,,,,,,
4,2679,0.04518096521496773,,,,,,
4,2689,0.0296128261834383,,,,,,
4,2699,0.0383145697414875,,,,,,
4,2709,0.020529525354504585,,,,,,
4,2719,0.020150721073150635,,,,,,
4,2729,0.0489254891872406,,,,,,
4,2739,0.01472415216267109,,,,,,
4,2749,0.01479496993124485,,,,,,
4,2759,0.02860068716108799,,,,,,
4,2769,0.01803727075457573,,,,,,
4,2779,0.021561194211244583,,,,,,
4,2789,0.025104515254497528,,,,,,
4,2799,0.023238373920321465,,,,,,
4,2809,0.020312422886490822,,,,,,
4,2819,0.019573194906115532,,,,,,
4,2829,0.0355508029460907,,,,,,
4,2839,0.03801277279853821,,,,,,
4,2849,0.033396389335393906,,,,,,
4,2859,0.053616713732481,,,,,,
4,2869,0.022026579827070236,,,,,,
4,2879,0.02304336428642273,,,,,,
4,2889,0.041267961263656616,,,,,,
4,2899,0.022142665460705757,,,,,,
4,2909,0.029090888798236847,,,,,,
4,2919,0.02211904525756836,,,,,,
4,2929,0.03611563518643379,,,,,,
4,2939,0.02654871717095375,,,,,,
4,2949,0.03037986531853676,,,,,,
4,2959,0.021007534116506577,,,,,,
4,2969,0.013763288967311382,,,,,,
4,2979,0.05614520609378815,,,,,,
4,2989,0.0377391092479229,,,,,,
4,2999,0.030342712998390198,,,,,,
4,3009,0.035040345042943954,,,,,,
4,3019,0.01864483393728733,,,,,,
4,3029,0.02657390385866165,,,,,,
4,3039,0.022736912593245506,,,,,,
4,3049,0.023910092189908028,,,,,,
4,3059,0.029569394886493683,,,,,,
4,3069,0.041941601783037186,,,,,,
4,3079,0.02190583385527134,,,,,,
4,3089,0.03852894902229309,,,,,,
4,3099,0.0196937695145607,,,,,,
4,3109,0.020111508667469025,,,,,,
4,3119,0.017930354923009872,,,,,,
4,3129,0.044049229472875595,,,,,,
4,3139,0.03567824140191078,,,,,,
4,3149,0.03298420459032059,,,,,,
4,3159,0.011191721074283123,,,,,,
4,3169,0.03352338820695877,,,,,,
4,3179,0.04311898350715637,,,,,,
4,3189,0.01778130605816841,,,,,,
4,3199,0.023338915780186653,,,,,,
4,3209,0.031462546437978745,,,,,,
4,3219,0.04002770036458969,,,,,,
4,3229,0.035090960562229156,,,,,,
4,3239,0.020897088572382927,,,,,,
4,3249,0.017997097223997116,,,,,,
4,3249,,0.34152334928512573,0.4734175503253937,0.10454803705215454,0.8626759052276611,0.40783241391181946,
5,3250,,,,,,,0.10454803705215454
