train_loss,epoch,step,val_qa_em,val_qa_bert_score,val_qa_sas,val_qa_answer_f1,val_loss,test_loss
0.10463183373212814,1,569,,,,,,
0.09535139799118042,1,579,,,,,,
0.11622607707977295,1,589,,,,,,
0.16331711411476135,1,599,,,,,,
0.1836010217666626,1,609,,,,,,
0.09344963729381561,1,619,,,,,,
0.08531524240970612,1,629,,,,,,
0.14482943713665009,1,639,,,,,,
0.10726097226142883,1,649,,,,,,
0.11937426030635834,1,659,,,,,,
0.24296247959136963,1,669,,,,,,
0.1994130164384842,1,679,,,,,,
0.17611399292945862,1,689,,,,,,
0.05051789805293083,1,699,,,,,,
,1,703,0.4141104221343994,0.8389711976051331,0.4813149571418762,0.46130070090293884,0.0884518176317215,
0.10828525573015213,2,709,,,,,,
0.07569632679224014,2,719,,,,,,
0.11897909641265869,2,729,,,,,,
0.09773947298526764,2,739,,,,,,
0.1259213089942932,2,749,,,,,,
0.09560060501098633,2,759,,,,,,
0.10509301722049713,2,769,,,,,,
0.18225713074207306,2,779,,,,,,
0.22638137638568878,2,789,,,,,,
0.14652909338474274,2,799,,,,,,
0.1633315086364746,2,809,,,,,,
0.09623062610626221,2,819,,,,,,
0.152298703789711,2,829,,,,,,
0.07767882198095322,2,839,,,,,,
0.052694857120513916,2,849,,,,,,
0.10336703062057495,2,859,,,,,,
0.17964787781238556,2,869,,,,,,
0.04940945655107498,2,879,,,,,,
0.14023467898368835,2,889,,,,,,
0.21363858878612518,2,899,,,,,,
0.10385489463806152,2,909,,,,,,
0.09087030589580536,2,919,,,,,,
0.07438354939222336,2,929,,,,,,
0.1624123603105545,2,939,,,,,,
0.10533164441585541,2,949,,,,,,
0.0910709872841835,2,959,,,,,,
0.0937294214963913,2,969,,,,,,
0.07358649373054504,2,979,,,,,,
0.08299481123685837,2,989,,,,,,
0.12861000001430511,2,999,,,,,,
0.09753701835870743,2,1009,,,,,,
0.14801710844039917,2,1019,,,,,,
0.1083582192659378,2,1029,,,,,,
0.10518165677785873,2,1039,,,,,,
0.10668475180864334,2,1049,,,,,,
,2,1055,0.44785276055336,0.8522498607635498,0.5165128111839294,0.5002028346061707,0.08071780949831009,
0.05788261815905571,3,1059,,,,,,
0.10183066874742508,3,1069,,,,,,
0.04907340183854103,3,1079,,,,,,
0.09788279980421066,3,1089,,,,,,
0.04804746434092522,3,1099,,,,,,
0.03609666973352432,3,1109,,,,,,
0.11536583304405212,3,1119,,,,,,
0.07615367323160172,3,1129,,,,,,
0.04243408516049385,3,1139,,,,,,
0.053443167358636856,3,1149,,,,,,
0.044762298464775085,3,1159,,,,,,
0.09050595015287399,3,1169,,,,,,
0.049426786601543427,3,1179,,,,,,
0.06510234624147415,3,1189,,,,,,
0.06511073559522629,3,1199,,,,,,
0.05851082503795624,3,1209,,,,,,
0.0843142420053482,3,1219,,,,,,
0.08016269654035568,3,1229,,,,,,
0.03287755325436592,3,1239,,,,,,
0.047485873103141785,3,1249,,,,,,
0.09025140851736069,3,1259,,,,,,
0.046230971813201904,3,1269,,,,,,
0.14162786304950714,3,1279,,,,,,
0.06213361397385597,3,1289,,,,,,
0.050200916826725006,3,1299,,,,,,
0.043617166578769684,3,1309,,,,,,
0.0992744043469429,3,1319,,,,,,
0.09455797076225281,3,1329,,,,,,
0.041795000433921814,3,1339,,,,,,
0.06977266818284988,3,1349,,,,,,
0.05699137970805168,3,1359,,,,,,
0.055382873862981796,3,1369,,,,,,
0.054012976586818695,3,1379,,,,,,
0.04137936607003212,3,1389,,,,,,
0.07951382547616959,3,1399,,,,,,
,3,1407,0.48466256260871887,0.860973060131073,0.545285165309906,0.5346508622169495,0.08140173554420471,
0.06757984310388565,4,1409,,,,,,
0.053880032151937485,4,1419,,,,,,
0.03066866099834442,4,1429,,,,,,
0.03071599081158638,4,1439,,,,,,
0.03607682138681412,4,1449,,,,,,
0.051651567220687866,4,1459,,,,,,
0.06961498409509659,4,1469,,,,,,
0.05916179344058037,4,1479,,,,,,
0.08363447338342667,4,1489,,,,,,
0.1065371111035347,4,1499,,,,,,
0.056576792150735855,4,1509,,,,,,
0.055095188319683075,4,1519,,,,,,
0.0648493617773056,4,1529,,,,,,
0.041389066725969315,4,1539,,,,,,
0.02783823013305664,4,1549,,,,,,
0.04031507670879364,4,1559,,,,,,
0.04467678442597389,4,1569,,,,,,
0.056190382689237595,4,1579,,,,,,
0.03609083965420723,4,1589,,,,,,
0.03629305958747864,4,1599,,,,,,
0.015618481673300266,4,1609,,,,,,
0.030947329476475716,4,1619,,,,,,
0.05922514572739601,4,1629,,,,,,
0.04529114067554474,4,1639,,,,,,
0.0233319029211998,4,1649,,,,,,
0.05662641301751137,4,1659,,,,,,
0.039074625819921494,4,1669,,,,,,
0.025149693712592125,4,1679,,,,,,
0.019024565815925598,4,1689,,,,,,
0.0177595354616642,4,1699,,,,,,
0.0221639946103096,4,1709,,,,,,
0.03946482017636299,4,1719,,,,,,
0.04715596139431,4,1729,,,,,,
0.032730091363191605,4,1739,,,,,,
0.022661399096250534,4,1749,,,,,,
0.06579583883285522,4,1759,,,,,,
,4,1759,0.5076687335968018,0.8639534115791321,0.5594796538352966,0.5512060523033142,0.08943143486976624,
,5,1760,,,,,,0.08943143486976624
