epoch,step,train_loss,val_loss,val_qa_bert_score,val_qa_em,val_qa_sas,val_qa_answer_f1,test_loss
1,723,,0.0870470255613327,0.8979336023330688,0.5961538553237915,0.695297360420227,0.6747835874557495,
2,729,0.04747845605015755,,,,,,
2,739,0.06290588527917862,,,,,,
2,749,0.040941692888736725,,,,,,
2,759,1.9343101978302002,,,,,,
2,769,0.05365052446722984,,,,,,
2,779,0.10254119336605072,,,,,,
2,789,0.3224337100982666,,,,,,
2,799,0.015728432685136795,,,,,,
2,809,0.04246411845088005,,,,,,
2,819,0.13161109387874603,,,,,,
2,829,0.21379972994327545,,,,,,
2,839,0.03869367390871048,,,,,,
2,849,0.21010182797908783,,,,,,
2,859,0.04098713397979736,,,,,,
2,869,0.03445006534457207,,,,,,
2,879,0.12585994601249695,,,,,,
2,889,0.11417029798030853,,,,,,
2,899,0.06354185938835144,,,,,,
2,909,0.09644415974617004,,,,,,
2,919,0.04040305316448212,,,,,,
2,929,0.054308947175741196,,,,,,
2,939,0.11233682185411453,,,,,,
2,949,0.2172907441854477,,,,,,
2,959,0.01015524473041296,,,,,,
2,969,0.015686146914958954,,,,,,
2,979,0.08080784231424332,,,,,,
2,989,0.12118476629257202,,,,,,
2,999,0.034353066235780716,,,,,,
2,1009,0.06116948649287224,,,,,,
2,1019,0.08315342664718628,,,,,,
2,1029,0.03278807923197746,,,,,,
2,1039,0.028330078348517418,,,,,,
2,1049,0.26118823885917664,,,,,,
2,1059,0.04105795919895172,,,,,,
2,1069,0.027422886341810226,,,,,,
2,1079,0.08715599775314331,,,,,,
2,1085,,0.09187682718038559,0.9004458785057068,0.5897436141967773,0.680311918258667,0.6589998006820679,
3,1089,0.1495869755744934,,,,,,
3,1099,0.04222419112920761,,,,,,
3,1109,0.2644702196121216,,,,,,
3,1119,0.17737533152103424,,,,,,
3,1129,0.00970135722309351,,,,,,
3,1139,0.007261079270392656,,,,,,
3,1149,0.04439128562808037,,,,,,
3,1159,0.009287969209253788,,,,,,
3,1169,0.14495454728603363,,,,,,
3,1179,0.05828279256820679,,,,,,
3,1189,0.011205862276256084,,,,,,
3,1199,1.1420844793319702,,,,,,
3,1209,0.038421764969825745,,,,,,
3,1219,0.01526587177067995,,,,,,
3,1229,0.035138100385665894,,,,,,
3,1239,0.06683243811130524,,,,,,
3,1249,0.01694653369486332,,,,,,
3,1259,0.036244045943021774,,,,,,
3,1269,0.04554801434278488,,,,,,
3,1279,0.09623264521360397,,,,,,
3,1289,0.04116445407271385,,,,,,
3,1299,0.031907401978969574,,,,,,
3,1309,0.017345722764730453,,,,,,
3,1319,0.029082683846354485,,,,,,
3,1329,0.05516999959945679,,,,,,
3,1339,0.0316460058093071,,,,,,
3,1349,0.007781770545989275,,,,,,
3,1359,0.05659928917884827,,,,,,
3,1369,0.03707992658019066,,,,,,
3,1379,0.10923610627651215,,,,,,
3,1389,0.9621136784553528,,,,,,
3,1399,0.02283507026731968,,,,,,
3,1409,0.05181177705526352,,,,,,
3,1419,0.013493345119059086,,,,,,
3,1429,0.07413189858198166,,,,,,
3,1439,0.00877395924180746,,,,,,
3,1447,,0.10302465409040451,0.8963419198989868,0.5769230723381042,0.6723520159721375,0.6479520797729492,
4,1449,0.007182442117482424,,,,,,
4,1459,0.012490854598581791,,,,,,
4,1469,0.00963121559470892,,,,,,
4,1479,0.007153133861720562,,,,,,
4,1489,0.002918269718065858,,,,,,
4,1499,0.023926902562379837,,,,,,
4,1509,0.003265131264925003,,,,,,
4,1519,0.0902399942278862,,,,,,
4,1529,0.0038493687752634287,,,,,,
4,1539,0.20937089622020721,,,,,,
4,1549,0.012569505721330643,,,,,,
4,1559,0.022376179695129395,,,,,,
4,1569,0.022821491584181786,,,,,,
4,1579,0.004476824775338173,,,,,,
4,1589,0.0030597166623920202,,,,,,
4,1599,0.009931819513440132,,,,,,
4,1609,0.01115963701158762,,,,,,
4,1619,0.012496573850512505,,,,,,
4,1629,0.0032961214892566204,,,,,,
4,1639,0.005339554976671934,,,,,,
4,1649,0.011883885599672794,,,,,,
4,1659,0.002934782300144434,,,,,,
4,1669,0.015831004828214645,,,,,,
4,1679,0.05860352888703346,,,,,,
4,1689,0.03442573919892311,,,,,,
4,1699,0.1311568319797516,,,,,,
4,1709,0.002505450276657939,,,,,,
4,1719,0.01607699878513813,,,,,,
4,1729,0.0014209920773282647,,,,,,
4,1739,0.04830208048224449,,,,,,
4,1749,0.017597245052456856,,,,,,
4,1759,0.02079813741147518,,,,,,
4,1769,0.0016202233964577317,,,,,,
4,1779,0.016216689720749855,,,,,,
4,1789,0.005311989691108465,,,,,,
4,1799,0.0058783371932804585,,,,,,
4,1809,0.0026669420767575502,,,,,,
4,1809,,0.12864260375499725,0.8961589932441711,0.5769230723381042,0.6654127836227417,0.6443243026733398,
5,1810,,,,,,,0.0870470255613327
