epoch,train_loss,step,val_qa_sas,val_qa_em,val_qa_answer_f1,val_loss,val_qa_bert_score,test_loss
1,0.03476695343852043,1229,,,,,,
1,0.03702552989125252,1239,,,,,,
1,0.025335438549518585,1249,,,,,,
1,0.048571448773145676,1259,,,,,,
1,0.029224451631307602,1269,,,,,,
1,0.04610324651002884,1279,,,,,,
1,,1283,0.39069873094558716,0.24840764701366425,0.32214054465293884,0.08847247809171677,0.8433929681777954,
2,0.049590520560741425,1289,,,,,,
2,0.03463667631149292,1299,,,,,,
2,0.03868183493614197,1309,,,,,,
2,0.05731288343667984,1319,,,,,,
2,0.025792909786105156,1329,,,,,,
2,0.025325214490294456,1339,,,,,,
2,0.0527360625565052,1349,,,,,,
2,0.029515903443098068,1359,,,,,,
2,0.02347748912870884,1369,,,,,,
2,0.03887540474534035,1379,,,,,,
2,0.053305286914110184,1389,,,,,,
2,0.025996385142207146,1399,,,,,,
2,0.02350425347685814,1409,,,,,,
2,0.030980518087744713,1419,,,,,,
2,0.02682727761566639,1429,,,,,,
2,0.034825220704078674,1439,,,,,,
2,0.023021697998046875,1449,,,,,,
2,0.02561596967279911,1459,,,,,,
2,0.036449890583753586,1469,,,,,,
2,0.02618768997490406,1479,,,,,,
2,0.019428417086601257,1489,,,,,,
2,0.030857430770993233,1499,,,,,,
2,0.029736706987023354,1509,,,,,,
2,0.029482442885637283,1519,,,,,,
2,0.03204653039574623,1529,,,,,,
2,0.03573130443692207,1539,,,,,,
2,0.039636269211769104,1549,,,,,,
2,0.01779019832611084,1559,,,,,,
2,0.029434069991111755,1569,,,,,,
2,0.044282350689172745,1579,,,,,,
2,0.0245626550167799,1589,,,,,,
2,0.023223858326673508,1599,,,,,,
2,0.019814014434814453,1609,,,,,,
2,0.02180194854736328,1619,,,,,,
2,0.024991195648908615,1629,,,,,,
2,0.02751683071255684,1639,,,,,,
2,0.04097938910126686,1649,,,,,,
2,0.02296912670135498,1659,,,,,,
2,0.04270273447036743,1669,,,,,,
2,0.04955398291349411,1679,,,,,,
2,0.034604620188474655,1689,,,,,,
2,0.033731136471033096,1699,,,,,,
2,0.02564937435090542,1709,,,,,,
2,0.023212706670165062,1719,,,,,,
2,0.03316567838191986,1729,,,,,,
2,0.04135932773351669,1739,,,,,,
2,0.02564971335232258,1749,,,,,,
2,0.03600788488984108,1759,,,,,,
2,0.018169132992625237,1769,,,,,,
2,0.025609120726585388,1779,,,,,,
2,0.014441906474530697,1789,,,,,,
2,0.02692970260977745,1799,,,,,,
2,0.023344429209828377,1809,,,,,,
2,0.031559742987155914,1819,,,,,,
2,0.03877613693475723,1829,,,,,,
2,0.024250933900475502,1839,,,,,,
2,0.02890801802277565,1849,,,,,,
2,0.019973596557974815,1859,,,,,,
2,0.026931393891572952,1869,,,,,,
2,0.022091249004006386,1879,,,,,,
2,0.031198525801301003,1889,,,,,,
2,0.04079499468207359,1899,,,,,,
2,0.04420754313468933,1909,,,,,,
2,0.03263124078512192,1919,,,,,,
2,,1925,0.4259727895259857,0.2887473404407501,0.36248958110809326,0.11656323075294495,0.8525521755218506,
3,0.040834810584783554,1929,,,,,,
3,0.017362527549266815,1939,,,,,,
3,0.03743191808462143,1949,,,,,,
3,0.017590587958693504,1959,,,,,,
3,0.04728972539305687,1969,,,,,,
3,0.019701816141605377,1979,,,,,,
3,0.0515560507774353,1989,,,,,,
3,0.03849295526742935,1999,,,,,,
3,0.02331915870308876,2009,,,,,,
3,0.01645251177251339,2019,,,,,,
3,0.031299762427806854,2029,,,,,,
3,0.01913576014339924,2039,,,,,,
3,0.01582583785057068,2049,,,,,,
3,0.017816662788391113,2059,,,,,,
3,0.021279029548168182,2069,,,,,,
3,0.013297520577907562,2079,,,,,,
3,0.024363452568650246,2089,,,,,,
3,0.026613501831889153,2099,,,,,,
3,0.026880590245127678,2109,,,,,,
3,0.0063797240145504475,2119,,,,,,
3,0.018902039155364037,2129,,,,,,
3,0.02127319946885109,2139,,,,,,
3,0.0230442862957716,2149,,,,,,
3,0.008261340670287609,2159,,,,,,
3,0.01124017033725977,2169,,,,,,
3,0.021738935261964798,2179,,,,,,
3,0.013803495094180107,2189,,,,,,
3,0.014643976464867592,2199,,,,,,
3,0.021282607689499855,2209,,,,,,
3,0.03812090680003166,2219,,,,,,
3,0.02419471926987171,2229,,,,,,
3,0.014644129201769829,2239,,,,,,
3,0.024030247703194618,2249,,,,,,
3,0.026090385392308235,2259,,,,,,
3,0.015126252546906471,2269,,,,,,
3,0.024548722431063652,2279,,,,,,
3,0.027043428272008896,2289,,,,,,
3,0.02048441767692566,2299,,,,,,
3,0.007403510622680187,2309,,,,,,
3,0.01851380057632923,2319,,,,,,
3,0.025155432522296906,2329,,,,,,
3,0.01936771348118782,2339,,,,,,
3,0.020441601052880287,2349,,,,,,
3,0.013812318444252014,2359,,,,,,
3,0.017055001109838486,2369,,,,,,
3,0.02301967144012451,2379,,,,,,
3,0.01738346926867962,2389,,,,,,
3,0.024131882935762405,2399,,,,,,
3,0.016500886529684067,2409,,,,,,
3,0.01830168068408966,2419,,,,,,
3,0.019883248955011368,2429,,,,,,
3,0.018117757514119148,2439,,,,,,
3,0.02204100415110588,2449,,,,,,
3,0.02794325165450573,2459,,,,,,
3,0.014497260563075542,2469,,,,,,
3,0.00919128768146038,2479,,,,,,
3,0.014713072218000889,2489,,,,,,
3,0.016884269192814827,2499,,,,,,
3,0.01136794313788414,2509,,,,,,
3,0.021379664540290833,2519,,,,,,
3,0.016955628991127014,2529,,,,,,
3,0.02275910973548889,2539,,,,,,
3,0.018609896302223206,2549,,,,,,
3,0.018355846405029297,2559,,,,,,
3,,2567,0.4382556080818176,0.30148619413375854,0.3745196461677551,0.1800883561372757,0.8567166328430176,
4,0.010460760444402695,2569,,,,,,
4,0.02670413814485073,2579,,,,,,
4,0.01585911586880684,2589,,,,,,
4,0.04387696459889412,2599,,,,,,
4,0.0041666883043944836,2609,,,,,,
4,0.010395637713372707,2619,,,,,,
4,0.019912932068109512,2629,,,,,,
4,0.009439135901629925,2639,,,,,,
4,0.01462826132774353,2649,,,,,,
4,0.016392609104514122,2659,,,,,,
4,0.010212061926722527,2669,,,,,,
4,0.014356483705341816,2679,,,,,,
4,0.02268480695784092,2689,,,,,,
4,0.021877195686101913,2699,,,,,,
4,0.012212034314870834,2709,,,,,,
4,0.015629446133971214,2719,,,,,,
4,0.010624504648149014,2729,,,,,,
4,0.007455052342265844,2739,,,,,,
4,0.0036061827559024096,2749,,,,,,
4,0.008278267458081245,2759,,,,,,
4,0.0039140610024333,2769,,,,,,
4,0.012351076118648052,2779,,,,,,
4,0.004378884099423885,2789,,,,,,
4,0.004950083792209625,2799,,,,,,
4,0.005763031076639891,2809,,,,,,
4,0.006909978576004505,2819,,,,,,
4,0.002823928138241172,2829,,,,,,
4,0.01848546974360943,2839,,,,,,
4,0.0043213036842644215,2849,,,,,,
4,0.002812040504068136,2859,,,,,,
4,0.0012250147992745042,2869,,,,,,
4,0.004427524749189615,2879,,,,,,
4,0.0006219795905053616,2889,,,,,,
4,0.009679880924522877,2899,,,,,,
4,0.00591633515432477,2909,,,,,,
4,0.011929663829505444,2919,,,,,,
4,0.003990787547081709,2929,,,,,,
4,0.0022558860946446657,2939,,,,,,
4,0.004479780327528715,2949,,,,,,
4,0.006806376855820417,2959,,,,,,
4,0.006015168968588114,2969,,,,,,
4,0.003642254276201129,2979,,,,,,
4,0.004429188556969166,2989,,,,,,
4,0.0034178660716861486,2999,,,,,,
4,0.011310076341032982,3009,,,,,,
4,0.020432518795132637,3019,,,,,,
4,0.010273875668644905,3029,,,,,,
4,0.013150193728506565,3039,,,,,,
4,0.0006643355009146035,3049,,,,,,
4,0.0024399273097515106,3059,,,,,,
4,0.0025685320142656565,3069,,,,,,
4,0.0038415598683059216,3079,,,,,,
4,0.0014531142078340054,3089,,,,,,
4,0.0024965698830783367,3099,,,,,,
4,0.007548055145889521,3109,,,,,,
4,0.003532359842211008,3119,,,,,,
4,0.003976195119321346,3129,,,,,,
4,0.0009057068964466453,3139,,,,,,
4,0.030043791979551315,3149,,,,,,
4,0.007185795810073614,3159,,,,,,
4,0.00796869583427906,3169,,,,,,
4,0.0041435216553509235,3179,,,,,,
4,0.0025459991302341223,3189,,,,,,
4,0.000545020098797977,3199,,,,,,
4,0.0020066979341208935,3209,,,,,,
4,,3209,0.42188504338264465,0.2929936349391937,0.3631247878074646,0.42651766538619995,0.8538430333137512,
5,,3210,,,,,,0.42651766538619995
