train_loss,step,epoch,val_loss,val_qa_sas,val_qa_answer_f1,val_qa_em,val_qa_bert_score,test_loss
0.042598627507686615,509,1,,,,,,
0.1352364867925644,519,1,,,,,,
0.07227642089128494,529,1,,,,,,
0.13581709563732147,539,1,,,,,,
0.10906793922185898,549,1,,,,,,
0.15891066193580627,559,1,,,,,,
0.10773421078920364,569,1,,,,,,
0.11251521110534668,579,1,,,,,,
0.08080923557281494,589,1,,,,,,
0.06895918399095535,599,1,,,,,,
0.05846400931477547,609,1,,,,,,
0.13678637146949768,619,1,,,,,,
0.08201894164085388,629,1,,,,,,
0.11381100118160248,639,1,,,,,,
0.15745428204536438,649,1,,,,,,
0.08313611894845963,659,1,,,,,,
0.046245332807302475,669,1,,,,,,
0.13083235919475555,679,1,,,,,,
0.13727690279483795,689,1,,,,,,
0.12353486567735672,699,1,,,,,,
0.07160275429487228,709,1,,,,,,
0.12260743230581284,719,1,,,,,,
,719,1,0.11572308093309402,0.317145973443985,0.2570952773094177,0.18000000715255737,0.8058777451515198,
0.11218544095754623,729,2,,,,,,
0.059485629200935364,739,2,,,,,,
0.0777525007724762,749,2,,,,,,
0.09042329341173172,759,2,,,,,,
0.11772924661636353,769,2,,,,,,
0.07598903030157089,779,2,,,,,,
0.0784156396985054,789,2,,,,,,
0.06705649942159653,799,2,,,,,,
0.10065695643424988,809,2,,,,,,
0.08503574877977371,819,2,,,,,,
0.06008540838956833,829,2,,,,,,
0.053946711122989655,839,2,,,,,,
0.05646589398384094,849,2,,,,,,
0.055045172572135925,859,2,,,,,,
0.037839218974113464,869,2,,,,,,
0.09896010160446167,879,2,,,,,,
0.05238915979862213,889,2,,,,,,
0.08556653559207916,899,2,,,,,,
0.08313615620136261,909,2,,,,,,
0.08442522585391998,919,2,,,,,,
0.08247458189725876,929,2,,,,,,
0.08556779474020004,939,2,,,,,,
0.06222299113869667,949,2,,,,,,
0.06352388858795166,959,2,,,,,,
0.054743167012929916,969,2,,,,,,
0.09899796545505524,979,2,,,,,,
0.06158089637756348,989,2,,,,,,
0.06952892988920212,999,2,,,,,,
0.07774518430233002,1009,2,,,,,,
0.04849265515804291,1019,2,,,,,,
0.04477229714393616,1029,2,,,,,,
0.08469568938016891,1039,2,,,,,,
0.08576270937919617,1049,2,,,,,,
0.0720561221241951,1059,2,,,,,,
0.042758021503686905,1069,2,,,,,,
0.06759374588727951,1079,2,,,,,,
,1079,2,0.12296129763126373,0.3453715145587921,0.28748390078544617,0.2173333317041397,0.8161836266517639,
0.057334452867507935,1089,3,,,,,,
0.07389596104621887,1099,3,,,,,,
0.10064426064491272,1109,3,,,,,,
0.10378997027873993,1119,3,,,,,,
0.1311054825782776,1129,3,,,,,,
0.07447248697280884,1139,3,,,,,,
0.10015510767698288,1149,3,,,,,,
0.0771581158041954,1159,3,,,,,,
0.0811552181839943,1169,3,,,,,,
0.07495912909507751,1179,3,,,,,,
0.09850108623504639,1189,3,,,,,,
0.08082236349582672,1199,3,,,,,,
0.061161454766988754,1209,3,,,,,,
0.07004688680171967,1219,3,,,,,,
0.056323081254959106,1229,3,,,,,,
0.12441497296094894,1239,3,,,,,,
0.04895631968975067,1249,3,,,,,,
0.11271888762712479,1259,3,,,,,,
0.08212816715240479,1269,3,,,,,,
0.09879735857248306,1279,3,,,,,,
0.06936335563659668,1289,3,,,,,,
0.07120320945978165,1299,3,,,,,,
0.06749990582466125,1309,3,,,,,,
0.05405769124627113,1319,3,,,,,,
0.07138050347566605,1329,3,,,,,,
0.07109623402357101,1339,3,,,,,,
0.07445423305034637,1349,3,,,,,,
0.06470291316509247,1359,3,,,,,,
0.11074615269899368,1369,3,,,,,,
0.06813155114650726,1379,3,,,,,,
0.04790894687175751,1389,3,,,,,,
0.09916242957115173,1399,3,,,,,,
0.11182745546102524,1409,3,,,,,,
0.08576500415802002,1419,3,,,,,,
0.061202749609947205,1429,3,,,,,,
0.1208118349313736,1439,3,,,,,,
,1439,3,0.10650057345628738,0.35230502486228943,0.29904523491859436,0.2266666740179062,0.8202451467514038,
0.06086020916700363,1449,4,,,,,,
0.06380277872085571,1459,4,,,,,,
0.07927962392568588,1469,4,,,,,,
0.0735398381948471,1479,4,,,,,,
0.07848294824361801,1489,4,,,,,,
0.05205585062503815,1499,4,,,,,,
0.06027816981077194,1509,4,,,,,,
0.06760440021753311,1519,4,,,,,,
0.0555076077580452,1529,4,,,,,,
0.059168439358472824,1539,4,,,,,,
0.05477233976125717,1549,4,,,,,,
0.045089926570653915,1559,4,,,,,,
0.049847688525915146,1569,4,,,,,,
0.03772291541099548,1579,4,,,,,,
0.03255365416407585,1589,4,,,,,,
0.07572611421346664,1599,4,,,,,,
0.04248055815696716,1609,4,,,,,,
0.06165406480431557,1619,4,,,,,,
0.049454934895038605,1629,4,,,,,,
0.05516329035162926,1639,4,,,,,,
0.04900864511728287,1649,4,,,,,,
0.041615236550569534,1659,4,,,,,,
0.03891436383128166,1669,4,,,,,,
0.04395108297467232,1679,4,,,,,,
0.05216175317764282,1689,4,,,,,,
0.0527309887111187,1699,4,,,,,,
0.06399067491292953,1709,4,,,,,,
0.03973602503538132,1719,4,,,,,,
0.08263737708330154,1729,4,,,,,,
0.053058840334415436,1739,4,,,,,,
0.0381002239882946,1749,4,,,,,,
0.09878015518188477,1759,4,,,,,,
0.05680821090936661,1769,4,,,,,,
0.06262081861495972,1779,4,,,,,,
0.04628223553299904,1789,4,,,,,,
0.07824333757162094,1799,4,,,,,,
,1799,4,0.10257962346076965,0.3759208023548126,0.3168103098869324,0.24666666984558105,0.82618647813797,
,1800,5,,,,,,0.10257962346076965
