train_loss,step,epoch,val_qa_em,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_bert_score,test_loss
0.0744473785161972,599,1,,,,,,
0.1837739497423172,609,1,,,,,,
0.4077495336532593,619,1,,,,,,
0.14624597132205963,629,1,,,,,,
0.09166712313890457,639,1,,,,,,
0.08484116196632385,649,1,,,,,,
0.771382749080658,659,1,,,,,,
0.07275836914777756,669,1,,,,,,
0.12884889543056488,679,1,,,,,,
0.19849354028701782,689,1,,,,,,
0.28147557377815247,699,1,,,,,,
0.45969632267951965,709,1,,,,,,
0.5658068656921387,719,1,,,,,,
,725,1,0.40265485644340515,0.5768977999687195,0.09200690686702728,0.5350581407546997,0.8684313297271729,
0.05805197358131409,729,2,,,,,,
0.3292434513568878,739,2,,,,,,
0.14473894238471985,749,2,,,,,,
0.04473353922367096,759,2,,,,,,
0.04071025922894478,769,2,,,,,,
0.141215518116951,779,2,,,,,,
0.07445459067821503,789,2,,,,,,
0.058290719985961914,799,2,,,,,,
0.1757265031337738,809,2,,,,,,
0.03852174058556557,819,2,,,,,,
0.05105910822749138,829,2,,,,,,
0.023013213649392128,839,2,,,,,,
0.3264409005641937,849,2,,,,,,
0.02177593670785427,859,2,,,,,,
0.1615648716688156,869,2,,,,,,
0.12221690267324448,879,2,,,,,,
0.25470098853111267,889,2,,,,,,
0.0628405436873436,899,2,,,,,,
0.08752305805683136,909,2,,,,,,
0.12157044559717178,919,2,,,,,,
0.02774294652044773,929,2,,,,,,
0.09637485444545746,939,2,,,,,,
0.026667563244700432,949,2,,,,,,
0.2206762433052063,959,2,,,,,,
0.1788880079984665,969,2,,,,,,
0.206473246216774,979,2,,,,,,
0.09766779094934464,989,2,,,,,,
0.06332907825708389,999,2,,,,,,
0.0395885668694973,1009,2,,,,,,
0.014042552560567856,1019,2,,,,,,
0.320317804813385,1029,2,,,,,,
0.018532749265432358,1039,2,,,,,,
0.076073057949543,1049,2,,,,,,
0.4402816891670227,1059,2,,,,,,
0.11548338830471039,1069,2,,,,,,
0.02487008087337017,1079,2,,,,,,
,1088,2,0.38053098320961,0.5805238485336304,0.10994900017976761,0.5328084826469421,0.8696498274803162,
0.02868170663714409,1089,3,,,,,,
1.3230317831039429,1099,3,,,,,,
0.03690972179174423,1109,3,,,,,,
0.004564567003399134,1119,3,,,,,,
0.010249480605125427,1129,3,,,,,,
0.06871797144412994,1139,3,,,,,,
0.08613031357526779,1149,3,,,,,,
0.07288104295730591,1159,3,,,,,,
0.019462838768959045,1169,3,,,,,,
0.07267022132873535,1179,3,,,,,,
0.027258599177002907,1189,3,,,,,,
0.024463677778840065,1199,3,,,,,,
0.025607960298657417,1209,3,,,,,,
0.01393480971455574,1219,3,,,,,,
0.006922309286892414,1229,3,,,,,,
0.017089009284973145,1239,3,,,,,,
0.05045142024755478,1249,3,,,,,,
0.06456925719976425,1259,3,,,,,,
0.08007698506116867,1269,3,,,,,,
0.006052251439541578,1279,3,,,,,,
0.013870361261069775,1289,3,,,,,,
0.005773996934294701,1299,3,,,,,,
0.01612158678472042,1309,3,,,,,,
0.011294941417872906,1319,3,,,,,,
0.09810729324817657,1329,3,,,,,,
0.0028736453969031572,1339,3,,,,,,
0.01913951151072979,1349,3,,,,,,
0.023600026965141296,1359,3,,,,,,
0.18647122383117676,1369,3,,,,,,
0.05014001950621605,1379,3,,,,,,
0.05463070422410965,1389,3,,,,,,
0.007406205404549837,1399,3,,,,,,
0.05428551509976387,1409,3,,,,,,
0.043035250157117844,1419,3,,,,,,
0.0029015024192631245,1429,3,,,,,,
0.029833713546395302,1439,3,,,,,,
0.0017945508006960154,1449,3,,,,,,
,1451,3,0.4159291982650757,0.588118314743042,0.12027963995933533,0.5512511730194092,0.8731604218482971,
0.0576343759894371,1459,4,,,,,,
0.05343068018555641,1469,4,,,,,,
0.04435785487294197,1479,4,,,,,,
0.04702145606279373,1489,4,,,,,,
0.06134255975484848,1499,4,,,,,,
0.02504083141684532,1509,4,,,,,,
0.07351160794496536,1519,4,,,,,,
0.10600724816322327,1529,4,,,,,,
0.09889844059944153,1539,4,,,,,,
0.03597082942724228,1549,4,,,,,,
0.21940384805202484,1559,4,,,,,,
0.04872899129986763,1569,4,,,,,,
0.18707765638828278,1579,4,,,,,,
0.019566038623452187,1589,4,,,,,,
0.22538331151008606,1599,4,,,,,,
0.050023287534713745,1609,4,,,,,,
0.024046048521995544,1619,4,,,,,,
0.0170539952814579,1629,4,,,,,,
0.012274078093469143,1639,4,,,,,,
0.6489585638046265,1649,4,,,,,,
0.07059291750192642,1659,4,,,,,,
0.02785554900765419,1669,4,,,,,,
0.10100015997886658,1679,4,,,,,,
0.11755508184432983,1689,4,,,,,,
0.049373872578144073,1699,4,,,,,,
0.08800356835126877,1709,4,,,,,,
0.002507261699065566,1719,4,,,,,,
0.1203545331954956,1729,4,,,,,,
0.029519284144043922,1739,4,,,,,,
0.0346897728741169,1749,4,,,,,,
0.04387601464986801,1759,4,,,,,,
0.07117761671543121,1769,4,,,,,,
0.0185236893594265,1779,4,,,,,,
0.13993480801582336,1789,4,,,,,,
0.06970904767513275,1799,4,,,,,,
0.03355857729911804,1809,4,,,,,,
,1814,4,0.4115044176578522,0.5807138681411743,0.11330265551805496,0.5407911539077759,0.8729843497276306,
,1815,5,,,,,,0.11330265551805496
