epoch,step,train_loss,val_qa_em,val_qa_sas,val_loss,val_qa_bert_score,val_qa_answer_f1,test_loss
1,859,0.026346346363425255,,,,,,
1,869,0.05050092190504074,,,,,,
1,879,0.029178619384765625,,,,,,
1,889,0.02782151661813259,,,,,,
1,899,0.03005569614470005,,,,,,
1,909,0.037205617874860764,,,,,,
1,919,0.022302500903606415,,,,,,
1,929,0.020877283066511154,,,,,,
1,939,0.04970576986670494,,,,,,
1,949,0.027664408087730408,,,,,,
1,959,0.046087656170129776,,,,,,
1,969,0.03350621461868286,,,,,,
1,979,0.0414530374109745,,,,,,
1,989,0.03183184191584587,,,,,,
1,999,0.028675450012087822,,,,,,
1,1009,0.026361243799328804,,,,,,
1,1019,0.045350249856710434,,,,,,
1,1029,0.03416674584150314,,,,,,
1,1039,0.02612588182091713,,,,,,
1,1049,0.02817286178469658,,,,,,
1,1059,0.027773799374699593,,,,,,
1,1069,0.031684499233961105,,,,,,
1,1079,0.05221722275018692,,,,,,
1,1089,0.03502548485994339,,,,,,
1,1099,0.03336331248283386,,,,,,
1,1109,0.029510483145713806,,,,,,
1,1119,0.04169602319598198,,,,,,
1,1129,0.03672337904572487,,,,,,
1,1139,0.024226343259215355,,,,,,
1,1149,0.023516511544585228,,,,,,
1,1159,0.04641328379511833,,,,,,
1,1169,0.028103018179535866,,,,,,
1,1179,0.05094156414270401,,,,,,
1,1189,0.05346893146634102,,,,,,
1,1199,0.028610050678253174,,,,,,
1,1209,0.025684919208288193,,,,,,
1,1219,0.03616378456354141,,,,,,
1,1229,0.04366825520992279,,,,,,
1,1239,0.01709151268005371,,,,,,
1,1249,0.033846255391836166,,,,,,
1,1257,,0.2933333218097687,0.44034701585769653,0.09980200231075287,0.8497204184532166,0.35770556330680847,
2,1259,0.030614934861660004,,,,,,
2,1269,0.04093976691365242,,,,,,
2,1279,0.05603792890906334,,,,,,
2,1289,0.027362866327166557,,,,,,
2,1299,0.051746804267168045,,,,,,
2,1309,0.03485956788063049,,,,,,
2,1319,0.03577517345547676,,,,,,
2,1329,0.04223782569169998,,,,,,
2,1339,0.04010697454214096,,,,,,
2,1349,0.029481135308742523,,,,,,
2,1359,0.03514669090509415,,,,,,
2,1369,0.020605314522981644,,,,,,
2,1379,0.031794946640729904,,,,,,
2,1389,0.03248816356062889,,,,,,
2,1399,0.01896856538951397,,,,,,
2,1409,0.04833986237645149,,,,,,
2,1419,0.032248809933662415,,,,,,
2,1429,0.030470527708530426,,,,,,
2,1439,0.03787814453244209,,,,,,
2,1449,0.05623718351125717,,,,,,
2,1459,0.04049476236104965,,,,,,
2,1469,0.015688681975007057,,,,,,
2,1479,0.03837275132536888,,,,,,
2,1489,0.03394857421517372,,,,,,
2,1499,0.025215990841388702,,,,,,
2,1509,0.029400786384940147,,,,,,
2,1519,0.039723023772239685,,,,,,
2,1529,0.013164576143026352,,,,,,
2,1539,0.04503614455461502,,,,,,
2,1549,0.03757942467927933,,,,,,
2,1559,0.0291754100471735,,,,,,
2,1569,0.02992340363562107,,,,,,
2,1579,0.030882928520441055,,,,,,
2,1589,0.03470190241932869,,,,,,
2,1599,0.01827319525182247,,,,,,
2,1609,0.027502909302711487,,,,,,
2,1619,0.030975183472037315,,,,,,
2,1629,0.03777792677283287,,,,,,
2,1639,0.04039083048701286,,,,,,
2,1649,0.022091461345553398,,,,,,
2,1659,0.015468193218111992,,,,,,
2,1669,0.040545329451560974,,,,,,
2,1679,0.04038208723068237,,,,,,
2,1689,0.03951315954327583,,,,,,
2,1699,0.01796388253569603,,,,,,
2,1709,0.0392904095351696,,,,,,
2,1719,0.04381703957915306,,,,,,
2,1729,0.030231408774852753,,,,,,
2,1739,0.0483468696475029,,,,,,
2,1749,0.038067519664764404,,,,,,
2,1759,0.035213619470596313,,,,,,
2,1769,0.03780357912182808,,,,,,
2,1779,0.030117027461528778,,,,,,
2,1789,0.027993682771921158,,,,,,
2,1799,0.03179751709103584,,,,,,
2,1809,0.01659749448299408,,,,,,
2,1819,0.028724856674671173,,,,,,
2,1829,0.027086015790700912,,,,,,
2,1839,0.020975759252905846,,,,,,
2,1849,0.02617013454437256,,,,,,
2,1859,0.043940626084804535,,,,,,
2,1869,0.021664850413799286,,,,,,
2,1879,0.016140414401888847,,,,,,
2,1886,,0.3104761838912964,0.4466193616390228,0.08618246763944626,0.8518356680870056,0.37061071395874023,
3,1889,0.028868233785033226,,,,,,
3,1899,0.021725084632635117,,,,,,
3,1909,0.039232589304447174,,,,,,
3,1919,0.01580534316599369,,,,,,
3,1929,0.025134732946753502,,,,,,
3,1939,0.029506586492061615,,,,,,
3,1949,0.01703125797212124,,,,,,
3,1959,0.023106584325432777,,,,,,
3,1969,0.04701957106590271,,,,,,
3,1979,0.027624979615211487,,,,,,
3,1989,0.019859516993165016,,,,,,
3,1999,0.01962757669389248,,,,,,
3,2009,0.026153981685638428,,,,,,
3,2019,0.014565424993634224,,,,,,
3,2029,0.03576044365763664,,,,,,
3,2039,0.025597279891371727,,,,,,
3,2049,0.013108616694808006,,,,,,
3,2059,0.016720939427614212,,,,,,
3,2069,0.0159134604036808,,,,,,
3,2079,0.016150467097759247,,,,,,
3,2089,0.01087228674441576,,,,,,
3,2099,0.00671104621142149,,,,,,
3,2109,0.029968000948429108,,,,,,
3,2119,0.013709275051951408,,,,,,
3,2129,0.02154085412621498,,,,,,
3,2139,0.019632894545793533,,,,,,
3,2149,0.01377442292869091,,,,,,
3,2159,0.019294986501336098,,,,,,
3,2169,0.008340718224644661,,,,,,
3,2179,0.023701049387454987,,,,,,
3,2189,0.019144272431731224,,,,,,
3,2199,0.026894306764006615,,,,,,
3,2209,0.02967926114797592,,,,,,
3,2219,0.015773935243487358,,,,,,
3,2229,0.013935301452875137,,,,,,
3,2239,0.026484312489628792,,,,,,
3,2249,0.02198220230638981,,,,,,
3,2259,0.009855792857706547,,,,,,
3,2269,0.028534196317195892,,,,,,
3,2279,0.01813627779483795,,,,,,
3,2289,0.01589757390320301,,,,,,
3,2299,0.015569808892905712,,,,,,
3,2309,0.021259836852550507,,,,,,
3,2319,0.02221507951617241,,,,,,
3,2329,0.010263125412166119,,,,,,
3,2339,0.014519358985126019,,,,,,
3,2349,0.010889017023146152,,,,,,
3,2359,0.019384419545531273,,,,,,
3,2369,0.006410915404558182,,,,,,
3,2379,0.013835122808814049,,,,,,
3,2389,0.024592209607362747,,,,,,
3,2399,0.004716215189546347,,,,,,
3,2409,0.016250155866146088,,,,,,
3,2419,0.012358289211988449,,,,,,
3,2429,0.0213787779211998,,,,,,
3,2439,0.011959357187151909,,,,,,
3,2449,0.020310962572693825,,,,,,
3,2459,0.014420558698475361,,,,,,
3,2469,0.021819259971380234,,,,,,
3,2479,0.015447521582245827,,,,,,
3,2489,0.021939875558018684,,,,,,
3,2499,0.015629634261131287,,,,,,
3,2509,0.020402085036039352,,,,,,
3,2515,,0.2857142984867096,0.4211519658565521,0.08584427088499069,0.843869149684906,0.35001373291015625,
4,2519,0.038896623998880386,,,,,,
4,2529,0.022816086187958717,,,,,,
4,2539,0.021116165444254875,,,,,,
4,2549,0.022000718861818314,,,,,,
4,2559,0.02408151887357235,,,,,,
4,2569,0.04335186630487442,,,,,,
4,2579,0.03203029930591583,,,,,,
4,2589,0.030445149168372154,,,,,,
4,2599,0.05081203579902649,,,,,,
4,2609,0.03225066140294075,,,,,,
4,2619,0.022218648344278336,,,,,,
4,2629,0.01766129583120346,,,,,,
4,2639,0.012477079406380653,,,,,,
4,2649,0.014968302100896835,,,,,,
4,2659,0.027059659361839294,,,,,,
4,2669,0.021813981235027313,,,,,,
4,2679,0.036051228642463684,,,,,,
4,2689,0.014992687851190567,,,,,,
4,2699,0.025406740605831146,,,,,,
4,2709,0.021446704864501953,,,,,,
4,2719,0.03190625086426735,,,,,,
4,2729,0.026345085352659225,,,,,,
4,2739,0.013356232084333897,,,,,,
4,2749,0.02464413084089756,,,,,,
4,2759,0.020508617162704468,,,,,,
4,2769,0.014728632755577564,,,,,,
4,2779,0.034877926111221313,,,,,,
4,2789,0.047340840101242065,,,,,,
4,2799,0.023402782157063484,,,,,,
4,2809,0.017950259149074554,,,,,,
4,2819,0.028370041400194168,,,,,,
4,2829,0.02864909917116165,,,,,,
4,2839,0.0376470573246479,,,,,,
4,2849,0.02421078272163868,,,,,,
4,2859,0.018518423661589622,,,,,,
4,2869,0.031649570912122726,,,,,,
4,2879,0.03387313336133957,,,,,,
4,2889,0.04108864814043045,,,,,,
4,2899,0.01828451082110405,,,,,,
4,2909,0.044969964772462845,,,,,,
4,2919,0.03137411177158356,,,,,,
4,2929,0.020942160859704018,,,,,,
4,2939,0.048382170498371124,,,,,,
4,2949,0.012093945406377316,,,,,,
4,2959,0.01973423734307289,,,,,,
4,2969,0.02542552724480629,,,,,,
4,2979,0.023955421522259712,,,,,,
4,2989,0.017565933987498283,,,,,,
4,2999,0.015004891902208328,,,,,,
4,3009,0.030366655439138412,,,,,,
4,3019,0.024614643305540085,,,,,,
4,3029,0.03685330972075462,,,,,,
4,3039,0.06616367399692535,,,,,,
4,3049,0.037088409066200256,,,,,,
4,3059,0.029588760808110237,,,,,,
4,3069,0.0207650288939476,,,,,,
4,3079,0.037657056003808975,,,,,,
4,3089,0.06817204505205154,,,,,,
4,3099,0.029039226472377777,,,,,,
4,3109,0.026902146637439728,,,,,,
4,3119,0.025343630462884903,,,,,,
4,3129,0.0485222302377224,,,,,,
4,3139,0.017311088740825653,,,,,,
4,3144,,0.3047619163990021,0.4383836090564728,0.07068712264299393,0.8494227528572083,0.36275577545166016,
5,3145,,,,,,,0.07068712264299393
