step,train_loss,epoch,val_qa_answer_f1,val_qa_em,val_qa_bert_score,val_loss,val_qa_sas,test_loss
2469,0.0010404068743810058,4,,,,,,
2479,0.0033502858132123947,4,,,,,,
2489,0.010564163327217102,4,,,,,,
2499,0.0011512667406350374,4,,,,,,
2509,0.0022366498596966267,4,,,,,,
2519,0.00371161219663918,4,,,,,,
2529,0.0041697206906974316,4,,,,,,
2539,0.0012497289571911097,4,,,,,,
2549,0.0012173879658803344,4,,,,,,
2559,0.0016079474007710814,4,,,,,,
2569,0.006155368871986866,4,,,,,,
2579,0.0016434716526418924,4,,,,,,
2589,0.003983590751886368,4,,,,,,
2599,0.0007387662190012634,4,,,,,,
2609,0.0017426442354917526,4,,,,,,
2619,0.0014474204508587718,4,,,,,,
2629,0.0017244480550289154,4,,,,,,
2639,0.0008836479391902685,4,,,,,,
2649,0.0008072433993220329,4,,,,,,
2659,0.0007024458609521389,4,,,,,,
2669,0.0020741173066198826,4,,,,,,
2679,0.0010636711958795786,4,,,,,,
2689,0.0007641564006917179,4,,,,,,
2699,0.0002993873495142907,4,,,,,,
2709,0.0004661043349187821,4,,,,,,
2719,0.00036686225212179124,4,,,,,,
2729,0.0009432713268324733,4,,,,,,
2739,0.0009242011001333594,4,,,,,,
2749,0.0006205983809195459,4,,,,,,
2759,0.0009151886333711445,4,,,,,,
2769,0.00037290147156454623,4,,,,,,
2779,0.0005991432117298245,4,,,,,,
2789,0.0005570098874159157,4,,,,,,
2799,0.0005988959455862641,4,,,,,,
2809,0.0004253409570083022,4,,,,,,
2819,0.0005984080489724874,4,,,,,,
2829,0.0005922586424276233,4,,,,,,
2839,0.0009416780667379498,4,,,,,,
2849,0.00045865372521802783,4,,,,,,
2859,0.0015134075656533241,4,,,,,,
2869,0.0009557930752635002,4,,,,,,
2879,0.00048517039977014065,4,,,,,,
2889,0.0004009699623566121,4,,,,,,
2899,0.0013388836523517966,4,,,,,,
2909,0.0006426008767448366,4,,,,,,
2919,0.0007575611816719174,4,,,,,,
2929,0.0007344718906097114,4,,,,,,
2939,0.0003657044726423919,4,,,,,,
2949,0.0005429028533399105,4,,,,,,
2959,0.0012765792198479176,4,,,,,,
2969,0.0006572402780875564,4,,,,,,
2979,0.0005914492649026215,4,,,,,,
2989,0.007895829156041145,4,,,,,,
2999,0.00041096287895925343,4,,,,,,
3004,,4,0.6553406715393066,0.3333333432674408,0.9072773456573486,0.2447182685136795,0.7109963893890381,
3005,,5,,,,,,0.2447182685136795
