step,train_loss,epoch,val_qa_answer_f1,val_loss,val_qa_em,val_qa_sas,val_qa_bert_score,test_loss
489,0.14149756729602814,1,,,,,,
499,0.14088892936706543,1,,,,,,
509,0.16811342537403107,1,,,,,,
519,0.13419385254383087,1,,,,,,
529,0.14036017656326294,1,,,,,,
539,0.10172232240438461,1,,,,,,
549,0.08438318222761154,1,,,,,,
559,0.08643575012683868,1,,,,,,
569,0.1268860548734665,1,,,,,,
579,0.15142124891281128,1,,,,,,
589,0.1151876226067543,1,,,,,,
599,0.15634052455425262,1,,,,,,
609,0.10841936618089676,1,,,,,,
619,0.11025188863277435,1,,,,,,
629,0.1806785762310028,1,,,,,,
639,0.18900533020496368,1,,,,,,
649,0.12824603915214539,1,,,,,,
659,0.09181968867778778,1,,,,,,
669,0.1433224231004715,1,,,,,,
679,0.09782904386520386,1,,,,,,
689,0.1753065586090088,1,,,,,,
689,,1,0.22701328992843628,0.10018802434206009,0.15796896815299988,0.28889819979667664,0.7863232493400574,
699,0.09302397072315216,2,,,,,,
709,0.08873553574085236,2,,,,,,
719,0.0778876394033432,2,,,,,,
729,0.07571669667959213,2,,,,,,
739,0.06696104258298874,2,,,,,,
749,0.13184534013271332,2,,,,,,
759,0.08854474872350693,2,,,,,,
769,0.09205536544322968,2,,,,,,
779,0.13161210715770721,2,,,,,,
789,0.07590177655220032,2,,,,,,
799,0.09858473390340805,2,,,,,,
809,0.0979304239153862,2,,,,,,
819,0.06676887720823288,2,,,,,,
829,0.09919440001249313,2,,,,,,
839,0.051495589315891266,2,,,,,,
849,0.08882267773151398,2,,,,,,
859,0.09456212818622589,2,,,,,,
869,0.08870057761669159,2,,,,,,
879,0.06694237142801285,2,,,,,,
889,0.06401979178190231,2,,,,,,
899,0.0944518968462944,2,,,,,,
909,0.06827579438686371,2,,,,,,
919,0.10383175313472748,2,,,,,,
929,0.059531018137931824,2,,,,,,
939,0.07486333698034286,2,,,,,,
949,0.11836986988782883,2,,,,,,
959,0.12538468837738037,2,,,,,,
969,0.12414806336164474,2,,,,,,
979,0.09575114399194717,2,,,,,,
989,0.09694404900074005,2,,,,,,
999,0.1150733083486557,2,,,,,,
1009,0.09306880831718445,2,,,,,,
1019,0.1046677827835083,2,,,,,,
1029,0.0702330619096756,2,,,,,,
1034,,2,0.24935391545295715,0.09985560178756714,0.18194639682769775,0.30508577823638916,0.7942765951156616,
1039,0.15031225979328156,3,,,,,,
1049,0.08294787257909775,3,,,,,,
1059,0.05897017568349838,3,,,,,,
1069,0.08155100792646408,3,,,,,,
1079,0.057311899960041046,3,,,,,,
1089,0.0726582482457161,3,,,,,,
1099,0.049099743366241455,3,,,,,,
1109,0.08297523111104965,3,,,,,,
1119,0.059293270111083984,3,,,,,,
1129,0.06586910039186478,3,,,,,,
1139,0.07674257457256317,3,,,,,,
1149,0.09262780845165253,3,,,,,,
1159,0.06949562579393387,3,,,,,,
1169,0.07021811604499817,3,,,,,,
1179,0.08292253315448761,3,,,,,,
1189,0.07989422231912613,3,,,,,,
1199,0.04508376866579056,3,,,,,,
1209,0.06905414164066315,3,,,,,,
1219,0.0524267815053463,3,,,,,,
1229,0.05356074869632721,3,,,,,,
1239,0.04256920889019966,3,,,,,,
1249,0.05479017645120621,3,,,,,,
1259,0.07102035731077194,3,,,,,,
1269,0.0639168918132782,3,,,,,,
1279,0.06788419932126999,3,,,,,,
1289,0.07575099170207977,3,,,,,,
1299,0.04118147864937782,3,,,,,,
1309,0.05674121156334877,3,,,,,,
1319,0.07889915257692337,3,,,,,,
1329,0.07017043232917786,3,,,,,,
1339,0.059040896594524384,3,,,,,,
1349,0.06560050696134567,3,,,,,,
1359,0.060852061957120895,3,,,,,,
1369,0.044798895716667175,3,,,,,,
1379,0.051286544650793076,3,,,,,,
1379,,3,0.27258941531181335,0.09472828358411789,0.21015514433383942,0.3272981345653534,0.8025668263435364,
1389,0.06538039445877075,4,,,,,,
1399,0.04889071360230446,4,,,,,,
1409,0.047591306269168854,4,,,,,,
1419,0.05299682915210724,4,,,,,,
1429,0.039204876869916916,4,,,,,,
1439,0.04879147931933403,4,,,,,,
1449,0.06739752739667892,4,,,,,,
1459,0.054103363305330276,4,,,,,,
1469,0.07419609278440475,4,,,,,,
1479,0.05379202961921692,4,,,,,,
1489,0.05981534719467163,4,,,,,,
1499,0.05077751725912094,4,,,,,,
1509,0.03937948867678642,4,,,,,,
1519,0.06837539374828339,4,,,,,,
1529,0.03345998749136925,4,,,,,,
1539,0.06691109389066696,4,,,,,,
1549,0.0434039868414402,4,,,,,,
1559,0.034002527594566345,4,,,,,,
1569,0.042304083704948425,4,,,,,,
1579,0.041955266147851944,4,,,,,,
1589,0.0480794683098793,4,,,,,,
1599,0.027700083330273628,4,,,,,,
1609,0.0522272065281868,4,,,,,,
1619,0.029849447309970856,4,,,,,,
1629,0.05218419060111046,4,,,,,,
1639,0.05591563880443573,4,,,,,,
1649,0.03560333326458931,4,,,,,,
1659,0.042211197316646576,4,,,,,,
1669,0.04529676213860512,4,,,,,,
1679,0.06678643077611923,4,,,,,,
1689,0.03729405999183655,4,,,,,,
1699,0.04300159960985184,4,,,,,,
1709,0.0606144443154335,4,,,,,,
1719,0.04531553015112877,4,,,,,,
1724,,4,0.2902560234069824,0.09327161312103271,0.22849082946777344,0.3384835124015808,0.805042564868927,
1725,,5,,,,,,0.09327161312103271
