step,train_loss,epoch,val_qa_em,val_loss,val_qa_sas,val_qa_bert_score,val_qa_answer_f1,test_loss
959,0.21351023018360138,2,,,,,,
969,0.15630000829696655,2,,,,,,
979,0.1265348494052887,2,,,,,,
989,0.08047617971897125,2,,,,,,
999,0.06950781494379044,2,,,,,,
1009,0.029913628473877907,2,,,,,,
1019,nan,2,,,,,,
1029,0.31172892451286316,2,,,,,,
1039,0.00558238523080945,2,,,,,,
1049,0.08893568068742752,2,,,,,,
1059,0.4410003423690796,2,,,,,,
1069,0.07205136865377426,2,,,,,,
1079,0.08915725350379944,2,,,,,,
1088,,2,0.44247788190841675,0.09472224861383438,0.6041073799133301,0.8750495314598083,0.565159022808075,
1089,0.05449989065527916,3,,,,,,
1099,1.690643548965454,3,,,,,,
1109,0.06388077139854431,3,,,,,,
1119,0.0347452275454998,3,,,,,,
1129,0.07451822608709335,3,,,,,,
1139,0.11543624848127365,3,,,,,,
1149,0.19601598381996155,3,,,,,,
1159,0.20210619270801544,3,,,,,,
1169,0.11197986453771591,3,,,,,,
1179,0.09806612879037857,3,,,,,,
1189,0.07123270630836487,3,,,,,,
1199,0.016070682555437088,3,,,,,,
1209,0.015736697241663933,3,,,,,,
1219,0.10844394564628601,3,,,,,,
1229,0.02638217806816101,3,,,,,,
1239,0.02395586296916008,3,,,,,,
1249,0.09531625360250473,3,,,,,,
1259,0.18255501985549927,3,,,,,,
1269,0.1998845487833023,3,,,,,,
1279,0.058811210095882416,3,,,,,,
1289,0.07013009488582611,3,,,,,,
1299,0.11260922253131866,3,,,,,,
1309,0.1421288698911667,3,,,,,,
1319,0.009253768250346184,3,,,,,,
1329,0.18582750856876373,3,,,,,,
1339,0.01216088142246008,3,,,,,,
1349,0.09283867478370667,3,,,,,,
1359,0.08475411683320999,3,,,,,,
1369,0.30534201860427856,3,,,,,,
1379,0.033309247344732285,3,,,,,,
1389,0.11459663510322571,3,,,,,,
1399,0.042905230075120926,3,,,,,,
1409,0.03136514499783516,3,,,,,,
1419,0.10045458376407623,3,,,,,,
1429,0.0460042878985405,3,,,,,,
1439,0.18895868957042694,3,,,,,,
1449,0.04953395947813988,3,,,,,,
1451,,3,0.4336283206939697,0.09409063309431076,0.6046198606491089,0.8779065608978271,0.5699025988578796,
1459,0.004282676614820957,4,,,,,,
1469,0.037280235439538956,4,,,,,,
1479,0.01833086647093296,4,,,,,,
1489,0.00949280709028244,4,,,,,,
1499,0.040083181113004684,4,,,,,,
1509,0.015315931290388107,4,,,,,,
1519,0.00906387809664011,4,,,,,,
1529,0.010355347767472267,4,,,,,,
1539,0.009942012839019299,4,,,,,,
1549,0.015054129995405674,4,,,,,,
1559,0.0209126528352499,4,,,,,,
1569,0.009141555055975914,4,,,,,,
1579,0.05798673257231712,4,,,,,,
1589,0.0068027665838599205,4,,,,,,
1599,0.14848512411117554,4,,,,,,
1609,0.013665019534528255,4,,,,,,
1619,0.006558750756084919,4,,,,,,
1629,0.057726193219423294,4,,,,,,
1639,0.011701934970915318,4,,,,,,
1649,0.3325290381908417,4,,,,,,
1659,0.03819064423441887,4,,,,,,
1669,0.005614274647086859,4,,,,,,
1679,0.03284192457795143,4,,,,,,
1689,0.023737018927931786,4,,,,,,
1699,0.034069307148456573,4,,,,,,
1709,0.038707856088876724,4,,,,,,
1719,0.007176424376666546,4,,,,,,
1729,0.026056520640850067,4,,,,,,
1739,0.013892312534153461,4,,,,,,
1749,0.0616631805896759,4,,,,,,
1759,0.01627385802567005,4,,,,,,
1769,0.04978783428668976,4,,,,,,
1779,0.07834494113922119,4,,,,,,
1789,0.018637754023075104,4,,,,,,
1799,0.004658764228224754,4,,,,,,
1809,0.005051447544246912,4,,,,,,
1814,,4,0.4336283206939697,0.11854380369186401,0.6082251071929932,0.8789470195770264,0.5718562602996826,
1815,,5,,,,,,0.11854380369186401
