train_loss,epoch,step,val_qa_sas,val_qa_bert_score,val_qa_em,val_qa_answer_f1,val_loss,test_loss
0.01157023198902607,2,979,,,,,,
0.1300375908613205,2,989,,,,,,
0.030852632597088814,2,999,,,,,,
0.03541041910648346,2,1009,,,,,,
0.033498287200927734,2,1019,,,,,,
0.03701484948396683,2,1029,,,,,,
0.015981391072273254,2,1039,,,,,,
0.012704908847808838,2,1049,,,,,,
0.02253204956650734,2,1059,,,,,,
0.013395627960562706,2,1069,,,,,,
,2,1070,0.6311976909637451,0.8808330297470093,0.49593496322631836,0.6149896383285522,0.20965376496315002,
0.026799622923135757,3,1079,,,,,,
0.03197712451219559,3,1089,,,,,,
0.023570269346237183,3,1099,,,,,,
0.2536163628101349,3,1109,,,,,,
0.022350231185555458,3,1119,,,,,,
0.13390061259269714,3,1129,,,,,,
0.05808475241065025,3,1139,,,,,,
0.03785718232393265,3,1149,,,,,,
0.06218473240733147,3,1159,,,,,,
0.03380619361996651,3,1169,,,,,,
0.09573633968830109,3,1179,,,,,,
0.012049289420247078,3,1189,,,,,,
0.03157639503479004,3,1199,,,,,,
0.01402996201068163,3,1209,,,,,,
0.023150548338890076,3,1219,,,,,,
0.013314614072442055,3,1229,,,,,,
0.03229343146085739,3,1239,,,,,,
0.0032226259354501963,3,1249,,,,,,
0.03323846682906151,3,1259,,,,,,
0.04273541271686554,3,1269,,,,,,
0.009119533002376556,3,1279,,,,,,
0.01282739732414484,3,1289,,,,,,
0.003516166005283594,3,1299,,,,,,
0.017973648384213448,3,1309,,,,,,
0.017616743221879005,3,1319,,,,,,
0.011972879990935326,3,1329,,,,,,
0.019729943946003914,3,1339,,,,,,
0.2864551246166229,3,1349,,,,,,
0.018968071788549423,3,1359,,,,,,
0.007546743378043175,3,1369,,,,,,
0.037099689245224,3,1379,,,,,,
0.18061459064483643,3,1389,,,,,,
0.08175454288721085,3,1399,,,,,,
0.015813400968909264,3,1409,,,,,,
0.006431323941797018,3,1419,,,,,,
,3,1427,0.631615936756134,0.8812215328216553,0.5040650367736816,0.6170124411582947,0.24675507843494415,
0.015616197139024734,4,1429,,,,,,
0.0024501073639839888,4,1439,,,,,,
0.010736879892647266,4,1449,,,,,,
0.1306290477514267,4,1459,,,,,,
0.005987641867250204,4,1469,,,,,,
0.01239743921905756,4,1479,,,,,,
0.0032178498804569244,4,1489,,,,,,
0.0014782097423449159,4,1499,,,,,,
0.007217092905193567,4,1509,,,,,,
0.0051473225466907024,4,1519,,,,,,
0.006398612633347511,4,1529,,,,,,
0.047558221966028214,4,1539,,,,,,
0.0022789319045841694,4,1549,,,,,,
0.00726230489090085,4,1559,,,,,,
0.0023598740808665752,4,1569,,,,,,
0.005350228864699602,4,1579,,,,,,
0.01258239708840847,4,1589,,,,,,
0.0030001455452293158,4,1599,,,,,,
0.11277990788221359,4,1609,,,,,,
0.003630148945376277,4,1619,,,,,,
0.008833509869873524,4,1629,,,,,,
0.004464114550501108,4,1639,,,,,,
0.08785338699817657,4,1649,,,,,,
0.0427362434566021,4,1659,,,,,,
0.0020463450346142054,4,1669,,,,,,
0.0045841047540307045,4,1679,,,,,,
0.004280848428606987,4,1689,,,,,,
0.0016929596895352006,4,1699,,,,,,
0.0033079080749303102,4,1709,,,,,,
0.07155954092741013,4,1719,,,,,,
0.025533972308039665,4,1729,,,,,,
0.0014218942960724235,4,1739,,,,,,
0.002920369151979685,4,1749,,,,,,
0.0033014321234077215,4,1759,,,,,,
0.013240133412182331,4,1769,,,,,,
0.04279918223619461,4,1779,,,,,,
,4,1784,0.6195815801620483,0.875446081161499,0.4918699264526367,0.5968256592750549,0.27304449677467346,
,5,1785,,,,,,0.27304449677467346
