step,train_loss,epoch,val_qa_bert_score,val_qa_sas,val_loss,val_qa_answer_f1,val_qa_em,test_loss
2269,0.015436572022736073,4,,,,,,
2279,0.027254894375801086,4,,,,,,
2289,0.02109038457274437,4,,,,,,
2299,0.012368723750114441,4,,,,,,
2309,0.0048390841111540794,4,,,,,,
2319,0.01272353995591402,4,,,,,,
2329,0.02355646900832653,4,,,,,,
2339,0.010875712148845196,4,,,,,,
2339,,4,0.907950758934021,0.648662805557251,0.04314024746417999,0.605771005153656,0.5706806182861328,
2340,,5,,,,,,0.04314024746417999
